region_id,C01_CF_1F1NW_800_999,C01_CF_1F1NW_1000_1499,C01_CF_1F1NW_1500_1999,C01_CF_1F1NW_2000_2499,C01_CF_1F1NW_2500_2999,C01_CF_1F1NW_3000mo,C01_CF_1F1NW_Ns,C01_CF_1F1NW_Tot,C01_CF_1P1NW_N,C01_CF_1P1NW_1_199,C01_CF_1P1NW_200_399,C01_CF_1P1NW_400_599,C01_CF_1P1NW_600_799,C01_CF_1P1NW_800_999,C01_CF_1P1NW_1000_1499,C01_CF_1P1NW_1500_1999,C01_CF_1P1NW_2000_2499,C01_CF_1P1NW_2500_2999,C01_CF_1P1NW_3000_mr,C01_CF_1P1NW_Ns,C01_CF_1P1NW_T,C01_CF_1A1NW_N,C01_CF_1A1NW__1_199,C01_CF_1A1NW_200_399,C01_CF_1A1NW_400_599,C01_CF_1A1NW_600_799,C01_CF_1A1NW_800_999,C01_CF_1A1NW_1000_1499,C01_CF_1A1NW_1500_1999,C01_CF_1A1NW_2000_2499,C01_CF_1A1NW_2500_2999,C01_CF_1A1NW_3000m,C01_CF_1A1NW_Ns,C01_CF_1A1NW_T,C01_CF_BA_N,C01_CF_BA_1_199,C01_CF_BA_200_399,C01_CF_BA_400_599,C01_CF_BA_600_799,C01_CF_BA_800_999,C01_CF_BA_1000_1499,C01_CF_BA_1500_1999,C01_CF_BA_2000_2499,C01_CF_BA_2500_2999,C01_CF_BA_3000_more,C01_CF_BA_Ns,C01_fc_BA_Tot,C01_CF_BNW_N,C01_CF_BNW_1_199,C01_CF_BNW_200_399,C01_CF_BNW_400_599,C01_CF_BNW_600_799,C01_CF_BNW_800_999,C01_CF_BNW_1000_1499,C01_CF_BNW_1500_1999,C01_CF_BNW_2000_2499,C01_CF_BNW_2500_2999,C01_CF_BNW_3000_more,C01_CF_BNW_Ns,C01_CF_BNW_Tot,C01_CF_LFns_N,C01_CF_LFns_1_199,C01_CF_LFns_200_399,C01_CF_LFns_400_599,C01_CF_LFns_600_799,C01_CF_LFns_800_999,C01_CF_LFns_1000_1499,C01_CF_LFns_1500_1999,C01_CF_LFns_2000_2499,C01_CF_LFns_2500_2999,C01_CF_LFns_3000_more,C01_CF_LFns_Ns,C01_CF_LFns_Tot,C01_CF_Tot_N,C01_CF_Tot_1_199,C01_CF_Tot_200_399,C01_CF_Tot_400_599,C01_CF_Tot_600_799,C01_CF_Tot_800_999,C01_CF_Tot_1000_1499,C01_CF_Tot_1500_1999,C01_CF_Tot_2000_2499,C01_CF_Tot_2500_2999,C01_CF_Tot_3000_more,C01_CF_TFI_Ns,C01_CF_T_T,C01_1PF_F_N,C01_1PF_F_1_199,C01_1PF_F_200_399,C01_1PF_F_400_599,C01_1PF_F_600_799,C01_1PF_F_800_999,C01_1PF_F_1000_1499,C01_1PF_F_1500_1999,C01_1PF_F_2000_2499,C01_1PF_F_2500_2999,C01_1PF_F_3000_more,C01_1PF_F_Ns,C01_1PF_F_T,C01_1PF_P_N,C01_1PF_P_1_199,C01_1PF_P_200_399,C01_1PF_P_400_599,C01_1PF_P_600_799,C01_1PF_P_800_999,C01_1PF_P_1000_1499,C01_1PF_P_1500_1999,C01_1PF_P_2000_2499,C01_1PF_P_2500_2999,C01_1PF_P_3000_more,C01_1PF_P_Ns,C01_1PF_P_T,C01_1PF_A_N,C01_1PF_A_1_199,C01_1PF_A_200_399,C01_1PF_A_400_599,C01_1PF_A_600_799,C01_1PF_A_800_999,C01_1PF_A_1000_1499,C01_1PF_A_1500_1999,C01_1PF_A_2000_2499,C01_1PF_A_2500_2999,C01_1PF_A_3000_more,C01_1PF_A_Ns,C01_1PF_A_T,C01_1PF_U_N,C01_1PF_U_1_199,C01_1PF_U_200_399,C01_1PF_U_400_599,C01_1PF_U_600_799,C01_1PF_U_800_999,C01_1PF_U_1000_1499,C01_1PF_U_1500_1999,C01_1PF_U_2000_2499,C01_1PF_U_2500_2999,C01_1PF_U_3000_more,C01_1PF_U_Ns,C01_1PF_U_T,C01_1PF_N_lf_Fi_N,C01_1PF_N_lf_Fi_1_199,C01_1PF_N_lf_Fi_200_399,C01_1PF_N_lf_Fi_400_599,C01_1PF_N_lf_Fi_600_799,C01_1PF_N_lf_Fi_800_999,C01_1PF_N_lf_Fi_1000_1499,C01_1PF_N_lf_Fi_1500_1999,C01_1PF_N_lf_Fi_2000_2499,C01_1PF_N_lf_Fi_2500_2999,C01_1PF_N_lf_Fi_3000_more,C01_1PF_N_lf_Fi_Ns,C01_1PF_N_the_lf_Tot,C01_1PF_LFns_N,C01_1PF_LFns_1_199,C01_1PF_LFns_200_399,C01_1PF_LFns_400_599,C01_1PF_LFns_600_799,C01_1PF_LFns_800_999,C01_1PF_LFns_1000_1499,C01_1PF_LFns_1500_1999,C01_1PF_LFns_2000_2499,C01_1PF_LFns_2500_2999,C01_1PF_LFns_3000mo,C01_1PF_LFns_Ns,C01_1PF_LF_NS_T,C01_1PF_TFI_N,C01_1PF_TFI_1_199,C01_1PF_TFI_200_399,C01_1PF_TFI_400_599,C01_1PF_TFI_600_799,C01_1PF_TFI_800_999,C01_1PF_T_Fi_1000_1499,C01_1PF_T_Fi_1500_1999,C01_1PF_T_Fi_2000_2499,C01_1PF_T_Fi_2500_2999,C01_1PF_TFI_3000_mr,C01_One_par_f_TFI_Ns,C01_One_parent_f_T_T,C01_TFI_N,C01_TFI_1_199,C01_TFI_200_399,C01_TFI_400_599,C01_TFI_600_799,C01_TFI_800_999,C01_TFI_1000_1499,C01_TFI_1500_1999,C01_TFI_2000_2499,C01_TFI_2500_2999,C01_TFI_3000_more,C01_TFI_Ns,C01_T_T,C06_CFNC_BF_N,C06_CFNC_BF_1_199,C06_CFNC_BF_200_399,C06_CFNC_BF_400_599,C06_CFNC_BF_600_799,C06_CFNC_BF_800_999,C06_CFNC_BF_1000_1499,C06_CFNC_BF_1500_1999,C06_CFNC_BF_2000_2499,C06_CFNC_BF_2500_2999
LGA33800,77,58,24,9,3,3,50,396,0,0,7,10,14,7,7,0,3,0,0,8,56,3,0,0,7,8,3,4,0,0,0,0,7,32,0,0,0,3,3,0,0,0,0,0,0,5,11,3,3,20,32,22,16,20,6,3,0,0,12,137,0,0,0,0,0,0,0,0,0,0,0,80,80,23,17,56,174,247,208,300,115,50,15,10,257,1472,0,0,4,16,14,9,8,0,0,0,0,9,60,0,0,16,19,10,3,3,0,0,0,0,9,60,0,0,0,0,3,0,3,0,0,0,0,3,9,0,3,15,8,3,0,0,0,0,0,0,7,36,3,12,54,54,31,9,5,3,0,0,0,18,189,0,0,0,0,0,0,0,0,0,0,0,3,3,3,15,89,97,61,21,19,3,0,0,0,49,357,69,44,488,507,513,353,498,184,76,19,20,476,3247,0,3,3,14,6,3,111,46,26,11
LGA33830,3,0,3,0,0,0,0,9,0,0,4,3,0,3,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,20,20,0,3,16,9,7,9,8,9,0,0,0,36,97,0,0,0,4,0,3,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,7,7,0,9,3,7,0,3,0,0,0,0,0,10,32,0,12,25,25,7,15,14,9,0,0,0,60,167,0,0,0,0,0,0,0,3,0,0
LGA33960,1095,1001,302,78,20,12,314,3974,0,4,45,180,196,124,114,17,14,4,0,76,774,0,3,8,42,85,94,78,31,6,3,0,46,396,3,0,3,9,10,19,57,28,7,4,3,32,175,6,12,292,504,335,215,250,52,20,6,7,223,1922,0,0,5,6,10,5,8,7,0,0,3,637,681,18,33,423,1157,1988,2490,4293,2169,777,249,111,2045,15753,0,4,43,243,333,207,225,68,20,4,0,149,1296,0,15,231,377,137,57,69,16,3,3,0,81,989,0,4,25,47,29,17,23,4,0,3,0,29,181,3,37,255,97,30,11,9,0,0,0,0,38,480,17,150,1165,844,313,135,149,41,8,0,3,284,3109,0,0,11,12,6,4,3,0,0,0,0,69,105,20,210,1730,1620,848,431,478,129,31,10,3,650,6160,83,299,4015,4334,4221,3963,6820,3245,1057,298,144,3626,32105,8,3,0,22,42,51,1142,999,584,169
LGA33980,91,252,328,58,11,7,91,940,0,0,4,9,7,4,11,17,3,0,0,8,63,0,0,0,3,4,3,21,18,7,0,0,16,72,0,0,0,0,0,3,3,9,0,3,0,11,29,0,0,15,16,7,6,3,3,0,0,0,12,62,0,0,0,0,0,3,0,0,0,0,0,174,177,9,3,39,82,133,167,522,589,363,87,56,460,2510,0,0,4,18,12,10,21,25,14,7,3,13,127,0,4,14,20,5,5,4,3,0,0,0,5,60,0,0,3,3,4,0,0,0,0,0,0,5,15,0,0,8,0,0,0,0,0,0,0,0,0,8,0,6,45,16,4,5,4,0,0,0,0,14,94,0,0,0,0,0,0,0,0,0,0,0,3,3,0,10,74,57,25,20,29,28,14,7,3,40,307,28,21,238,245,272,294,830,899,577,144,90,710,4348,7,4,0,8,15,3,82,68,99,53
LGA34420,0,3,3,0,0,0,3,15,0,0,4,0,0,3,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,15,15,6,6,6,3,0,0,3,6,60,0,3,0,4,0,3,0,0,0,0,0,0,10,0,3,4,3,3,3,0,0,0,0,0,0,16,0,3,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,3,0,14,12,11,4,0,0,3,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,16,18,13,6,0,3,0,0,0,0,79,0,23,44,45,25,12,9,9,0,0,3,9,179,0,0,0,0,0,0,6,0,3,0
LGA34570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,3,0,0,0,0,0,0,0,29,32,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,31,31,0,0,0,3,0,3,0,0,0,0,0,80,86,0,0,0,0,0,0,3,0,3,4
LGA34580,211,179,36,7,3,3,69,839,0,0,13,52,45,28,21,0,0,0,0,14,173,0,3,0,13,19,18,13,8,0,0,0,15,89,0,0,0,4,3,10,6,7,0,0,0,8,38,4,7,83,146,104,51,48,11,3,0,0,52,509,0,0,0,3,4,3,3,0,0,0,0,197,210,13,20,148,383,555,579,804,320,99,21,16,519,3477,3,4,7,51,38,31,33,3,3,0,0,21,194,0,4,39,59,25,7,12,0,0,0,0,7,153,3,0,4,4,3,3,0,0,0,0,0,5,22,0,11,53,20,4,0,0,0,0,0,0,8,96,6,30,214,167,49,25,20,3,0,0,0,54,568,0,0,4,0,3,0,0,0,0,0,0,14,21,12,49,321,301,122,66,65,6,3,0,0,109,1054,62,99,1161,1077,1049,925,1317,487,170,26,25,921,7319,7,8,4,16,22,13,283,136,71,28
LGA34590,1769,1877,546,147,45,18,717,7562,3,14,125,430,411,230,233,68,17,6,7,138,1682,3,3,34,89,148,145,145,41,9,5,0,137,759,4,0,3,11,37,52,107,55,27,10,7,86,399,35,50,680,1040,656,396,366,84,25,4,12,511,3859,3,0,7,20,12,30,17,5,3,0,0,1367,1464,68,92,985,2717,4020,4547,8075,4147,1545,469,278,4560,31503,4,7,90,515,646,475,599,155,32,11,3,337,2874,0,36,491,757,332,148,125,29,0,0,0,173,2091,3,9,42,107,53,19,31,8,3,0,0,66,341,11,91,598,263,79,32,21,6,0,0,0,90,1191,40,271,2324,1576,509,214,208,54,20,0,6,634,5856,0,0,13,15,9,0,0,3,0,0,0,123,163,58,414,3558,3233,1628,888,984,255,55,11,9,1423,12516,229,602,7659,8403,7959,7454,12981,6146,2117,594,346,7621,62111,19,11,3,34,81,104,2205,1741,1085,317
LGA34710,21,30,9,3,0,0,4,101,0,0,0,0,4,3,0,0,0,0,0,0,7,0,0,0,0,3,0,3,3,0,0,0,3,12,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,5,3,3,4,0,0,0,0,5,24,0,0,0,0,0,0,3,0,0,0,0,60,63,0,3,19,31,56,63,118,73,33,6,7,112,521,0,0,0,11,16,4,9,3,3,0,0,9,55,0,3,8,6,3,6,3,0,0,0,0,5,34,0,0,0,3,0,0,0,0,0,0,0,3,6,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,12,10,9,0,0,0,0,0,0,7,41,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,20,33,28,10,12,3,3,0,0,27,142,5,15,81,118,138,114,214,112,61,9,15,197,1079,7,0,3,4,6,3,48,31,24,11
LGA34770,669,707,281,72,17,14,294,2933,0,4,47,150,121,63,75,23,3,0,0,43,529,0,0,14,32,42,44,56,17,6,3,3,77,294,3,3,3,10,10,16,37,21,11,6,3,31,154,8,12,178,283,193,102,114,24,7,3,3,143,1070,0,3,0,4,12,6,6,0,3,0,3,1118,1155,53,41,337,949,1377,1513,2646,1366,600,186,109,2323,11500,3,3,32,149,178,112,136,48,8,3,3,104,779,0,19,169,256,74,31,26,6,0,0,0,65,646,0,3,16,29,8,9,9,3,0,0,0,23,100,0,27,172,71,19,3,4,0,0,3,0,29,328,23,76,607,438,174,75,69,16,5,0,0,162,1645,0,3,4,0,4,0,0,0,3,3,0,55,72,26,131,1000,943,457,230,244,73,16,9,3,438,3570,189,223,2797,3127,2903,2530,4295,2139,881,267,177,3899,23427,22,8,5,28,47,41,698,623,502,215
LGA34800,7,3,0,0,0,0,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,6,14,15,14,20,6,3,0,11,26,115,0,0,0,0,3,0,3,0,0,0,3,3,12,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,3,0,3,0,0,0,3,3,27,0,0,15,35,27,25,42,9,6,0,17,41,217,3,0,0,0,0,3,19,0,6,0
LGA34830,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,3,3,0,0,0,0,0,0,0,20,0,8,12,9,9,0,6,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0
LGA34860,57,55,15,3,3,3,25,299,0,0,6,15,10,4,7,0,3,0,0,6,51,0,0,3,6,6,0,8,0,0,0,0,3,26,0,0,0,0,3,3,7,4,0,0,0,6,23,3,3,17,25,9,10,9,3,0,0,3,22,104,0,0,0,0,0,3,3,0,0,0,0,166,172,13,10,50,155,212,180,360,160,66,16,28,352,1602,0,3,3,21,20,17,24,4,0,0,0,18,110,0,4,20,19,0,0,4,0,0,0,0,8,55,0,0,0,3,3,0,3,0,0,0,0,3,12,0,4,13,5,3,0,0,0,0,0,0,4,29,3,11,55,40,17,7,3,0,3,0,0,18,157,0,0,3,0,0,0,0,0,0,0,0,9,12,3,22,94,88,43,24,34,4,3,0,0,60,375,42,41,292,397,404,329,593,265,116,33,55,600,3167,14,10,3,13,28,10,154,82,68,27
LGA35010,2197,2422,926,224,71,29,828,9140,3,15,163,451,420,234,313,96,26,9,3,161,1894,3,0,30,92,166,173,183,62,16,11,4,137,877,0,0,3,17,31,45,128,77,31,7,10,98,447,38,41,581,1060,735,462,486,134,28,10,10,405,3990,3,3,5,13,26,22,18,5,5,0,0,1680,1780,71,94,967,2764,4403,5252,9946,5529,2298,715,378,5134,37551,4,7,95,474,614,457,584,154,38,7,3,301,2738,3,39,547,877,396,164,152,22,3,0,0,198,2401,0,5,54,104,39,29,37,12,4,0,3,63,350,6,76,558,270,60,23,16,3,3,0,0,74,1089,30,246,2002,1666,553,288,236,44,15,3,6,510,5599,0,3,6,21,16,4,5,0,0,0,0,101,156,43,376,3262,3412,1678,965,1030,235,63,10,12,1247,12333,249,628,9493,10618,9600,8822,15808,8310,3298,975,514,8727,77042,26,14,17,52,105,121,2469,2124,1470,567
LGA35250,3,3,0,0,0,0,0,19,0,3,7,8,6,3,6,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,3,4,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,27,19,6,12,0,6,0,0,0,83,0,0,3,0,0,0,0,0,0,0,0,3,6,0,9,6,0,3,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,10,12,5,3,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,19,12,8,3,0,0,0,0,0,3,70,3,31,37,45,30,9,18,4,6,0,0,6,189,0,0,5,0,0,0,0,3,0,0
LGA35300,89,228,139,22,10,0,51,604,0,0,4,18,17,5,13,4,0,0,0,14,75,0,0,0,5,9,10,14,12,3,0,0,11,64,0,0,0,3,3,0,3,8,3,3,4,8,35,3,0,20,32,21,15,22,8,3,0,3,24,151,0,0,0,0,0,3,0,0,0,0,0,162,165,6,0,30,89,135,185,621,594,317,101,41,396,2515,0,0,10,38,39,37,61,21,7,0,0,24,237,0,0,29,40,21,8,7,3,3,0,0,10,121,0,0,4,4,7,5,6,0,0,0,0,0,26,0,5,19,13,6,3,0,0,0,0,0,7,53,3,15,101,77,31,16,15,6,5,0,3,50,322,0,0,0,0,0,0,0,0,0,0,0,12,12,3,20,163,172,104,69,89,30,15,0,3,103,771,16,27,311,353,366,379,1040,944,495,158,50,692,4831,3,0,3,0,3,3,114,148,173,109
LGA35600,13,13,3,0,0,0,9,84,0,3,3,4,0,3,3,0,0,0,0,0,16,0,0,0,3,5,0,3,0,0,0,0,3,14,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,6,5,7,0,0,0,0,0,0,3,21,0,0,0,0,0,3,0,0,0,0,0,82,85,6,6,19,48,78,75,128,62,11,7,4,142,586,0,0,3,15,4,6,10,3,0,0,0,5,46,0,3,6,9,0,3,3,0,0,0,0,3,27,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,6,4,0,0,0,0,0,0,0,0,10,0,4,21,22,9,3,0,0,0,0,0,11,70,0,0,0,0,0,0,0,0,0,0,0,4,4,0,7,39,53,13,12,13,3,0,0,0,23,163,9,19,134,157,150,131,213,105,20,10,12,224,1184,4,0,0,9,12,3,55,34,19,4
LGA35670,0,3,0,0,0,0,0,6,0,0,4,3,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,16,3,12,0,0,0,0,0,59,0,0,0,3,3,0,0,0,0,0,0,0,6,0,8,3,0,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,5,13,6,4,0,3,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,19,9,10,0,3,0,0,0,0,0,57,3,20,45,30,32,3,15,0,0,0,0,0,148,0,0,0,0,3,3,3,0,0,0
LGA35760,39,28,6,3,0,4,18,193,0,3,5,18,13,6,8,3,0,0,0,5,61,0,0,0,3,4,4,3,0,0,0,0,3,17,0,0,0,0,4,3,0,0,0,3,0,3,13,0,0,20,32,26,10,14,3,0,0,0,14,119,0,0,0,0,0,3,0,0,0,0,0,53,56,12,12,61,159,208,192,237,86,31,8,20,179,1205,3,4,10,19,23,4,7,3,0,0,0,9,82,0,3,20,29,7,5,4,0,0,0,0,5,73,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,10,3,0,0,0,0,0,0,0,4,20,0,10,57,49,12,5,3,3,3,0,0,13,155,0,0,0,3,0,0,0,0,0,0,0,3,6,3,20,100,103,42,14,14,6,3,0,0,34,339,33,60,421,484,435,330,409,167,56,11,42,347,2795,6,11,4,28,34,26,144,37,21,6
LGA35780,3,8,0,0,0,0,7,42,0,0,16,10,11,3,0,0,0,0,0,0,40,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,6,0,0,0,0,0,0,0,4,13,0,0,0,3,0,0,0,0,0,0,0,10,13,0,3,31,35,39,19,24,3,0,0,0,28,182,0,3,8,11,8,0,3,0,0,0,0,0,33,0,4,12,4,3,0,0,0,0,0,0,3,26,0,0,3,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,20,5,3,0,3,0,0,0,0,11,57,0,0,0,0,0,0,0,0,0,0,0,7,7,3,19,43,20,17,0,6,0,0,0,0,21,129,3,22,99,68,59,25,34,12,0,0,0,52,374,3,3,0,3,3,3,4,0,0,3
LGA35790,7,3,3,0,0,0,3,27,0,0,3,5,6,3,0,3,0,0,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,27,15,8,10,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,15,48,28,24,22,9,0,0,0,15,161,0,0,3,5,0,3,0,0,0,0,0,0,11,0,0,4,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,3,3,0,0,0,0,9,0,8,14,16,19,12,8,3,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,4,4,0,8,24,21,19,18,11,6,0,0,0,7,114,0,8,47,80,50,42,45,15,0,0,0,22,309,0,0,0,0,0,3,3,0,0,0
LGA35800,8,6,3,0,0,0,5,45,0,0,0,3,3,0,3,3,0,0,0,3,15,0,0,0,3,3,3,3,0,0,0,0,5,17,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,6,4,4,0,4,0,0,0,0,8,26,0,0,0,0,0,0,0,0,0,0,0,22,22,3,0,16,32,36,24,43,17,11,0,3,75,260,0,0,3,7,5,0,3,0,0,0,0,3,21,0,0,5,4,0,0,0,3,0,0,0,3,15,0,0,0,3,0,0,0,0,0,0,0,3,6,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,19,10,7,0,3,0,0,0,0,5,47,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,30,24,12,0,6,3,0,0,0,17,95,9,6,88,91,65,45,74,38,14,0,11,113,554,4,3,5,12,7,3,20,10,4,0
LGA36070,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,13,9,16,9,0,0,0,0,62,0,0,0,3,0,3,0,0,0,0,0,0,6,0,4,8,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,3,3,3,3,0,0,0,0,0,29,0,4,27,22,22,15,36,12,0,0,0,0,138,0,0,0,0,0,0,3,3,3,0
LGA36150,6,4,3,0,0,0,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,3,6,7,17,21,12,0,0,0,45,111,0,0,0,4,0,0,4,3,0,0,0,0,11,0,0,0,3,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,9,3,4,7,3,3,0,0,0,0,0,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,13,6,0,4,3,0,0,0,6,49,12,4,26,28,25,23,51,25,4,0,0,69,267,3,3,0,3,4,5,11,8,3,0
LGA36250,823,994,470,100,32,23,321,3584,0,3,46,156,134,129,122,30,13,4,6,77,720,0,0,11,21,68,62,80,29,11,3,0,52,337,3,3,3,3,13,20,40,23,13,11,9,51,192,11,24,155,292,227,143,183,43,16,5,3,152,1254,0,0,0,7,10,6,6,4,0,0,0,712,745,24,42,289,872,1474,2044,4268,2630,1229,397,254,2272,15795,0,4,38,206,262,217,286,94,25,6,3,133,1274,0,17,187,383,173,65,71,17,7,0,0,101,1021,0,0,12,38,18,13,14,12,0,0,0,23,130,5,20,174,81,23,12,5,3,0,0,0,24,347,21,74,593,465,177,90,87,17,5,3,0,179,1711,0,0,5,4,3,0,0,3,0,0,0,33,48,26,115,1009,1177,656,397,463,146,37,9,3,493,4531,121,230,3283,3831,3517,3551,6879,3946,1725,553,321,3809,31766,10,3,3,18,42,41,873,842,629,265
LGA36300,5,5,3,3,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,16,16,0,6,0,8,28,14,23,13,3,0,6,30,131,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,3,13,3,6,12,28,43,32,39,18,12,0,6,43,242,3,0,0,0,3,0,10,9,3,0
