region_id,C11_C_Sev_day_Adv_0_14,C11_C_Sev_day_Adv_15_24,C11_C_Sev_day_Adv_25_34,C11_C_Sev_day_Adv_35_44,C11_C_Sev_day_Adv_45_54,C11_C_Sev_day_Adv_55_64,C11_C_Sev_day_Adv_65_74,C11_C_Sev_day_Adv_75_84,C11_C_Sev_day_Adv_85ov,C11_C_Sev_day_Adv_Tot,C11_Chr_Unit_Ch_0_14,C11_Chr_Unit_Ch_15_24,C11_Chr_Unit_Ch_25_34,C11_Chr_Unit_Ch_35_44,C11_Chr_Unit_Ch_45_54,C11_Chr_Unit_Ch_55_64,C11_Chr_Unit_Ch_65_74,C11_Chr_Unit_Ch_75_84,C11_Chr_Unit_Ch_85ov,C11_Chr_Unit_Ch_Tot,C11_Chr_Chi_nfd_0_14,C11_Chr_Chi_nfd_15_24,C11_Chr_Chi_nfd_25_34,C11_Chr_Chi_nfd_35_44,C11_Chr_Chi_nfd_45_54,C11_Chr_Chi_nfd_55_64,C11_Chr_Chi_nfd_65_74,C11_Chr_Chi_nfd_75_84,C11_Chr_Chi_nfd_85ov,C11_Chr_Chi_nfd_Tot,C11_Chr_Oth_Chi_0_14,C11_Chr_Oth_Chi_15_24,C11_Chr_Oth_Chi_25_34,C11_Chr_Oth_Chi_35_44,C11_Chr_Oth_Chi_45_54,C11_Chr_Oth_Chi_55_64,C11_Chr_Oth_Chi_65_74,C11_Chr_Oth_Chi_75_84,C11_Chr_Oth_Chi_85ov,C11_Chr_Oth_Chi_Tot,C11_Christ_Tot_0_14,C11_Christ_Tot_15_24,C11_Christ_Tot_25_34,C11_Christ_Tot_35_44,C11_Christ_Tot_45_54,C11_Christ_Tot_55_64,C11_Christ_Tot_65_74,C11_Christ_Tot_75_84,C11_Christ_Tot_85ov,C11_Christ_T_T,C11_Hinduism_0_14,C11_Hinduism_15_24,C11_Hinduism_25_34,C11_Hinduism_35_44,C11_Hinduism_45_54,C11_Hinduism_55_64,C11_Hinduism_65_74,C11_Hinduism_75_84,C11_Hinduism_85ov,C11_Hinduism_Tot,C11_Islam_0_14,C11_Islam_15_24,C11_Islam_25_34,C11_Islam_35_44,C11_Islam_45_54,C11_Islam_55_64,C11_Islam_65_74,C11_Islam_75_84,C11_Islam_85ov,C11_Islam_Tot,C11_Judaism_0_14,C11_Judaism_15_24,C11_Judaism_25_34,C11_Judaism_35_44,C11_Judaism_45_54,C11_Judaism_55_64,C11_Judaism_65_74,C11_Judaism_75_84,C11_Judaism_85ov,C11_Judaism_Tot,C11_OR_AusAborTrad_0_14,C11_OR_AusAborTrad15_24,C11_OR_AusAborTrad25_34,C11_OR_AusAborTrad35_44,C11_OR_AusAborTrad45_54,C11_OR_AusAborTrad55_64,C11_OR_AusAborTrad65_74,C11_OR_AusAborTrad75_84,C11_OR_AusAborTrad85oe,C11_OR_AusAborTrade_Tot,C11_OR_Ot_Re_Gr_0_14,C11_OR_Ot_Re_Gr_15_24,C11_OR_Ot_Re_Gr_25_34,C11_OR_Ot_Re_Gr_35_44,C11_OR_Ot_Re_Gr_45_54,C11_OR_Ot_Re_Gr_55_64,C11_OR_Ot_Re_Gr_65_74,C11_OR_Ot_Re_Gr_75_84,C11_O_R_Ot_Re_Gr_85ov,C11_OR_Ot_Re_Gr_Tot,C11_Oth_Rel_Tot_0_14,C11_Oth_Rel_Tot_15_24,C11_Oth_Rel_Tot_25_34,C11_Oth_Rel_Tot_35_44,C11_Oth_Rel_Tot_45_54,C11_Oth_Rel_Tot_55_64,C11_Oth_Rel_Tot_65_74,C11_Oth_Rel_Tot_75_84,C11_Oth_Rel_Tot_85ov,C11_Other_Rel_T_T,C11_No_religion_0_14,C11_No_religion_15_24,C11_No_religion_25_34,C11_No_religion_35_44,C11_No_religion_45_54,C11_No_religion_55_64,C11_No_religion_65_74,C11_No_religion_75_84,C11_No_religion_85ov,C11_No_religion_Tot,C11_Oth_rel_affi_0_14,C11_Oth_rel_aff_15_24,C11_Oth_rel_aff_25_34,C11_Oth_rel_aff_35_44,C11_Oth_rel_aff_45_54,C11_Oth_rel_aff_55_64,C11_Oth_rel_aff_65_74,C11_Oth_rel_aff_75_84,C11_Oth_rel_affil_85ov,C11_Oth_rel_affil_Tot,C11_Rel_aff_ns_0_14,C11_Rel_aff_ns_15_24,C11_Rel_aff_ns_25_34,C11_Rel_aff_ns_35_44,C11_Rel_aff_ns_45_54,C11_Rel_aff_ns_55_64,C11_Rel_aff_ns_65_74,C11_Rel_aff_ns_75_84,C11_Rel_aff_ns_85ov,C11_Rel_aff_NS_T,C11_OS_vis_0_14,C11_OS_vis_15_24,C11_OS_vis_25_34,C11_OS_vis_35_44,C11_OS_vis_45_54,C11_OS_vis_55_64,C11_OS_vis_65_74,C11_OS_vis_75_84,C11_OS_vis_85ov,C11_OS_vis_Tot,C11_Tot_0_14_yrs,C11_Tot_15_24_yrs,C11_Tot_25_34_yrs,C11_Tot_35_44_yrs,C11_Tot_45_54_yrs,C11_Tot_55_64_yrs,C11_Tot_65_74_yrs,C11_Tot_75_84_yrs,C11_Tot_85o,C11_T_T
LGA42110,5,0,3,3,3,3,0,0,0,17,96,41,46,72,123,116,93,65,32,684,5,0,5,0,8,4,8,3,0,33,0,0,0,0,0,0,0,0,0,0,490,242,194,320,462,453,354,222,92,2829,0,0,0,3,0,0,0,0,0,3,4,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,9,3,3,3,0,26,0,0,5,3,9,3,3,3,0,26,214,139,75,122,146,119,74,24,4,917,0,0,3,8,7,4,6,0,0,28,65,29,17,39,49,43,40,16,15,313,0,5,3,3,0,4,0,0,0,15,773,415,300,504,681,629,477,265,111,4155
LGA42250,3,3,0,4,3,0,0,0,0,13,137,57,33,101,124,149,85,25,16,727,38,27,7,30,31,21,11,3,3,171,0,0,0,0,0,0,0,0,0,0,832,427,289,642,806,815,419,196,63,4489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,4,0,0,0,15,0,3,5,3,0,4,0,0,0,15,645,302,276,388,306,183,77,24,0,2201,3,8,17,9,11,6,0,0,0,54,147,72,88,125,133,120,76,42,21,824,0,10,4,5,0,0,0,0,0,19,1627,825,682,1172,1259,1131,575,262,84,7617
LGA42600,0,0,0,3,3,3,0,5,0,14,248,244,165,243,471,616,443,409,337,3176,89,86,87,84,120,99,65,21,16,667,3,6,4,10,4,14,8,8,3,60,2496,2218,1722,2214,3229,3234,2222,2028,1331,20694,41,24,85,49,17,6,3,0,0,225,56,33,97,33,16,4,3,0,0,242,4,0,9,0,3,10,8,6,7,47,0,0,0,0,4,0,0,0,0,4,18,30,57,23,27,24,10,11,4,204,18,30,57,23,31,24,10,11,4,208,1392,1458,1606,1347,1381,1171,504,273,155,9287,27,80,79,59,39,16,7,8,4,319,349,410,419,374,446,442,238,233,194,3105,38,120,58,42,52,61,25,5,0,401,4450,4424,4222,4224,5267,5017,3041,2567,1695,34907
LGA42750,0,0,0,0,4,4,0,0,0,8,71,33,30,57,102,122,76,34,25,550,17,12,4,13,16,20,18,11,0,111,3,3,0,3,3,0,3,0,0,15,254,120,153,236,373,458,276,151,74,2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,5,0,0,0,0,13,0,3,5,0,5,0,0,0,0,13,403,174,207,224,249,217,91,30,11,1606,3,3,3,10,9,3,0,0,0,31,115,27,58,72,89,80,58,25,17,541,19,31,55,38,47,42,8,3,0,243,797,362,485,590,786,810,433,209,102,4574
LGA43080,5,0,0,0,0,0,0,0,0,5,33,19,8,30,32,59,18,27,9,235,9,4,5,5,0,7,9,0,0,39,0,0,0,0,0,0,0,0,0,0,128,61,45,89,120,137,71,61,18,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,10,0,3,0,4,3,0,0,0,0,10,49,25,18,31,23,20,8,7,3,184,0,0,0,0,0,0,0,0,0,0,17,11,3,17,13,14,8,12,6,101,0,0,0,0,0,4,0,0,0,4,194,100,66,141,159,175,87,80,27,1029
LGA43220,0,0,0,0,3,0,0,0,0,3,58,16,32,30,56,56,33,36,13,330,11,10,4,3,3,4,3,0,0,38,0,0,0,0,0,0,0,0,0,0,95,51,62,64,118,97,75,53,20,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,37,50,53,40,29,19,11,0,335,0,0,0,0,6,0,0,0,0,6,16,3,11,7,10,17,14,11,13,102,3,0,4,0,0,0,0,0,0,7,210,91,127,124,174,143,108,75,33,1085
LGA43360,0,0,0,0,0,3,0,0,0,3,35,24,18,32,43,88,68,52,15,375,0,3,0,0,7,7,3,3,0,23,0,0,0,0,0,0,0,0,0,0,122,103,91,122,151,249,195,125,33,1191,0,0,3,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,7,0,0,0,4,3,0,0,0,0,7,175,94,88,89,89,73,29,14,4,655,5,0,3,4,3,3,0,0,0,18,57,17,29,21,41,38,17,23,17,260,5,6,0,3,3,0,0,0,0,17,364,223,217,246,290,363,244,162,54,2163
LGA43650,0,3,4,0,3,6,3,0,0,19,160,114,87,179,258,168,137,60,39,1202,111,67,48,46,68,43,32,3,3,421,4,0,4,4,5,0,0,0,0,17,1686,960,756,1179,1525,1091,705,338,147,8387,0,0,0,4,0,0,0,0,0,4,3,3,0,6,3,0,3,0,0,18,4,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,5,12,5,4,0,0,33,0,0,7,5,12,5,4,0,0,33,1114,581,504,648,541,311,125,52,11,3887,21,18,4,29,20,8,0,0,0,100,293,152,129,169,182,137,69,46,18,1195,7,8,7,7,5,0,0,0,0,34,3135,1736,1412,2057,2300,1557,915,436,176,13724
LGA43710,3,3,0,0,3,0,0,3,0,12,125,48,54,96,98,120,92,49,18,700,13,8,15,8,13,15,10,3,0,85,0,0,0,0,0,0,0,0,0,0,591,263,244,392,458,406,299,136,48,2837,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,6,3,0,0,0,18,3,3,0,3,6,3,0,0,0,18,372,159,163,198,192,159,64,26,5,1338,0,5,7,4,10,7,0,0,0,33,101,53,50,85,97,56,34,15,0,491,0,0,5,0,0,0,0,0,0,5,1077,486,478,696,767,631,397,177,53,4762
LGA43790,13,10,10,5,0,14,3,4,0,59,112,95,49,126,225,269,203,137,61,1277,69,29,21,43,55,32,31,13,0,293,36,17,18,23,16,14,6,0,3,133,1209,683,560,916,1125,1225,931,544,274,7467,3,0,0,0,3,0,0,0,0,6,10,3,0,6,3,3,0,0,0,25,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,30,21,39,13,15,14,5,4,0,141,30,21,39,13,15,14,5,4,0,141,662,405,361,389,305,271,152,56,37,2638,15,14,10,13,12,3,3,0,3,73,196,120,67,105,145,102,75,51,22,883,0,38,28,7,0,8,3,0,0,84,2133,1289,1070,1458,1616,1632,1172,655,339,11364
LGA43920,3,3,0,0,0,3,3,0,0,12,158,62,61,133,170,180,129,59,31,983,56,24,20,29,31,17,3,0,0,180,0,0,0,0,4,0,0,0,0,4,758,497,355,670,865,691,421,173,65,4495,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,9,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,5,3,11,12,11,0,0,0,42,0,5,3,11,12,11,0,0,0,42,724,411,333,492,381,228,74,21,7,2671,8,12,10,18,9,3,5,0,0,65,172,111,73,98,160,93,64,24,5,800,0,0,3,0,0,3,0,0,0,6,1675,1042,794,1301,1435,1042,564,221,77,8151
LGA44000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,16,7,5,14,8,3,3,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,16,7,5,14,15,13,3,0,0,73
LGA44060,10,21,14,13,21,7,20,8,0,114,642,638,501,629,1030,1165,894,788,416,6703,399,346,290,295,302,246,116,57,25,2076,26,18,35,16,33,29,24,13,0,194,6593,5397,4796,5745,6990,6694,4656,3835,1742,46448,211,89,299,174,67,34,13,5,3,895,397,208,326,209,88,50,27,7,3,1315,8,5,7,6,7,14,4,3,4,58,3,4,0,3,0,0,0,0,0,10,86,124,224,112,113,78,33,18,7,795,89,128,224,115,113,78,33,18,7,805,4656,4052,4416,3573,2903,2122,916,530,220,23388,99,177,203,158,105,53,13,6,4,818,1181,857,803,779,868,756,425,490,348,6507,79,159,84,44,52,75,38,6,4,541,13467,11251,11398,11021,11402,10037,6169,4932,2341,82018
LGA44210,3,5,0,3,0,3,0,0,0,14,96,52,37,81,155,220,188,98,25,952,22,10,16,14,20,42,17,4,0,145,7,0,0,4,0,5,3,0,0,19,632,350,282,518,762,964,796,375,109,4788,0,0,3,0,3,0,0,0,0,6,3,0,3,3,3,0,0,0,0,12,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,7,0,15,15,13,0,0,0,65,15,7,0,15,15,13,0,0,0,65,434,259,209,276,329,314,159,55,20,2055,12,10,14,18,13,11,4,0,0,82,159,94,121,157,164,142,120,46,11,1014,0,20,6,0,3,4,3,4,0,40,1260,740,648,993,1306,1463,1086,480,140,8116
LGA44340,9,7,8,8,5,3,3,6,0,49,731,550,343,580,887,970,819,610,448,5938,312,215,209,181,204,212,95,49,37,1514,55,29,46,29,25,38,24,23,11,280,5789,4143,2846,4373,5318,4923,3930,2943,1658,35923,84,81,176,81,35,17,11,0,3,488,219,109,230,147,50,31,9,5,5,805,12,6,8,12,12,11,8,11,6,86,3,0,3,0,0,0,0,0,0,6,48,67,98,75,66,47,27,18,3,449,51,67,101,75,66,47,27,18,3,455,3836,3168,2639,2920,2475,2184,956,437,214,18829,71,137,118,103,92,41,12,5,0,579,761,598,449,530,559,554,281,268,164,4164,94,188,101,41,35,40,14,8,0,521,11013,8611,6870,8440,8770,7967,5289,3709,2059,62728
LGA44550,6,3,8,12,5,5,13,4,0,56,461,255,214,384,449,490,352,184,105,2894,227,127,108,140,125,108,51,19,8,913,49,21,27,21,20,8,25,3,3,177,3178,1852,1478,2379,2541,2255,1477,837,367,16364,0,5,7,4,15,9,3,0,0,43,17,3,5,10,7,6,0,0,0,48,0,0,0,3,5,14,0,0,0,22,0,0,0,0,0,0,0,0,0,0,13,18,31,37,37,25,13,8,4,186,13,18,31,37,37,25,13,8,4,186,2555,1395,1329,1581,1270,918,376,121,47,9592,71,73,52,88,57,29,5,3,5,383,599,281,243,303,316,247,131,58,31,2209,8,61,20,12,14,18,10,0,0,143,6481,3718,3199,4479,4302,3554,2020,1027,454,29234
LGA44620,3,0,5,3,3,3,0,0,0,17,275,143,147,192,307,347,253,200,79,1943,101,84,84,79,95,40,36,12,6,537,0,3,3,3,4,3,0,0,3,19,2334,1518,1390,1711,2282,2074,1487,1104,417,14317,8,3,14,7,3,0,3,0,0,38,8,8,10,7,3,4,0,3,0,43,0,0,0,0,0,3,0,0,0,3,3,0,3,3,0,0,0,0,0,9,11,12,22,11,8,9,4,0,0,77,14,12,25,14,8,9,4,0,0,86,2303,1302,1421,1110,804,532,235,101,53,7861,19,50,55,62,25,10,3,0,0,224,517,279,299,257,248,221,149,137,59,2166,10,17,9,8,4,11,7,0,0,66,5232,3199,3244,3215,3401,2878,1891,1345,529,24934
LGA44830,0,0,0,0,3,0,0,0,0,3,68,56,37,59,113,108,119,79,41,680,30,19,3,15,19,10,6,3,0,105,0,0,0,0,0,0,0,0,0,0,298,188,121,166,323,333,266,162,74,1931,3,0,0,0,0,0,0,0,0,3,4,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,10,0,5,0,0,5,0,0,0,0,10,176,66,67,81,107,87,57,12,4,657,3,0,0,0,4,3,0,0,0,10,77,32,25,38,55,45,47,14,0,333,0,4,0,3,0,3,0,0,0,10,571,307,213,288,494,477,375,188,78,2991
LGA45040,7,3,5,10,3,7,8,4,3,50,244,177,104,197,336,378,369,306,113,2224,123,70,72,85,77,72,54,22,3,578,12,9,9,5,14,6,4,0,0,59,1704,1150,919,1252,1628,1604,1367,923,310,10857,17,0,17,12,0,3,0,0,0,49,66,45,50,32,12,14,4,0,0,223,0,0,0,0,3,0,4,3,0,10,0,3,0,4,0,0,0,0,0,7,13,16,14,20,10,10,5,0,4,92,13,19,14,24,10,10,5,0,4,99,1401,963,800,878,702,420,230,99,44,5537,21,26,18,17,16,15,4,0,0,117,546,369,340,404,300,207,155,97,50,2468,4,16,22,5,8,5,0,0,0,60,3795,2601,2219,2662,2692,2290,1774,1122,408,19563
LGA45090,0,0,6,0,0,5,0,0,0,11,193,78,87,140,205,229,140,86,38,1196,56,16,25,26,25,21,10,7,4,190,4,0,0,0,0,0,0,0,0,4,816,394,504,664,765,753,502,318,168,4884,3,0,3,3,3,0,0,0,0,12,26,28,46,41,21,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,3,3,0,0,0,0,20,0,3,11,3,3,0,0,0,0,20,561,313,342,273,268,161,53,32,12,2015,8,9,7,10,4,0,0,0,0,38,175,103,85,83,99,87,48,35,23,738,6,17,11,4,0,0,0,6,0,44,1614,875,1038,1109,1175,1012,607,391,203,8024
LGA45120,0,0,0,0,0,0,0,0,0,0,97,61,49,93,133,166,143,78,47,867,11,0,8,13,12,14,9,6,0,73,0,0,4,0,4,0,0,0,0,8,473,224,257,303,447,496,372,227,98,2897,5,0,0,0,0,0,0,0,0,5,4,0,4,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,8,0,0,0,17,0,0,0,5,4,8,0,0,0,17,280,142,146,146,173,115,66,31,15,1114,6,6,0,0,6,0,0,0,0,18,62,45,25,39,49,51,35,21,10,337,0,0,0,0,0,0,0,0,0,0,830,417,432,496,679,678,476,279,123,4410
LGA45290,0,4,5,5,3,3,4,4,0,28,208,195,177,234,289,349,215,239,179,2085,104,84,106,96,77,73,39,29,24,632,16,6,8,6,8,12,12,7,3,78,2772,2201,2190,2681,2744,2358,1990,1864,1052,19852,90,58,293,94,31,25,17,6,0,614,80,125,124,62,34,11,6,0,0,442,9,3,4,8,6,17,6,4,5,62,0,0,0,0,0,0,0,0,0,0,26,75,143,41,41,29,8,6,4,373,26,75,143,41,41,29,8,6,4,373,1340,1821,2081,1331,1132,1044,409,187,84,9429,27,73,82,58,38,20,4,3,3,308,419,368,447,309,349,255,217,148,93,2605,48,127,64,44,40,52,28,11,0,414,4869,5010,5611,4730,4508,3890,2700,2237,1244,34799
LGA45340,37,38,23,37,44,38,43,20,10,290,1678,1256,914,1432,2041,2651,1636,954,443,13005,1115,679,717,640,663,545,289,115,55,4818,87,94,68,75,82,82,75,50,41,654,13284,9088,8120,10527,13020,13551,8729,5066,2003,83388,88,43,78,64,62,33,14,9,0,391,178,104,110,121,68,42,15,7,0,645,9,13,6,7,18,8,9,3,0,73,0,3,3,4,0,0,0,0,0,10,141,119,156,185,179,95,40,16,5,936,141,122,159,189,179,95,40,16,5,946,13689,8775,9122,8327,6412,4645,1918,889,378,54155,244,337,373,337,235,106,36,8,8,1684,3248,1947,1615,1794,1843,1600,990,618,378,14033,63,179,62,53,44,65,37,9,0,512,31090,20774,19860,21646,22086,20308,11826,6639,2784,157013
LGA45400,0,0,0,0,0,0,0,0,0,0,14,8,13,17,29,55,24,25,19,204,0,0,3,3,4,5,0,0,0,15,0,0,0,0,3,0,3,0,0,6,65,40,41,64,87,135,83,57,32,604,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,34,14,21,31,28,16,5,0,184,3,0,3,3,3,0,0,0,0,12,19,9,4,6,9,15,12,0,3,77,0,0,0,0,0,0,0,0,0,0,122,83,65,94,130,178,111,62,35,880
LGA45540,0,3,0,0,0,0,0,0,0,3,13,7,9,11,46,58,51,29,9,233,13,3,4,6,10,7,4,3,0,50,0,0,0,0,0,0,0,0,0,0,112,62,47,82,173,204,184,108,30,1002,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,138,59,61,65,81,62,32,10,3,511,0,3,3,3,0,0,3,0,3,15,51,15,23,24,29,40,26,12,3,223,3,0,3,0,0,0,0,0,0,6,308,139,137,177,294,309,248,130,39,1781
LGA45680,50,19,19,25,16,22,14,7,3,175,642,497,413,525,723,706,519,313,103,4441,648,381,345,339,254,174,95,48,9,2293,65,38,22,33,33,19,10,11,3,234,7326,4998,4520,5114,6017,4945,3740,2546,730,39936,34,20,61,20,11,3,5,0,3,157,322,201,138,147,64,29,11,3,3,918,3,4,3,3,3,4,3,0,3,26,5,0,0,3,0,0,0,0,0,8,49,58,111,96,66,48,19,11,4,462,54,58,111,99,66,48,19,11,4,470,7685,5218,4633,3629,3005,1439,648,386,112,26755,141,157,183,116,93,32,13,11,5,751,2303,1343,1109,1054,948,682,450,373,100,8362,22,44,15,11,13,23,10,4,0,142,18136,12231,10983,10378,10430,7329,4935,3346,963,78731
LGA45890,30,27,22,25,18,24,19,11,5,181,753,500,587,718,1001,1207,912,750,411,6839,431,309,365,310,260,212,110,68,24,2089,54,67,33,50,39,32,28,10,5,318,8931,6290,7130,7795,8665,7867,5769,4636,2118,59201,569,268,1210,429,108,55,16,3,0,2658,1117,795,849,580,278,154,66,18,3,3860,6,3,4,8,12,9,4,4,3,53,11,8,10,6,8,0,3,0,0,46,208,288,689,196,130,83,34,9,5,1642,219,296,699,202,138,83,37,9,5,1688,5553,4552,5277,4491,3613,2440,971,610,237,27744,143,182,299,194,135,64,14,15,9,1055,1810,1402,1565,1412,1285,1094,671,649,357,10245,62,146,110,44,66,133,53,13,0,627,19374,14739,17987,16112,15122,12491,7821,6096,2767,112509
LGA46090,8,3,7,3,3,4,4,0,0,32,150,97,102,138,225,273,160,110,32,1287,42,21,26,24,25,37,16,7,0,198,3,0,0,0,0,0,3,4,0,10,1094,702,639,868,1266,1234,882,495,144,7324,16,3,10,15,7,3,0,0,0,54,6,6,7,10,6,3,0,0,0,38,0,0,0,0,0,0,0,0,0,0,3,0,3,3,6,5,6,0,0,26,6,5,15,21,0,5,0,0,0,52,9,5,18,24,6,10,6,0,0,78,1156,712,643,599,494,329,153,69,16,4171,25,18,20,13,9,6,0,0,0,91,554,344,379,342,283,220,178,88,20,2408,3,0,8,0,4,15,11,0,0,41,2866,1798,1728,1881,2084,1827,1235,652,180,14251
LGA46300,3,3,6,5,0,4,0,0,0,21,171,136,100,173,233,269,247,177,82,1588,69,39,36,34,40,27,29,7,10,291,0,0,0,0,0,0,3,0,0,3,1409,879,741,1006,1210,1134,852,576,270,8077,4,0,10,0,4,0,0,0,0,18,4,0,3,0,3,5,3,0,0,18,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,8,6,8,3,0,0,0,31,0,6,8,6,8,3,0,0,0,31,1067,727,717,596,510,354,167,97,31,4266,22,17,26,27,11,6,6,0,0,115,332,200,167,149,164,128,61,76,37,1314,3,3,3,3,7,3,3,0,0,25,2847,1840,1686,1807,1930,1643,1097,749,338,13937
LGA46450,3,3,3,4,3,3,0,3,0,22,251,157,151,227,319,470,330,311,136,2352,68,38,18,44,33,25,27,4,0,257,6,4,4,3,3,0,0,0,0,20,1804,1047,829,1261,1587,1617,1321,895,346,10707,9,4,7,4,0,0,0,3,0,27,11,5,8,12,4,3,0,0,0,43,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,3,4,9,12,8,10,0,0,0,0,43,4,9,15,8,10,0,0,0,0,46,1304,768,654,685,545,404,232,96,46,4734,12,16,21,23,16,0,3,0,0,91,311,192,138,167,184,151,135,87,25,1390,3,4,6,3,3,0,3,0,0,22,3465,2050,1685,2174,2362,2183,1694,1084,417,17114
LGA46510,7,4,4,0,3,0,0,5,3,26,102,112,99,133,185,192,117,98,80,1118,45,41,40,48,37,38,7,14,5,275,0,0,5,7,3,4,3,4,3,29,1926,1436,1167,1655,1892,1410,853,732,399,11470,145,75,394,108,19,8,6,3,0,758,72,117,103,44,16,3,3,0,3,361,0,4,3,5,0,4,3,0,0,19,0,3,0,0,0,0,0,0,0,3,42,55,160,34,13,3,7,3,3,320,42,58,160,34,13,3,7,3,3,323,859,844,893,777,627,490,152,76,33,4751,21,42,61,46,32,13,4,3,0,222,234,245,218,150,202,156,71,64,31,1371,19,36,31,15,14,35,13,0,0,163,3366,2934,3149,2906,2867,2166,1127,885,473,19873
LGA46670,0,0,3,0,0,3,3,0,0,9,78,87,34,81,156,189,130,90,35,880,28,19,9,19,21,20,9,3,0,128,0,0,3,0,0,0,3,3,0,9,744,515,426,660,831,889,629,385,132,5211,0,7,8,5,0,0,0,0,0,20,59,56,18,37,25,11,3,4,0,213,0,0,3,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,0,7,64,49,62,41,28,19,4,3,0,270,68,49,65,41,28,19,4,3,0,277,610,368,365,346,295,226,114,63,35,2422,15,10,11,7,12,8,0,0,0,63,261,121,141,127,119,124,61,47,15,1016,7,36,47,3,3,4,0,0,0,100,1774,1169,1102,1241,1322,1289,815,502,185,9399
LGA46860,0,0,0,0,0,0,0,0,0,0,21,14,7,19,24,52,31,14,3,185,3,6,0,0,7,9,5,0,0,30,0,0,0,0,0,0,0,0,0,0,88,64,51,98,133,168,142,58,18,820,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,103,52,70,62,36,43,25,14,3,408,0,0,0,3,6,0,0,0,0,9,32,12,23,23,11,21,31,6,0,159,0,3,0,0,4,0,0,0,0,7,223,131,147,192,190,238,198,78,21,1418
