region_id,C06_SH_3b_NPFH_4,C06_SH_3b_NPFH_5,C06_SH_3b_NPFH_6_mor,C06_SH_3b_Tot,C06_SH_4mb_NPFH_2,C06_SH_4mb_NPFH_3,C06_SH_4mb_NPFH_4,C06_SH_4mb_NPFH_5,C06_SH_4mb_NPFH_6_mor,C06_SH_4mb_Tot,C06_SH_NB_NS_NPFH_2,C06_SH_NB_NS_NPFH_3,C06_SH_NB_NS_NPFH_4,C06_SH_NB_NS_NPFH_5,C06_SH_NB_NS_NPFH_6_mor,C06_SH_NB_NS_T,C06_SH_Tot_NPFH_2,C06_SH_Tot_NPFH_3,C06_SH_Tot_NPFH_4,C06_SH_Tot_NPFH_5,C06_SH_Tot_NPFH_6_mor,C06_SH_T_T,C06_SDRTHT_0b_NPFH_2,C06_SDRTHT_0b_NPFH_3,C06_SDRTHT_0b_NPFH_4,C06_SDRTHT_0b_NPFH_5,C06_SDRTHT_0b_NPFH_6_mor,C06_SDRTHT_0bTotal,C06_SDRTHT_1b_NPFH_2,C06_SDRTHT_1b_NPFH_3,C06_SDRTHT_1b_NPFH_4,C06_SDRTHT_1b_NPFH_5,C06_SDRTHT_1b_NPFH_6_mor,C06_SDRTHT_1b_Tot,C06_SDRTHT_2b_NPFH_2,C06_SDRTHT_2b_NPFH_3,C06_SDRTHT_2b_NPFH_4,C06_SDRTHT_2b_NPFH_5,C06_SDRTHT_2b_NPFH_6_mor,C06_SDRTHT_2b_Tot,C06_SDRTHT_3b_NPFH_2,C06_SDRTHT_3b_NPFH_3,C06_SDRTHT_3b_NPFH_4,C06_SDRTHT_3b_NPFH_5,C06_SDRTHT_3b_NPFH_6_mor,C06_SDRTHT_3b_Tot,C06_SDRTHT_4mb_NPFH_2,C06_SDRTHT_4mb_NPFH_3,C06_SDRTHT_4mb_NPFH_4,C06_SDRTHT_4mb_NPFH_5,C06_SDRTHT_4mb_NPFH_6_mor,C06_SDRTHT_4mb_Tot,C06_SDRTHT_NB_NS_NPFH_2,C06_SDRTHT_NB_NS_NPFH_3,C06_SDRTHT_NB_NS_NPFH_4,C06_SDRTHT_NB_NS_NPFH_5,C06_SDRTHT_NB_NS_NPFH_6_mor,C06_SDRTHT_NB_NS_T,C06_SDRTHT_Tot_NPFH_2,C06_SDRTHT_Tot_NPFH_3,C06_SDRTHT_Tot_NPFH_4,C06_SDRTHT_Tot_NPFH_5,C06_SDRTHT_Tot_NPFH_6_mor,C06_SDRTHT_T_T,C06_FUA_0b_NPFH_2,C06_FUA_0b_NPFH_3,C06_FUA_0b_NPFH_4,C06_FUA_0b_NPFH_5,C06_FUA_0b_NPFH_6_mor,C06_FUA_0bTotal,C06_FUA_1b_NPFH_2,C06_FUA_1b_NPFH_3,C06_FUA_1b_NPFH_4,C06_FUA_1b_NPFH_5,C06_FUA_1b_NPFH_6_mor,C06_FUA_1b_Tot,C06_FUA_2b_NPFH_2,C06_FUA_2b_NPFH_3,C06_FUA_2b_NPFH_4,C06_FUA_2b_NPFH_5,C06_FUA_2b_NPFH_6_mor,C06_FUA_2b_Tot,C06_FUA_3b_NPFH_2,C06_FUA_3b_NPFH_3,C06_FUA_3b_NPFH_4,C06_FUA_3b_NPFH_5,C06_FUA_3b_NPFH_6_mor,C06_FUA_3b_Tot,C06_FUA_4mb_NPFH_2,C06_FUA_4mb_NPFH_3,C06_FUA_4mb_NPFH_4,C06_FUA_4mb_NPFH_5,C06_FUA_4mb_NPFH_6_mor,C06_FUA_4mb_Tot,C06_FUA_NB_NS_NPFH_2,C06_FUA_NB_NS_NPFH_3,C06_FUA_NB_NS_NPFH_4,C06_FUA_NB_NS_NPFH_5,C06_FUA_NB_NS_NPFH_6_mor,C06_FUA_NB_NS_T,C06_FUA_Tot_NPFH_2,C06_FUA_Tot_NPFH_3,C06_FUA_Tot_NPFH_4,C06_FUA_Tot_NPFH_5,C06_FUA_Tot_NPFH_6_mor,C06_FUA_T_T,C06_OD_0b_NPFH_2,C06_OD_0b_NPFH_3,C06_OD_0b_NPFH_4,C06_OD_0b_NPFH_5,C06_OD_0b_NPFH_6_mor,C06_OD_0bTotal,C06_OD_1b_NPFH_2,C06_OD_1b_NPFH_3,C06_OD_1b_NPFH_4,C06_OD_1b_NPFH_5,C06_OD_1b_NPFH_6_mor,C06_OD_1b_Tot,C06_OD_2b_NPFH_2,C06_OD_2b_NPFH_3,C06_OD_2b_NPFH_4,C06_OD_2b_NPFH_5,C06_OD_2b_NPFH_6_mor,C06_OD_2b_Tot,C06_OD_3b_NPFH_2,C06_OD_3b_NPFH_3,C06_OD_3b_NPFH_4,C06_OD_3b_NPFH_5,C06_OD_3b_NPFH_6_mor,C06_OD_3b_Tot,C06_OD_4mb_NPFH_2,C06_OD_4mb_NPFH_3,C06_OD_4mb_NPFH_4,C06_OD_4mb_NPFH_5,C06_OD_4mb_NPFH_6_mor,C06_OD_4mb_Tot,C06_OD_NB_NS_NPFH_2,C06_OD_NB_NS_NPFH_3,C06_OD_NB_NS_NPFH_4,C06_OD_NB_NS_NPFH_5,C06_OD_NB_NS_NPFH_6_mor,C06_OD_NB_NS_T,C06_OD_Tot_NPFH_2,C06_OD_Tot_NPFH_3,C06_OD_Tot_NPFH_4,C06_OD_Tot_NPFH_5,C06_OD_Tot_NPFH_6_mor,C06_OD_T_T,C06_DS_NS_NPFH_2,C06_DS_NS_NPFH_3,C06_DS_NS_NPFH_4,C06_DS_NS_NPFH_5,C06_DS_NS_NPFH_6_mor,C06_DS_NS_T,C06_Tot_NPFH_2,C06_Tot_NPFH_3,C06_Tot_NPFH_4,C06_Tot_NPFH_5,C06_Tot_NPFH_6_mor,C06_T_T,C11_SH_0b_NPFH_2,C11_SH_0b_NPFH_3,C11_SH_0b_NPFH_4,C11_SH_0b_NPFH_5,C11_SH_0b_NPFH_6_mor,C11_SH_0bTotal,C11_SH_1b_NPFH_2,C11_SH_1b_NPFH_3,C11_SH_1b_NPFH_4,C11_SH_1b_NPFH_5,C11_SH_1b_NPFH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPFH_2,C11_SH_2b_NPFH_3,C11_SH_2b_NPFH_4,C11_SH_2b_NPFH_5,C11_SH_2b_NPFH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPFH_2,C11_SH_3b_NPFH_3,C11_SH_3b_NPFH_4,C11_SH_3b_NPFH_5,C11_SH_3b_NPFH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPFH_2,C11_SH_4mb_NPFH_3,C11_SH_4mb_NPFH_4,C11_SH_4mb_NPFH_5,C11_SH_4mb_NPFH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPFH_2,C11_SH_NB_NS_NPFH_3,C11_SH_NB_NS_NPFH_4,C11_SH_NB_NS_NPFH_5,C11_SH_NB_NS_NPFH_6_mor,C11_SH_NB_NS_T,C11_SH_Tot_NPFH_2,C11_SH_Tot_NPFH_3,C11_SH_Tot_NPFH_4,C11_SH_Tot_NPFH_5
LGA57420,41,19,3,221,41,20,30,16,6,113,4,0,0,0,0,4,192,78,83,38,9,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,7,8,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,3,0,6,0,0,0,0,0,0,19,3,0,3,0,25,0,0,0,0,0,0,211,81,86,41,9,428,0,0,0,0,0,0,4,0,0,0,0,4,34,6,4,0,0,44,138,33,40,22,3,236,64,32,49,29,17,191,0,0,0,3,0,3,240,71,93,54
LGA57490,869,191,55,5953,4636,2976,3859,1864,867,14202,110,43,25,15,13,206,8593,4359,4784,2079,941,20756,0,0,0,0,0,0,6,0,0,0,0,6,119,14,0,0,0,133,281,56,21,4,0,362,97,65,116,43,16,337,11,0,0,0,3,14,514,135,137,47,19,852,0,0,0,0,0,0,27,0,0,0,0,27,265,23,11,0,0,299,215,37,16,5,0,273,8,3,0,0,0,11,18,3,0,0,0,21,533,66,27,5,0,631,10,3,0,0,0,13,42,0,0,0,0,42,55,9,4,0,0,68,7,0,0,0,3,10,3,3,7,3,3,19,0,0,0,0,0,0,117,15,11,3,6,152,0,0,0,3,0,3,9757,4575,4959,2137,966,22394,10,5,0,6,4,25,36,5,4,4,0,49,384,74,31,9,8,506,3864,1510,1031,242,71,6718,5854,3916,5269,2398,1175,18612,127,33,32,25,7,224,10275,5543,6367,2684
LGA57560,442,133,68,1552,239,195,367,197,107,1105,17,3,6,7,5,38,896,575,832,347,185,2835,0,0,0,0,0,0,9,4,0,0,0,13,106,19,8,3,3,139,128,90,106,29,3,356,17,14,22,24,11,88,6,0,3,0,0,9,266,127,139,56,17,605,0,0,0,0,0,0,9,0,0,0,0,9,26,5,3,0,0,34,25,5,7,4,0,41,3,3,3,0,3,12,3,0,0,0,0,3,66,13,13,4,3,99,23,0,4,0,0,27,63,9,0,0,3,75,6,8,3,3,0,20,19,0,3,3,3,28,3,3,3,3,0,12,6,0,3,0,0,9,120,20,16,9,6,171,0,0,0,0,0,0,1348,735,1000,416,211,3710,3,0,3,0,0,6,6,0,5,0,0,11,68,21,4,3,8,104,586,356,426,114,72,1554,325,300,571,297,157,1650,10,4,11,6,9,40,998,681,1020,420
LGA57630,0,4,0,13,8,0,0,0,0,8,0,3,0,0,0,3,12,8,0,4,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0,4,0,24,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,15,0,3,0,0,18,0,3,0,0,0,3,0,3,0,0,0,3,19,6,3,0
LGA57700,186,62,12,973,739,420,589,331,188,2267,19,7,4,7,3,40,1420,657,804,406,206,3493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,4,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,11,4,0,0,0,15,4,0,0,0,0,4,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,11,0,8,0,0,19,0,0,0,0,0,0,1449,661,812,406,206,3534,4,0,0,0,0,4,21,0,0,0,0,21,157,31,11,3,3,205,544,241,227,54,18,1084,1100,703,880,456,292,3431,21,5,6,3,3,38,1847,980,1124,516
LGA57770,17,5,4,88,19,3,11,4,3,40,0,3,0,0,0,3,89,22,31,9,7,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,15,4,0,0,0,0,4,11,0,0,0,0,11,3,3,0,0,0,6,3,0,3,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,24,3,3,0,0,30,0,0,0,0,0,0,128,29,34,9,7,207,0,0,0,3,0,3,0,0,0,0,0,0,10,5,3,0,0,18,55,22,14,5,4,100,23,6,11,3,0,43,0,0,0,0,0,0,88,33,28,11
LGA57840,529,88,21,2461,747,616,832,431,135,2761,24,3,6,3,3,39,2470,1319,1412,531,159,5891,0,0,0,0,0,0,28,0,0,0,0,28,488,60,19,3,0,570,798,243,124,19,7,1191,82,45,42,20,0,189,12,7,0,0,0,19,1408,355,185,42,7,1997,0,0,0,0,0,0,89,6,0,0,0,95,458,87,17,0,0,562,322,97,71,5,3,498,22,4,9,6,3,44,12,6,3,0,0,21,903,200,100,11,6,1220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,4784,1874,1700,584,172,9114,7,0,0,0,0,7,18,0,0,0,3,21,444,114,52,9,3,622,1214,560,533,118,25,2450,873,602,988,464,147,3074,26,13,8,4,4,55,2582,1289,1581,595
LGA57910,2856,732,290,15393,4628,3188,4604,2259,910,15589,224,64,50,43,37,418,14538,7041,7677,3072,1249,33577,7,4,0,0,0,11,61,3,0,0,0,64,1665,274,89,15,0,2043,3463,1243,612,133,42,5493,238,128,179,73,26,644,83,15,13,7,8,126,5517,1667,893,228,76,8381,0,4,0,0,0,4,171,17,3,0,0,191,1205,234,58,8,3,1508,490,191,84,18,6,789,30,16,15,6,3,70,40,9,0,3,0,52,1936,471,160,35,12,2614,3,0,0,0,0,3,13,0,0,0,0,13,12,0,0,0,3,15,13,3,3,0,3,22,0,0,7,0,0,7,0,0,0,0,0,0,41,3,10,0,6,60,23,7,3,0,0,33,22055,9189,8743,3335,1343,44665,12,4,4,0,3,23,65,15,4,3,3,90,1445,380,156,38,7,2026,7742,3524,3009,834,357,15466,5081,3381,4983,2386,994,16825,172,67,54,24,40,357,14517,7371,8210,3285
LGA57980,273,52,5,1198,193,132,248,129,40,742,8,4,4,0,0,16,1101,496,550,187,45,2379,3,0,0,0,0,3,35,0,0,0,0,35,162,31,8,0,0,201,186,86,39,9,3,323,12,10,8,0,0,30,3,0,0,0,0,3,401,127,55,9,3,595,4,0,0,0,0,4,119,23,6,0,0,148,291,56,6,3,0,356,86,22,11,6,0,125,8,0,3,0,0,11,6,0,0,0,0,6,514,101,26,9,0,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,2019,724,631,205,48,3627,0,0,0,0,0,0,26,0,0,0,0,26,212,82,44,5,3,346,467,252,283,59,5,1066,212,148,287,127,36,810,10,4,0,0,0,14,927,486,614,191
LGA58050,1474,425,133,7793,3850,2885,4091,2091,982,13899,127,46,56,33,36,298,8288,5079,5703,2567,1156,22793,0,0,0,0,0,0,13,0,0,0,0,13,173,12,5,0,0,190,281,108,67,20,4,480,132,74,121,66,18,411,12,0,0,0,0,12,611,194,193,86,22,1106,0,0,0,0,0,0,14,4,0,0,0,18,60,8,0,0,0,68,116,42,24,4,3,189,9,9,4,6,3,31,9,0,3,3,0,15,208,63,31,13,6,321,12,3,0,0,0,15,32,3,0,0,0,35,45,7,0,0,0,52,16,0,4,0,0,20,0,3,8,0,3,14,3,0,0,0,0,3,108,16,12,0,3,139,0,0,0,3,0,3,9215,5352,5939,2669,1187,24362,11,0,5,0,0,16,58,14,3,3,0,78,527,143,76,23,11,780,4089,2133,1607,417,192,8438,4740,3660,5003,2398,1308,17109,103,57,48,28,32,268,9528,6007,6742,2869
LGA58190,8,0,3,47,12,3,6,19,3,43,0,0,0,0,0,0,50,12,14,19,6,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,12,14,19,6,101,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,22,11,4,5,0,42,11,6,10,10,5,42,0,0,0,3,0,3,44,17,14,18
LGA58260,15,8,0,86,28,14,17,9,3,71,0,0,0,0,0,0,89,31,32,17,3,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,34,32,17,3,178,0,0,0,0,0,0,3,0,0,0,0,3,13,3,3,0,0,19,43,12,11,6,4,76,28,9,14,7,0,58,0,3,0,0,0,3,87,27,28,13
LGA58330,87,32,8,508,193,78,101,63,32,467,3,0,0,0,5,8,614,184,194,95,45,1132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,3,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,3,3,3,0,0,0,0,3,16,3,0,0,3,22,0,0,0,0,0,0,633,187,194,95,48,1157,3,0,0,0,0,3,14,0,0,0,0,14,112,16,8,0,3,139,330,123,63,23,12,551,221,86,103,59,38,507,9,0,0,0,0,9,689,225,174,82
LGA58400,4,0,3,60,23,3,8,8,0,42,3,0,0,0,0,3,73,17,18,8,3,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,17,18,8,3,119,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,9,31,3,9,5,3,51,16,3,3,3,3,28,0,0,0,3,0,3,50,9,15,11
LGA58470,7,3,6,25,3,4,5,3,0,15,0,0,0,0,3,3,19,4,12,6,9,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,22,4,12,6,9,53,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,13,5,3,0,6,27,4,3,0,3,4,14,0,0,0,3,0,3,20,11,3,6
LGA58510,423,94,26,2493,324,233,261,150,72,1040,21,3,8,0,4,36,2267,990,740,257,105,4359,0,0,0,0,0,0,35,0,0,0,0,35,211,35,7,3,0,256,508,196,89,23,6,822,25,25,20,3,8,81,13,3,3,3,3,25,792,259,119,32,17,1219,0,0,0,0,0,0,145,15,5,0,0,165,188,45,17,0,0,250,151,45,30,6,0,232,7,0,4,6,0,17,7,3,0,0,0,10,498,108,56,12,0,674,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,6,0,3,3,0,12,7,6,4,0,0,17,3570,1363,922,304,122,6281,4,0,0,0,0,4,33,9,0,0,0,42,502,154,73,16,6,751,1288,627,480,100,44,2539,365,270,389,190,87,1301,26,8,4,4,4,46,2218,1068,946,310
LGA58540,28,15,3,123,40,16,13,18,3,90,0,0,0,0,0,0,116,37,44,33,6,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,122,37,44,33,6,242,0,0,0,0,0,0,3,0,0,0,0,3,14,3,3,0,0,20,48,20,21,9,0,98,36,17,21,14,7,95,3,0,3,0,0,6,104,40,48,23
LGA58570,503,127,25,2402,242,224,333,147,53,999,33,5,7,0,0,45,2153,1023,932,292,84,4484,0,0,0,0,0,0,33,3,0,0,0,36,330,54,10,0,0,394,366,145,72,17,3,603,25,25,13,8,0,71,8,3,0,0,0,11,762,230,95,25,3,1115,12,0,0,0,0,12,144,15,0,0,0,159,263,48,15,0,0,326,101,43,12,3,0,159,0,3,3,0,0,6,8,0,3,0,0,11,528,109,33,3,0,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,3,0,3,0,3,0,0,0,3,3,3,0,6,0,12,4,0,0,0,0,4,3450,1365,1060,326,87,6288,0,0,3,0,0,3,62,0,0,0,0,62,667,178,74,18,4,941,1108,645,650,112,37,2552,307,278,416,214,61,1276,17,8,0,0,0,25,2161,1109,1143,344
LGA58610,55,5,3,243,71,31,30,29,13,174,0,0,0,0,6,6,241,82,85,37,22,467,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,82,85,37,22,481,3,0,0,0,0,3,0,0,0,0,0,0,38,7,3,0,0,48,145,35,39,11,13,243,79,38,36,26,12,191,0,0,0,4,0,4,265,80,78,41
LGA58680,8,3,0,45,20,4,4,5,4,37,0,0,0,0,0,0,53,11,15,11,4,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,59,11,15,11,4,100,0,0,0,0,0,0,0,0,0,3,0,3,7,3,3,0,3,16,33,7,4,3,3,50,28,14,16,4,0,62,0,3,0,0,0,3,68,27,23,10
LGA58760,1270,377,148,7294,5621,4187,5773,2740,1355,19676,137,53,66,35,39,330,9958,6015,7138,3155,1548,27814,0,0,0,0,0,0,20,0,0,0,0,20,324,11,0,3,0,338,515,125,61,12,5,718,52,53,56,21,14,196,19,3,3,4,0,29,930,192,120,40,19,1301,0,4,0,0,0,4,12,0,0,0,0,12,69,3,0,0,0,72,114,55,40,12,0,221,15,13,19,11,13,71,5,3,0,0,0,8,215,78,59,23,13,388,3,3,3,0,0,9,24,3,0,0,0,27,34,5,4,0,0,43,26,6,11,3,3,49,5,3,7,3,3,21,7,0,0,0,0,7,99,20,25,6,6,156,3,0,8,3,7,21,11205,6305,7350,3227,1593,29680,11,6,10,5,0,32,41,13,7,3,3,67,606,84,44,16,3,753,4769,2391,1650,470,254,9534,7527,5738,8199,3694,1967,27125,128,53,58,40,35,314,13082,8285,9968,4228
LGA58820,59,21,5,351,144,79,116,49,47,435,4,5,0,0,0,9,413,156,181,73,52,875,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,5,0,0,0,0,5,4,3,0,0,0,7,0,0,0,0,0,0,26,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,3,0,0,0,3,0,0,3,0,3,6,0,0,0,0,3,3,0,0,0,0,0,0,6,3,3,0,6,18,0,0,0,0,0,0,445,162,184,73,58,922,0,0,0,0,0,0,8,0,0,0,0,8,60,12,3,3,0,78,214,77,66,19,3,379,185,73,109,67,33,467,3,0,0,0,0,3,470,162,178,89
LGA58890,14,9,3,120,42,16,26,13,3,100,0,0,3,0,0,3,125,42,43,22,6,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,42,43,22,6,238,0,0,0,0,0,0,0,0,0,0,0,0,19,8,0,0,0,27,76,16,22,7,3,124,40,19,18,14,4,95,0,3,0,0,0,3,135,46,40,21
LGA59030,7,3,0,29,8,6,8,3,3,28,0,0,0,0,0,0,27,6,15,6,3,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,30,6,15,6,3,60,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,7,20,3,7,5,0,35,10,3,7,4,0,24,0,0,0,0,0,0,34,9,14,9
LGA59100,22,5,0,103,23,18,23,9,5,78,0,0,0,0,0,0,95,35,45,14,5,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,95,35,45,17,5,197,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,48,20,13,8,4,93,42,14,17,9,6,88,0,3,0,0,0,3,110,37,30,17
