region_id,C11_SH_Tot_NPFH_6_mor,C11_SH_T_T,C11_SDRTHT_0b_NPFH_2,C11_SDRTHT_0b_NPFH_3,C11_SDRTHT_0b_NPFH_4,C11_SDRTHT_0b_NPFH_5,C11_SDRTHT_0b_NPFH_6_mor,C11_SDRTHT_0bTotal,C11_SDRTHT_1b_NPFH_2,C11_SDRTHT_1b_NPFH_3,C11_SDRTHT_1b_NPFH_4,C11_SDRTHT_1b_NPFH_5,C11_SDRTHT_1b_NPFH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPFH_2,C11_SDRTHT_2b_NPFH_3,C11_SDRTHT_2b_NPFH_4,C11_SDRTHT_2b_NPFH_5,C11_SDRTHT_2b_NPFH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPFH_2,C11_SDRTHT_3b_NPFH_3,C11_SDRTHT_3b_NPFH_4,C11_SDRTHT_3b_NPFH_5,C11_SDRTHT_3b_NPFH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPFH_2,C11_SDRTHT_4mb_NPFH_3,C11_SDRTHT_4mb_NPFH_4,C11_SDRTHT_4mb_NPFH_5,C11_SDRTHT_4mb_NPFH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPFH_2,C11_SDRTHT_NB_NS_NPFH_3,C11_SDRTHT_NB_NS_NPFH_4,C11_SDRTHT_NB_NS_NPFH_5,C11_SDRTHT_NB_NS_NPFH_6_mor,C11_SDRTHT_NB_NS_T,C11_SDRTHT_Tot_NPFH_2,C11_SDRTHT_Tot_NPFH_3,C11_SDRTHT_Tot_NPFH_4,C11_SDRTHT_Tot_NPFH_5,C11_SDRTHT_Tot_NPFH_6_mor,C11_SDRTHT_T_T,C11_FUA_0b_NPFH_2,C11_FUA_0b_NPFH_3,C11_FUA_0b_NPFH_4,C11_FUA_0b_NPFH_5,C11_FUA_0b_NPFH_6_mor,C11_FUA_0bTotal,C11_FUA_1b_NPFH_2,C11_FUA_1b_NPFH_3,C11_FUA_1b_NPFH_4,C11_FUA_1b_NPFH_5,C11_FUA_1b_NPFH_6_mor,C11_FUA_1b_Tot,C11_FUA_2b_NPFH_2,C11_FUA_2b_NPFH_3,C11_FUA_2b_NPFH_4,C11_FUA_2b_NPFH_5,C11_FUA_2b_NPFH_6_mor,C11_FUA_2b_Tot,C11_FUA_3b_NPFH_2,C11_FUA_3b_NPFH_3,C11_FUA_3b_NPFH_4,C11_FUA_3b_NPFH_5,C11_FUA_3b_NPFH_6_mor,C11_FUA_3b_Tot,C11_FUA_4mb_NPFH_2,C11_FUA_4mb_NPFH_3,C11_FUA_4mb_NPFH_4,C11_FUA_4mb_NPFH_5,C11_FUA_4mb_NPFH_6_mor,C11_FUA_4mb_Tot,C11_FUA_NB_NS_NPFH_2,C11_FUA_NB_NS_NPFH_3,C11_FUA_NB_NS_NPFH_4,C11_FUA_NB_NS_NPFH_5,C11_FUA_NB_NS_NPFH_6_mor,C11_FUA_NB_NS_T,C11_FUA_Tot_NPFH_2,C11_FUA_Tot_NPFH_3,C11_FUA_Tot_NPFH_4,C11_FUA_Tot_NPFH_5,C11_FUA_Tot_NPFH_6_mor,C11_FUA_T_T,C11_OD_0b_NPFH_2,C11_OD_0b_NPFH_3,C11_OD_0b_NPFH_4,C11_OD_0b_NPFH_5,C11_OD_0b_NPFH_6_mor,C11_OD_0bTotal,C11_OD_1b_NPFH_2,C11_OD_1b_NPFH_3,C11_OD_1b_NPFH_4,C11_OD_1b_NPFH_5,C11_OD_1b_NPFH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPFH_2,C11_OD_2b_NPFH_3,C11_OD_2b_NPFH_4,C11_OD_2b_NPFH_5,C11_OD_2b_NPFH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPFH_2,C11_OD_3b_NPFH_3,C11_OD_3b_NPFH_4,C11_OD_3b_NPFH_5,C11_OD_3b_NPFH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPFH_2,C11_OD_4mb_NPFH_3,C11_OD_4mb_NPFH_4,C11_OD_4mb_NPFH_5,C11_OD_4mb_NPFH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPFH_2,C11_OD_NB_NS_NPFH_3,C11_OD_NB_NS_NPFH_4,C11_OD_NB_NS_NPFH_5,C11_OD_NB_NS_NPFH_6_mor,C11_OD_NB_NS_T,C11_OD_Tot_NPFH_2,C11_OD_Tot_NPFH_3,C11_OD_Tot_NPFH_4,C11_OD_Tot_NPFH_5,C11_OD_Tot_NPFH_6_mor,C11_OD_T_T,C11_DS_NS_NPFH_2,C11_DS_NS_NPFH_3,C11_DS_NS_NPFH_4,C11_DS_NS_NPFH_5,C11_DS_NS_NPFH_6_mor,C11_DS_NS_T,C11_Tot_NPFH_2,C11_Tot_NPFH_3,C11_Tot_NPFH_4,C11_Tot_NPFH_5,C11_Tot_NPFH_6_mor,C11_T_T
LGA51190,219,7012,0,0,0,0,0,0,26,0,3,0,0,29,190,43,4,0,0,237,261,105,41,14,6,427,28,14,7,5,0,54,5,4,4,0,0,13,510,166,59,19,6,760,0,0,0,0,0,0,7,3,3,0,0,13,104,27,5,0,0,136,84,32,13,15,0,144,3,5,4,3,0,15,4,0,0,0,0,4,202,67,25,18,0,312,5,0,0,0,0,5,19,0,0,0,0,19,17,6,0,0,0,23,7,0,6,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,48,6,6,0,0,60,4,0,0,0,0,4,4198,1725,1471,529,225,8148
LGA51260,252,7597,0,0,0,0,0,0,4,0,0,0,0,4,80,0,3,0,0,83,142,32,10,3,0,187,32,10,11,7,0,60,6,0,0,4,0,10,264,42,24,14,0,344,0,0,0,0,0,0,0,0,0,0,0,0,43,4,3,0,3,53,49,14,6,0,0,69,9,0,0,0,0,9,0,0,0,0,0,0,101,18,9,0,3,131,3,0,0,0,0,3,17,0,0,0,0,17,41,5,0,3,0,49,16,0,6,0,0,22,3,0,0,0,0,3,0,0,0,0,0,0,80,5,6,3,0,94,3,3,3,3,0,12,3981,1515,1732,695,255,8178
LGA51310,194,5705,0,0,0,0,0,0,10,0,0,0,0,10,108,11,3,3,0,125,156,58,32,8,3,257,18,8,8,6,3,43,3,5,0,0,0,8,295,82,43,17,6,443,4,0,0,0,0,4,99,5,5,0,0,109,113,14,8,0,0,135,25,4,6,0,3,38,0,6,0,0,0,6,3,0,0,0,0,3,244,29,19,0,3,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,2578,1179,1722,764,203,6446
LGA51330,926,18566,0,5,3,0,0,8,13,5,0,0,0,18,249,72,28,6,4,359,623,333,248,97,31,1332,101,65,93,41,28,328,12,9,6,4,6,37,998,489,378,148,69,2082,0,0,0,0,0,0,16,4,3,3,3,29,180,54,18,7,0,259,323,165,112,50,14,664,32,20,22,15,13,102,12,5,3,0,3,23,563,248,158,75,33,1077,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,3,0,0,3,8483,4814,5178,2231,1028,21734
LGA51400,176,3880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,3,6,0,0,9,5,0,0,0,0,5,1497,797,1012,426,179,3911
LGA51470,3,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,73,23,31,9,3,139
LGA51540,86,1119,0,0,0,0,0,0,4,0,0,3,0,7,20,3,0,0,0,23,9,3,5,0,0,17,0,3,0,0,3,6,0,0,0,0,0,0,33,9,5,3,3,53,0,0,0,0,0,0,7,3,0,0,0,10,0,3,3,0,0,6,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,6,3,3,0,19,15,3,0,0,0,18,31,3,3,0,0,37,13,3,0,0,0,16,11,3,3,0,0,17,17,3,0,0,0,20,9,0,0,0,0,9,96,15,6,0,0,117,5,3,3,0,3,14,596,257,252,125,92,1322
LGA51610,8,311,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,3,9,0,0,0,0,0,0,6,3,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,150,63,83,22,11,329
LGA51680,59,1202,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,4,0,4,6,0,0,0,0,6,0,0,0,0,0,0,10,0,6,4,0,20,5,0,0,0,0,5,576,219,253,128,59,1235
LGA51750,34,1748,0,0,0,0,0,0,0,0,0,0,0,0,43,9,3,0,0,55,89,23,8,8,0,128,10,0,11,3,0,24,5,0,0,0,0,5,147,32,22,11,0,212,0,0,0,0,0,0,35,0,0,3,0,38,139,28,15,0,0,182,60,16,11,0,0,87,6,0,0,0,0,6,6,0,0,0,0,6,246,44,26,3,0,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1143,411,481,210,34,2279
LGA51820,879,22143,0,0,0,0,0,0,23,0,0,0,0,23,231,56,17,8,5,317,484,207,116,28,11,846,89,59,68,35,12,263,11,5,0,0,0,16,838,327,201,71,28,1465,0,0,0,0,0,0,42,4,0,0,0,46,238,57,20,7,0,322,132,52,29,7,4,224,14,3,3,3,0,23,8,3,3,5,0,19,434,119,55,22,4,634,3,4,0,0,0,7,17,0,0,0,0,17,5,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,34,4,0,0,0,38,4,0,0,0,0,4,9759,5476,5853,2285,911,24284
LGA51890,99,2259,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,6,3,0,0,0,9,0,0,0,3,0,3,3,0,0,0,0,3,22,3,0,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,11,5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,17,5,0,0,0,22,0,0,0,0,0,0,3,0,0,0,0,3,4,0,3,0,0,7,3,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,10,3,6,0,0,19,0,0,0,0,0,0,1083,500,445,201,99,2328
LGA51960,54,827,0,0,0,0,0,0,5,0,0,0,0,5,4,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,18,3,0,3,0,0,6,3,3,0,0,0,6,0,0,0,0,0,0,21,6,3,0,0,30,0,0,3,0,0,3,7,0,0,0,0,7,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,13,0,0,0,0,0,0,347,186,201,94,54,882
LGA52030,6,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,169,39,48,23,6,285
