region_id,C01_N_inc_R0_74,C01_N_inc_R75_99,C01_Ne_Ni_inc_R100_149,C01_Ne_Ni_inc_R150_199,C01_Ne_Ni_inc_R200_224,C01_Ne_Ni_inc_R225_274,C01_Ne_Ni_inc_R275_349,C01_Ne_Ni_inc_R350_449,C01_Ne_Ni_inc_R450_549,C01_Ne_Ni_inc_R550_649,C01_Ne_Ni_inc_R650m,C01_Ne_Nil_inc_R_NS,C01_N_inc_Re_Tot,C01_1_199_R0_74,C01_1_199_R75_99,C01_1_199_R100_149,C01_1_199_R150_199,C01_1_199_R200_224,C01_1_199_R225_274,C01_1_199_R275_349,C01_1_199_R350_449,C01_1_199_R450_549,C01_1_199_R550_649,C01_1_199_R650m,C01_1_199_R_NS,C01_1_199_R_Tot,C01_200_299_R0_74,C01_200_299_R75_99,C01_200_299_R100_149,C01_200_299_R150_199,C01_200_299_R200_224,C01_200_299_R225_274,C01_200_299_R275_349,C01_200_299_R350_449,C01_200_299_R450_549,C01_200_299_R550_649,C01_200_299_R650m,C01_200_299_R_NS,C01_200_299_R_Tot,C01_300_399_R0_74,C01_300_399_R75_99,C01_300_399_R100_149,C01_300_399_R150_199,C01_300_399_R200_224,C01_300_399_R225_274,C01_300_399_R275_349,C01_300_399_R350_449,C01_300_399_R450_549,C01_300_399_R550_649,C01_300_399_R650m,C01_300_399_R_NS,C01_300_399_R_Tot,C01_400_599_R0_74,C01_400_599_R75_99,C01_400_599_R100_149,C01_400_599_R150_199,C01_400_599_R200_224,C01_400_599_R225_274,C01_400_599_R275_349,C01_400_599_R350_449,C01_400_599_R450_549,C01_400_599_R550_649,C01_400_599_R650m,C01_400_599_R_NS,C01_400_599_R_Tot,C01_600_799_R0_74,C01_600_799_R75_99,C01_600_799_R100_149,C01_600_799_R150_199,C01_600_799_R200_224,C01_600_799_R225_274,C01_600_799_R275_349,C01_600_799_R350_449,C01_600_799_R450_549,C01_600_799_R550_649,C01_600_799_R650m,C01_600_799_R_NS,C01_600_799_R_Tot,C01_800_999_R0_74,C01_800_999_R75_99,C01_800_999_R100_149,C01_800_999_R150_199,C01_800_999_R200_224,C01_800_999_R225_274,C01_800_999_R275_349,C01_800_999_R350_449,C01_800_999_R450_549,C01_800_999_R550_649,C01_800_999_R650m,C01_800_999_R_NS,C01_800_999_R_Tot,C01_1000_1249_R0_74,C01_1000_1249_R75_99,C01_1000_1249_R_100_149,C01_1000_1249_R_150_199,C01_1000_1249_R_200_224,C01_1000_1249_R_225_274,C01_1000_1249_R_275_349,C01_1000_1249_R_350_449,C01_1000_1249_R_450_549,C01_1000_1249_R_550_649,C01_1000_1249_R650m,C01_1000_1249_R_NS,C01_1000_1249_R_Tot,C01_1250_1499_R0_74,C01_1250_1499_R75_99,C01_1250_1499_R_100_149,C01_1250_1499_R_150_199,C01_1250_1499_R_200_224,C01_1250_1499_R_225_274,C01_1250_1499_R_275_349,C01_1250_1499_R_350_449,C01_1250_1499_R_450_549,C01_1250_1499_R_550_649,C01_1250_1499_R650m,C01_1250_1499_R_NS,C01_1250_1499_R_Tot,C01_1500_1999_R0_74,C01_1500_1999_R75_99,C01_1500_1999_R_100_149,C01_1500_1999_R_150_199,C01_1500_1999_R_200_224,C01_1500_1999_R_225_274,C01_1500_1999_R_275_349,C01_1500_1999_R_350_449,C01_1500_1999_R_450_549,C01_1500_1999_R_550_649,C01_1500_1999_R650m,C01_1500_1999_R_NS,C01_1500_1999_R_Tot,C01_2000_2499_R0_74,C01_2000_2499_R75_99,C01_2000_2499_R100_149,C01_2000_2499_R150_199,C01_2000_2499_R200_224,C01_2000_2499_R225_274,C01_2000_2499_R275_349,C01_2000_2499_R350_449,C01_2000_2499_R450_549,C01_2000_2499_R550_649,C01_2000_2499_R650m,C01_2000_2499_R_NS,C01_2000_2499_R_Tot,C01_2500_2999_R0_74,C01_2500_2999_R75_99,C01_2500_2999_R_100_149,C01_2500_2999_R_150_199,C01_2500_2999_R_200_224,C01_2500_2999_R_225_274,C01_2500_2999_R_275_349,C01_2500_2999_R_350_449,C01_2500_2999_R_450_549,C01_2500_2999_R_550_649,C01_2500_2999_Re_650mo,C01_2500_2999_R_NS,C01_2500_2999_Re_Tot,C01_3000m_R0_74,C01_3000m_R75_99,C01_3000m_R100_149,C01_3000m_R150_199,C01_3000m_R200_224,C01_3000m_R225_274,C01_3000m_R275_349,C01_3000m_R350_449,C01_3000m_R450_549,C01_3000m_R550_649,C01_3000m_R650m,C01_3000m_R_NS,C01_3000m_R_Tot,C01_PI_S_R0_74,C01_PI_S_R75_99,C01_PI_S_R100_149,C01_PI_S_R150_199,C01_PI_S_R200_224,C01_PI_S_R225_274,C01_PI_S_R275_349,C01_PI_S_R350_449,C01_PI_S_R450_549,C01_PI_S_R550_649,C01_PI_S_Re_650mo,C01_PI_S_R_NS,C01_PI_S_Re_Tot,C01_AI_NS_R0_74,C01_AI_NS_R75_99,C01_AI_NS_R100_149,C01_AI_NS_R150_199,C01_AI_NS_R200_224,C01_AI_NS_R225_274,C01_AI_NS_R275_349,C01_AI_NS_R350_449,C01_AI_NS_R450_549,C01_AI_NS_R550_649,C01_AI_NS_R650m,C01_AI_NS_R_NS,C01_AI_NS_R_Tot,C01_Tot_R0_74,C01_Tot_R75_99,C01_Tot_R100_149,C01_Tot_R150_199,C01_Tot_R200_224
LGA41560,3,0,0,0,0,0,0,0,0,0,0,0,3,61,14,22,0,0,0,0,0,0,0,0,3,100,71,18,48,0,0,0,0,0,0,0,0,12,149,33,46,74,3,0,0,0,0,0,0,0,5,161,50,36,94,6,0,0,0,0,0,0,0,12,198,10,15,53,11,0,0,0,0,0,0,0,6,95,13,4,38,5,0,0,0,0,0,0,0,3,63,9,0,24,4,0,0,0,0,0,0,0,0,37,5,0,10,4,0,0,0,0,0,0,0,3,22,8,0,10,4,0,0,0,0,0,0,0,0,22,3,0,3,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,19,3,0,0,0,0,0,0,0,3,36,18,5,12,0,0,0,0,0,0,0,3,4,42,291,142,407,43,0
LGA41750,3,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,6,8,3,4,0,0,0,0,0,0,0,0,0,15,14,3,3,0,0,0,0,0,0,0,0,0,20,18,0,4,0,0,0,0,0,0,0,0,0,22,7,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,3,0,3,74,6,11,0,0
LGA41830,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,3,12,17,6,0,0,0,0,0,0,0,0,3,0,26,8,9,5,3,0,0,0,0,0,0,0,0,25,12,8,8,0,0,0,0,0,0,0,0,0,28,7,3,0,0,0,0,0,0,0,0,0,0,10,7,8,3,0,0,0,0,0,0,0,0,0,18,4,3,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,3,16,0,3,0,0,0,0,3,0,0,0,3,0,9,70,47,29,3,0
LGA41960,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,13,4,0,3,0,0,0,0,0,0,0,0,3,10,8,3,4,0,0,0,0,0,0,0,0,0,15,8,4,7,0,0,0,0,0,0,0,0,0,19,6,6,3,0,0,0,0,0,0,0,0,0,15,7,3,5,0,0,0,0,0,0,0,0,0,15,0,0,3,0,0,0,0,3,0,0,0,0,6,0,3,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,46,22,31,0,0
LGA42030,0,0,3,0,0,0,0,0,0,0,0,0,3,106,17,40,6,0,0,0,0,0,0,0,11,180,124,27,87,6,0,0,0,3,0,0,0,13,260,61,74,89,32,0,0,0,0,0,0,4,9,269,35,50,173,70,0,3,0,0,0,3,3,9,346,8,11,111,64,3,0,0,0,0,0,0,3,200,6,4,72,39,3,0,0,0,0,0,3,4,131,9,5,41,49,3,3,0,0,0,0,3,0,113,4,3,18,25,3,0,0,0,0,0,0,0,53,4,0,13,32,0,0,0,0,0,0,0,0,49,3,0,4,6,3,0,0,0,0,0,0,0,16,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,4,9,30,21,0,0,0,0,0,0,0,5,69,23,6,10,3,0,0,3,0,0,0,3,15,63,387,206,691,359,15
LGA42110,4,0,0,0,0,0,0,0,0,0,0,0,4,24,7,3,0,0,0,0,0,0,0,0,0,34,38,10,10,0,0,0,0,0,0,0,0,3,61,29,12,17,0,0,0,0,0,0,0,0,0,58,37,8,21,0,0,0,0,3,0,0,0,0,69,27,7,10,0,0,0,0,0,0,3,0,4,51,14,5,5,0,0,0,0,0,0,0,0,0,24,12,3,4,3,0,0,0,0,0,0,0,3,25,5,3,3,0,0,0,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,11,5,0,0,3,0,0,0,0,0,0,0,0,8,198,58,81,6,0
LGA42250,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,5,0,0,0,0,0,0,0,0,0,21,10,3,9,0,0,0,0,0,0,0,0,0,22,17,6,14,3,0,0,0,0,0,0,3,0,43,23,9,17,4,0,0,0,0,0,3,0,3,59,25,4,17,0,0,0,0,0,0,0,0,3,49,11,3,15,0,0,3,0,0,0,0,0,0,32,12,3,5,4,0,0,0,0,0,0,3,0,27,11,0,5,0,0,3,0,0,0,0,0,0,19,5,0,3,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,3,0,0,0,0,0,0,0,3,20,4,0,3,0,0,0,0,0,0,0,0,4,11,140,32,97,17,0
LGA42600,3,3,11,16,3,0,0,3,3,0,3,3,48,129,41,85,20,4,4,3,0,0,3,0,11,300,227,86,207,55,7,8,4,3,0,0,3,25,625,73,51,169,87,16,5,0,3,0,0,3,15,422,84,61,333,184,21,14,10,5,0,0,3,15,730,32,31,236,173,28,28,11,0,0,0,3,7,549,26,18,122,133,47,31,15,0,0,0,3,7,402,14,9,86,141,46,34,19,5,5,0,3,5,367,8,3,35,62,19,23,3,5,0,0,0,3,161,7,0,29,87,44,40,33,21,7,5,10,3,286,3,0,6,27,16,17,20,10,4,0,5,3,111,0,0,3,6,0,7,5,8,0,3,0,0,32,0,0,0,0,0,0,4,5,0,0,3,3,15,5,3,31,48,27,26,15,5,4,0,4,5,173,43,16,48,22,3,8,4,7,6,4,4,22,187,654,322,1401,1061,281
LGA42750,0,0,3,0,0,0,0,0,0,0,0,0,3,25,11,4,0,0,0,0,0,0,0,0,4,44,27,12,8,3,0,0,0,0,0,0,0,3,53,15,12,29,0,0,0,0,0,0,0,0,0,56,32,14,44,3,0,0,0,0,3,0,0,5,101,21,7,21,0,0,0,0,0,3,0,0,8,60,8,4,18,0,0,0,0,0,0,0,3,0,33,17,6,10,0,0,3,3,0,0,0,3,0,42,7,3,3,0,0,0,0,0,0,0,0,3,16,10,0,6,0,0,0,0,0,0,0,0,3,19,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,14,4,4,0,0,0,0,0,0,0,0,0,3,11,169,79,154,6,0
LGA43080,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,12,0,3,0,0,0,0,0,0,0,0,0,15,6,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,3,10,8,0,0,0,0,0,0,0,0,0,0,0,8,5,3,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,0,0,0,0,7,65,3,6,0,0
LGA43220,3,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,6,9,0,3,0,0,0,0,0,0,0,0,0,12,8,3,0,0,0,0,0,0,0,0,0,3,14,14,3,0,0,0,0,0,0,0,0,0,0,17,10,4,3,0,0,0,0,0,0,0,0,3,20,5,3,3,0,0,0,0,0,0,0,0,0,11,9,3,0,0,0,0,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,4,76,19,9,0,0
LGA43360,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,0,0,0,0,0,0,0,0,0,13,11,9,10,0,0,0,0,3,0,0,0,3,36,16,7,4,0,0,0,0,0,0,0,0,0,27,27,6,13,0,0,3,0,0,0,0,0,3,52,24,4,9,3,0,0,0,0,0,0,0,3,43,8,4,6,0,0,0,0,0,0,0,0,0,18,8,0,5,0,0,0,0,0,0,0,0,0,13,3,0,3,0,0,0,0,0,0,0,0,0,6,4,3,3,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,10,3,3,3,0,0,0,0,0,0,0,0,3,12,116,44,59,3,0
LGA43650,4,0,0,0,0,0,0,0,0,0,0,0,4,19,5,12,6,3,0,0,0,0,0,0,4,49,24,6,14,0,0,0,0,0,0,0,0,3,47,14,8,39,4,0,0,0,0,0,0,0,0,65,23,15,56,11,0,0,0,0,3,0,0,3,111,14,5,38,7,0,0,0,0,0,0,0,3,67,13,3,31,8,0,0,0,0,0,0,0,0,55,12,3,18,3,0,0,0,0,0,0,0,0,36,3,3,5,3,3,0,0,0,0,0,0,0,17,10,0,4,6,0,0,0,0,0,0,0,0,20,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,3,0,0,0,0,0,0,0,0,18,6,0,3,0,0,0,0,0,0,0,3,3,15,147,52,226,51,6
LGA43710,3,0,0,0,0,0,0,0,0,0,0,0,3,8,4,4,0,0,0,0,0,0,0,0,0,16,20,4,6,3,0,0,0,0,0,0,0,0,33,21,8,14,3,0,0,0,3,0,0,0,0,49,22,7,11,0,0,0,0,0,0,0,3,0,43,16,9,6,3,0,0,0,0,0,0,0,3,37,8,6,12,3,0,0,0,0,0,0,0,0,29,5,3,8,3,0,0,0,0,0,0,0,0,19,4,0,3,0,0,0,0,0,0,0,0,0,7,4,3,3,4,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,6,6,0,3,3,0,0,0,0,0,0,0,4,16,123,44,76,25,0
LGA43790,0,3,4,0,0,0,0,0,0,0,0,0,7,54,11,11,3,0,0,0,0,0,0,3,4,86,87,17,33,0,0,0,0,0,0,0,3,13,153,59,32,60,3,0,0,0,0,0,0,3,8,165,72,49,120,9,3,0,0,0,0,0,0,7,260,52,27,84,5,3,0,0,0,0,0,3,0,174,30,10,67,4,0,0,0,0,0,0,0,4,115,17,7,46,7,0,0,0,0,0,3,0,3,83,12,0,15,7,0,0,0,0,0,0,0,0,34,17,4,19,8,0,0,0,0,0,0,0,0,48,5,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,6,9,4,27,7,0,0,0,0,0,0,0,0,47,17,3,11,0,0,0,0,0,0,0,0,6,37,431,170,500,53,6
LGA43920,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,3,3,22,12,3,10,0,0,0,0,0,0,0,0,0,25,16,0,16,4,0,0,3,0,0,0,0,0,39,15,4,16,18,5,0,0,0,0,0,0,0,58,7,0,20,13,4,0,0,0,0,0,0,3,47,8,4,10,9,0,0,0,0,0,0,0,0,31,4,0,9,4,3,0,0,0,0,0,0,0,20,3,0,3,0,0,0,0,0,0,0,0,0,6,3,0,5,4,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,5,0,0,0,0,0,0,0,0,14,3,3,8,0,0,0,0,0,0,0,0,0,14,87,14,106,57,12
LGA44000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
LGA44060,11,9,9,8,0,3,0,0,0,0,0,4,44,823,76,106,45,3,0,3,3,3,3,0,56,1121,1032,98,182,73,4,4,0,0,3,0,3,67,1466,264,297,240,195,13,5,0,3,3,3,0,35,1058,244,215,541,451,42,9,6,3,3,3,7,37,1561,72,74,370,372,44,16,3,0,0,0,0,19,970,47,28,170,278,33,14,3,0,0,0,0,12,585,29,18,145,257,52,19,4,0,0,3,3,7,537,10,3,59,139,33,9,4,3,0,0,0,8,268,22,6,66,107,32,18,4,3,0,0,3,0,261,0,3,12,20,10,9,4,3,0,0,0,0,61,3,0,4,3,0,3,3,0,0,0,0,0,16,3,3,3,3,3,3,3,0,0,0,0,0,21,45,36,88,130,17,14,3,5,0,0,3,19,360,199,33,46,29,4,3,0,0,0,0,4,52,370,2804,899,2041,2110,290
LGA44210,3,0,0,0,0,0,0,0,0,0,0,0,3,54,5,9,0,0,0,0,0,0,3,0,4,75,73,17,22,0,0,0,0,0,0,0,0,6,118,35,22,37,0,3,0,3,3,0,0,0,3,106,43,22,56,4,0,0,0,0,0,0,4,3,132,19,15,33,0,0,0,0,0,0,0,0,3,70,14,14,26,0,0,0,0,3,0,0,0,4,61,20,6,12,0,0,0,0,0,0,0,0,3,41,7,3,8,3,0,0,0,3,0,0,0,0,24,5,3,7,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,13,3,3,0,0,0,0,0,3,0,34,22,3,4,0,0,0,0,0,0,0,0,10,39,304,113,227,10,6
LGA44340,16,9,18,11,4,5,0,0,0,0,0,0,63,147,45,84,20,4,3,0,0,3,0,3,11,320,204,76,144,46,8,9,4,0,0,0,3,16,510,47,46,148,109,22,7,6,0,0,0,0,17,402,92,64,285,252,46,32,4,3,0,0,0,9,787,39,37,195,182,38,27,7,5,0,0,0,7,537,30,15,98,146,30,16,7,3,0,0,3,3,351,16,17,105,131,39,42,9,3,0,0,3,4,369,15,0,27,60,23,18,3,0,0,0,0,6,152,12,5,23,74,50,42,21,7,3,0,3,0,240,5,3,3,25,13,25,14,6,0,3,0,3,100,0,0,0,6,3,3,4,3,3,0,3,0,25,0,0,0,0,0,5,5,4,0,0,0,0,14,14,9,40,71,26,29,11,7,3,0,3,6,219,37,23,26,15,3,3,4,0,0,0,3,21,135,674,349,1196,1148,309
LGA44550,4,0,0,0,0,0,0,0,0,0,0,0,4,71,7,33,7,0,0,0,0,0,0,0,7,125,115,18,60,19,0,0,3,3,0,0,0,8,226,39,38,108,75,5,0,0,0,0,0,3,5,273,42,33,146,139,4,3,0,3,0,0,3,7,380,25,12,88,85,13,4,0,0,0,0,0,6,233,13,4,58,48,6,3,3,0,0,0,0,0,135,14,3,59,63,11,3,3,0,3,0,0,0,159,0,0,18,36,7,3,3,0,0,0,0,0,67,4,4,13,20,3,0,0,0,0,3,0,3,50,0,0,3,10,0,0,0,0,0,0,0,3,16,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,27,38,5,3,0,0,0,0,0,4,92,16,6,8,8,0,3,0,0,0,0,3,8,52,353,130,621,551,54
LGA44620,4,3,4,0,0,0,0,3,0,0,3,3,20,184,40,24,5,0,0,0,0,0,3,0,21,277,255,89,54,5,0,0,3,0,0,0,3,21,430,101,131,100,20,0,0,0,3,0,0,3,12,370,97,130,225,41,4,0,0,0,0,3,3,11,514,26,74,214,51,7,0,0,0,0,0,0,7,379,24,29,125,51,4,0,0,0,0,0,0,7,240,20,14,78,56,6,0,0,0,0,0,0,5,179,16,5,47,26,5,0,0,0,0,0,0,3,102,16,4,44,25,7,0,0,0,0,0,0,4,100,4,0,7,13,0,0,0,0,0,0,0,0,24,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,20,14,51,15,4,0,0,3,0,0,3,9,119,56,20,22,8,0,0,0,0,0,0,3,27,136,826,553,995,316,37
LGA44830,3,0,0,0,0,0,0,0,0,0,0,0,3,17,3,0,0,0,0,0,0,0,0,0,0,20,8,3,3,0,0,0,0,0,0,0,0,0,14,21,6,5,0,0,0,0,0,0,0,0,0,32,20,7,4,0,0,0,0,0,0,0,0,0,31,16,6,3,0,0,0,0,0,0,0,0,0,25,7,3,0,0,0,0,0,0,0,0,0,0,10,5,4,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,3,10,8,0,0,0,0,0,0,0,0,0,0,3,11,117,35,18,0,0
LGA45040,3,0,3,0,0,0,0,0,0,0,0,0,6,156,17,31,0,0,0,0,0,0,0,0,11,215,180,31,68,0,0,0,0,0,0,0,0,9,288,86,91,108,13,0,0,0,0,0,0,0,7,305,93,67,205,12,0,0,0,0,0,0,3,9,389,56,35,126,16,3,3,3,0,0,0,3,6,251,22,17,79,15,0,3,0,3,3,0,0,3,145,21,16,47,6,4,0,0,3,3,3,0,4,107,14,0,26,10,0,3,0,0,0,0,0,0,53,14,3,18,6,0,0,0,0,0,0,0,3,44,3,0,6,4,3,0,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,37,9,3,0,0,0,0,0,0,0,71,39,9,20,3,0,0,0,0,0,0,0,19,90,701,294,774,94,13
LGA45090,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3,3,0,0,0,0,0,0,0,0,5,46,68,10,13,0,0,0,0,0,0,0,0,0,91,34,18,22,3,0,3,0,0,0,3,0,0,83,54,34,56,6,0,0,0,0,0,0,3,0,153,32,16,35,12,3,0,0,0,0,0,0,7,105,20,14,42,8,0,0,0,0,0,0,0,3,87,19,12,27,5,3,0,0,0,0,0,0,0,66,9,7,22,4,0,3,3,0,0,0,0,0,48,19,3,19,6,3,0,0,0,0,0,0,3,53,5,0,3,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,13,3,16,4,0,3,0,0,0,0,0,3,42,12,4,6,0,0,0,0,0,0,0,0,8,30,326,124,264,48,9
LGA45120,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,0,0,0,0,0,0,0,0,0,3,31,26,11,5,0,0,0,0,0,0,0,0,0,42,23,12,11,0,0,0,0,0,0,0,0,3,49,27,18,7,0,3,0,0,0,0,0,0,0,55,22,12,7,0,0,0,0,0,0,0,0,3,44,8,4,5,0,0,0,0,0,0,0,0,0,17,11,4,9,0,0,0,0,0,0,0,0,0,24,7,3,0,0,0,0,0,0,0,0,0,0,10,7,0,3,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,5,0,0,0,0,0,3,0,0,0,20,7,3,4,0,0,0,0,0,0,0,0,3,17,171,74,56,0,3
LGA45290,6,3,14,11,3,7,3,0,0,0,0,3,50,292,44,122,33,4,6,3,3,0,0,0,33,540,373,104,185,46,12,6,3,5,0,0,3,44,781,85,84,159,79,13,11,0,0,0,0,3,13,447,101,86,378,179,38,30,7,4,0,3,4,20,850,50,38,268,202,45,38,14,3,3,0,3,13,677,24,17,166,177,37,42,17,3,3,0,0,8,494,19,11,107,144,68,53,24,6,3,0,4,7,446,15,7,41,82,38,35,5,3,3,0,0,4,233,10,6,44,93,66,81,49,14,4,5,3,9,384,4,3,6,21,22,36,16,8,0,0,0,3,119,3,0,3,7,3,11,14,5,0,0,0,3,49,4,0,3,0,0,6,7,0,0,0,0,0,20,17,9,33,41,33,25,16,8,0,0,0,11,193,63,24,38,16,6,5,4,4,3,3,3,19,188,1066,436,1567,1131,388
