region_id,C01_0_74_REA,C01_0_74_ST_HA,C01_0_74_Per_no_sa_ho,C01_0_74_Ho_co_op_c_c_g,C01_0_74_Oth_land_typ,C01_0_74_LLT_NS,C01_0_74_Tot,C01_75_99_REA,C01_75_99_ST_HA,C01_75_99_Pe_no_sa_ho,C01_75_99_H_c_op_c_c_gr,C01_75_99_Oth_lan_typ,C01_75_99_Lan_type_ns,C01_75_99_Tot,C01_100_149_REA,C01_100_149_ST_HA,C01_100_149_Pe_no_sa_ho,C01_100_149_H_c_o_c_c_g,C01_100_149_Ot_lan_ty,C01_100_149_Lan_typ_ns,C01_100_149_Tot,C01_150_199_REA,C01_150_199_ST_HA,C01_150_199_Pe_no_sa_ho,C01_150_199_H_c_o_c_c_g,C01_150_199_Ot_lan_ty,C01_150_199_Lan_ty_ns,C01_150_199_Tot,C01_200_224_REA,C01_200_224_ST_HA,C01_200_224_Pe_no_sa_ho,C01_200_224_H_c_o_c_c_g,C01_200_224_Ot_lan_ty,C01_200_224_Lan_ty_ns,C01_200_224_Tot,C01_225_274_REA,C01_225_274_ST_HA,C01_225_274_Pe_no_sa_ho,C01_225_274_H_c_o_c_c_g,C01_225_274_Ot_la_typ,C01_225_274_Lan_ty_ns,C01_225_274_Tot,C01_275_349_REA,C01_275_349_ST_HA,C01_275_349_Pe_no_sa_ho,C01_275_349_H_c_o_c_c_g,C01_275_349_Ot_lan_ty,C01_275_349_Lan_ty_ns,C01_275_349_Tot,C01_350_449_REA,C01_350_449_ST_HA,C01_350_449_Pe_no_sa_ho,C01_350_449_H_c_o_c_c_g,C01_350_449_Ot_lan_ty,C01_350_449_Lan_ty_ns,C01_350_449_Tot,C01_450_549_REA,C01_450_549_ST_HA,C01_450_549_Pe_no_sa_ho,C01_450_549_H_c_o_c_c_g,C01_450_549_Oth_lan_typ,C01_450_549_Lan_ty_ns,C01_450_549_Tot,C01_550_649_REA,C01_550_649_ST_HA,C01_550_649_Pe_no_sa_ho,C01_550_649_H_c_o_c_c_g,C01_550_649_Ot_lan_ty,C01_550_649_Lan_ty_ns,C01_550_649_Tot,C01_650_over_REA,C01_650over_ST_HA,C01_650over_Pe_no_sa_ho,C01_650ov_H_co_op_c_ch_gr,C01_650over_Oth_lan_typ,C01_650over_LLT_NS,C01_650_over_Tot,C01_R_NS_REA,C01_R_NS_ST_HA,C01_R_NS_Pe_no_sa_ho,C01_R_NS_H_co_op_c_ch_gr,C01_R_NS_Oth_lan_typ,C01_R_NS_Land_typ_ns,C01_Rent_not_statd_Tot,C01_Tot_REA,C01_Tot_ST_HA,C01_T_Pe_no_sa_ho,C01_Tot_Ho_co_op_co_ch_gr,C01_Tot_Oth_lan_typ,C01_Tot_LLT_NS,C01_T_T,C06_0_74_REA,C06_0_74_ST_HA,C06_0_74_Per_no_sa_ho,C06_0_74_Ho_co_op_c_c_g,C06_0_74_Oth_land_typ,C06_0_74_LLT_NS,C06_0_74_Tot,C06_75_99_REA,C06_75_99_ST_HA,C06_75_99_Pe_no_sa_ho,C06_75_99_H_c_op_c_c_gr,C06_75_99_Oth_lan_typ,C06_75_99_Lan_type_ns,C06_75_99_Tot,C06_100_149_REA,C06_100_149_ST_HA,C06_100_149_Pe_no_sa_ho,C06_100_149_H_c_o_c_c_g,C06_100_149_Ot_lan_ty,C06_100_149_Lan_typ_ns,C06_100_149_Tot,C06_150_199_REA,C06_150_199_ST_HA,C06_150_199_Pe_no_sa_ho,C06_150_199_H_c_o_c_c_g,C06_150_199_Ot_lan_ty,C06_150_199_Lan_ty_ns,C06_150_199_Tot,C06_200_224_REA,C06_200_224_ST_HA,C06_200_224_Pe_no_sa_ho,C06_200_224_H_c_o_c_c_g,C06_200_224_Ot_lan_ty,C06_200_224_Lan_ty_ns,C06_200_224_Tot,C06_225_274_REA,C06_225_274_ST_HA,C06_225_274_Pe_no_sa_ho,C06_225_274_H_c_o_c_c_g,C06_225_274_Ot_la_typ,C06_225_274_Lan_ty_ns,C06_225_274_Tot,C06_275_349_REA,C06_275_349_ST_HA,C06_275_349_Pe_no_sa_ho,C06_275_349_H_c_o_c_c_g,C06_275_349_Ot_lan_ty,C06_275_349_Lan_ty_ns,C06_275_349_Tot,C06_350_449_REA,C06_350_449_ST_HA,C06_350_449_Pe_no_sa_ho,C06_350_449_H_c_o_c_c_g,C06_350_449_Ot_lan_ty,C06_350_449_Lan_ty_ns,C06_350_449_Tot,C06_450_549_REA,C06_450_549_ST_HA,C06_450_549_Pe_no_sa_ho,C06_450_549_H_c_o_c_c_g,C06_450_549_Oth_lan_typ,C06_450_549_Lan_ty_ns,C06_450_549_Tot,C06_550_649_REA,C06_550_649_ST_HA,C06_550_649_Pe_no_sa_ho,C06_550_649_H_c_o_c_c_g,C06_550_649_Ot_lan_ty,C06_550_649_Lan_ty_ns,C06_550_649_Tot,C06_650_over_REA,C06_650over_ST_HA,C06_650over_Pe_no_sa_ho,C06_650ov_H_co_op_c_ch_gr,C06_650over_Oth_lan_typ,C06_650over_LLT_NS,C06_650_over_Tot,C06_R_NS_REA,C06_R_NS_ST_HA,C06_R_NS_Pe_no_sa_ho,C06_R_NS_H_co_op_c_ch_gr,C06_R_NS_Oth_lan_typ,C06_R_NS_Land_typ_ns,C06_Rent_not_statd_Tot,C06_Tot_REA,C06_Tot_ST_HA,C06_T_Pe_no_sa_ho,C06_Tot_Ho_co_op_co_ch_gr,C06_Tot_Oth_lan_typ,C06_Tot_LLT_NS,C06_T_T,C11_0_74_REA,C11_0_74_ST_HA,C11_0_74_Per_no_sa_ho,C11_0_74_Ho_co_op_c_c_g,C11_0_74_Oth_land_typ,C11_0_74_LLT_NS,C11_0_74_Tot,C11_75_99_REA,C11_75_99_ST_HA,C11_75_99_Pe_no_sa_ho,C11_75_99_H_c_op_c_c_gr,C11_75_99_Oth_lan_typ,C11_75_99_Lan_type_ns,C11_75_99_Tot,C11_100_149_REA,C11_100_149_ST_HA,C11_100_149_Pe_no_sa_ho,C11_100_149_H_c_o_c_c_g
LGA33830,0,3,0,156,5,3,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,3,0,164,8,3,178,0,0,0,119,9,0,128,0,0,0,29,0,0,29,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,0,0,163,9,0,172,0,56,0,6,13,0,75,0,40,0,0,0,0,40,0,53,0,8
LGA33960,39,1202,185,37,273,100,1836,181,578,298,34,100,12,1203,2958,522,2177,76,457,54,6244,1589,15,644,26,74,14,2362,100,7,55,4,10,3,179,36,0,21,0,3,0,60,5,0,8,0,3,0,16,3,3,0,0,0,0,6,3,3,3,0,0,0,9,3,3,0,0,3,0,9,31,7,33,0,4,3,78,96,131,101,6,48,33,415,5044,2471,3525,183,975,219,12417,32,611,172,25,49,146,1035,16,335,60,48,28,13,500,511,576,611,80,330,26,2134,2770,459,1312,75,282,46,4944,1418,20,485,17,53,9,2002,2277,14,338,20,36,14,2699,479,3,89,4,5,4,584,83,3,20,0,0,0,106,20,0,3,0,3,0,26,6,3,5,0,0,0,14,22,35,15,0,6,4,82,129,132,103,18,38,62,482,7763,2191,3213,287,830,324,14608,25,388,176,14,48,151,802,7,431,29,41,12,4,524,57,681,185,103
LGA33980,43,75,105,20,1653,100,1996,24,35,43,10,215,3,330,129,38,131,22,107,3,430,41,3,28,0,21,0,93,9,0,7,0,5,3,24,5,0,5,0,3,0,13,3,0,7,0,0,0,10,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,7,0,16,4,3,19,3,94,9,132,258,157,354,55,2105,118,3047,44,58,69,12,1618,213,2014,3,24,11,3,169,3,213,23,47,61,6,153,0,290,45,28,31,5,31,3,143,17,3,19,3,13,0,55,4,4,17,0,6,0,31,17,4,12,0,15,0,48,10,0,7,0,8,0,25,33,0,14,0,9,0,56,64,0,23,0,13,0,100,32,5,5,0,15,0,57,28,3,34,0,170,11,246,320,176,303,29,2220,230,3278,90,46,75,6,2093,161,2471,3,35,8,3,298,0,347,9,36,27,9
LGA34420,0,0,0,65,20,3,88,0,0,0,40,0,0,40,0,0,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,126,20,3,149,0,0,0,138,34,3,175,0,0,0,6,0,0,6,0,0,0,6,0,0,6,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,157,38,3,198,0,16,0,171,38,3,228,0,0,0,6,0,0,6,0,0,0,0
LGA34570,0,0,0,57,12,4,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,57,15,4,76,0,13,3,56,19,4,95,0,0,0,6,0,0,6,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,8,0,19,3,67,19,4,112,0,0,0,10,18,3,31,0,0,0,14,0,0,14,0,3,0,39
LGA34580,9,88,135,7,146,66,451,36,27,120,4,35,3,225,570,15,502,8,59,8,1162,204,0,119,3,8,3,337,13,0,11,0,3,3,30,3,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,3,0,7,0,0,3,0,0,0,3,0,0,3,0,0,0,3,4,0,10,0,0,0,14,21,3,28,6,12,5,75,860,133,940,28,266,88,2315,6,49,84,5,41,80,265,5,37,20,10,29,5,106,134,32,243,20,65,5,499,535,21,243,7,20,4,830,193,0,70,0,6,0,269,138,0,31,0,4,0,173,20,0,14,0,3,0,37,3,0,5,0,3,0,11,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,0,6,0,0,0,12,22,3,28,6,12,7,78,1062,142,744,48,186,101,2283,9,29,69,7,34,68,216,6,38,22,7,19,0,92,28,35,99,15
LGA34590,69,2228,275,47,372,158,3149,725,944,376,22,53,20,2140,4388,858,2710,101,241,81,8379,5448,103,2786,68,172,68,8645,585,5,366,10,29,8,1003,363,0,150,3,14,0,530,88,4,64,0,13,0,169,28,8,26,0,5,6,73,3,4,7,0,0,3,17,7,6,8,0,0,0,21,70,5,49,0,13,3,140,236,228,169,21,56,62,772,12010,4393,6986,272,968,409,25038,31,1033,240,16,41,247,1608,13,753,58,46,38,17,925,630,1174,598,28,231,35,2696,3211,776,1601,57,202,47,5894,2846,92,1251,28,168,51,4436,3969,40,1182,35,141,47,5414,1779,6,434,7,41,6,2273,328,3,115,0,5,3,454,36,5,22,3,4,7,77,11,6,5,0,0,3,25,50,55,23,3,4,3,138,231,205,161,23,55,50,725,13135,4148,5690,246,930,516,24665,47,733,241,21,46,200,1288,10,790,31,9,6,3,849,68,1170,189,52
LGA34710,0,15,26,5,221,24,291,15,8,20,9,23,3,78,29,15,64,7,15,0,130,23,0,52,0,5,3,83,0,0,6,0,0,0,6,3,0,4,0,0,0,7,0,0,5,0,3,0,8,0,0,6,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,18,8,33,70,38,187,24,289,38,646,7,29,14,3,129,38,220,12,9,8,10,18,0,57,17,26,46,7,21,5,122,30,5,38,3,11,0,87,8,0,15,0,0,0,23,8,0,6,0,0,0,14,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,8,0,8,0,0,0,0,4,0,4,0,3,3,0,3,0,9,0,7,3,0,20,4,34,82,79,139,23,214,47,584,0,24,19,3,108,42,196,7,18,0,0,9,0,34,24,27,19,3
LGA34770,30,618,335,75,497,206,1761,196,250,358,27,76,9,916,1395,170,1363,55,139,36,3158,1868,84,991,49,52,19,3063,272,0,97,0,12,0,381,125,0,53,0,7,0,185,35,0,21,0,8,0,64,9,0,16,0,6,0,31,0,0,6,0,3,0,9,3,3,6,0,0,0,12,21,3,32,0,18,3,77,86,61,119,7,51,45,369,4040,1189,3397,213,869,318,10026,14,391,299,61,129,290,1184,22,184,94,18,51,4,373,309,339,568,61,180,20,1477,940,175,622,34,137,7,1915,515,87,327,10,44,7,990,886,18,374,47,55,12,1392,1020,3,250,11,44,6,1334,485,4,122,0,45,4,660,87,0,31,0,33,4,155,10,3,8,0,9,0,30,20,13,21,0,16,0,70,62,51,118,12,92,28,363,4370,1268,2834,254,835,382,9943,17,255,269,15,115,228,899,5,241,44,19,33,4,346,29,397,177,37
LGA34800,0,4,15,7,53,12,91,0,5,11,0,0,0,16,0,0,3,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,3,0,6,0,9,0,9,35,10,63,12,129,0,0,6,0,40,17,63,0,5,3,0,0,0,8,0,4,9,0,7,0,20,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,14,0,9,25,0,57,17,108,0,0,5,0,27,20,52,0,3,0,0,3,0,6,3,5,5,0
LGA34830,0,0,0,35,6,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,35,9,3,47,0,6,0,32,9,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,12,0,6,0,41,9,7,63,0,3,0,48,8,7,66,0,0,0,5,0,0,5,0,0,0,0
LGA34860,20,74,113,20,399,74,700,35,23,78,12,31,5,184,165,22,176,23,26,3,415,60,0,33,0,4,0,97,5,0,6,0,3,0,14,3,0,8,0,3,0,14,0,0,3,0,3,0,6,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,3,5,0,0,0,8,0,5,13,3,21,7,49,291,127,438,58,490,89,1493,8,75,71,9,205,144,512,5,40,33,7,36,5,126,134,49,132,23,26,6,370,91,17,54,0,9,3,174,49,0,20,0,4,0,73,41,0,14,0,0,0,55,21,0,7,0,4,0,32,0,0,7,0,9,0,16,0,0,0,0,3,0,3,0,0,0,0,4,0,4,0,4,3,0,0,0,7,9,7,10,3,40,3,72,358,192,351,42,340,161,1444,8,50,63,0,172,117,410,0,31,4,4,24,0,63,28,74,81,11
LGA35010,68,2255,421,77,512,228,3561,335,806,446,56,128,24,1795,3715,599,2922,93,394,61,7784,5986,194,2647,24,152,50,9053,850,4,351,5,21,4,1235,598,0,180,3,20,3,804,124,0,64,0,9,3,200,37,4,23,3,0,0,67,5,5,7,3,0,0,20,4,6,6,0,0,0,16,62,11,45,3,13,5,139,214,202,219,16,83,81,815,11998,4086,7331,283,1332,459,25489,37,1207,381,78,98,365,2166,29,649,112,38,60,18,906,749,1044,964,103,362,58,3280,3612,641,2073,60,294,46,6726,3030,117,1340,34,138,24,4683,5493,28,1307,46,127,29,7030,2766,10,496,9,34,10,3325,490,0,123,6,20,7,646,85,0,33,6,6,0,130,27,10,6,0,0,0,43,75,72,32,0,12,3,194,253,179,189,38,78,56,793,16646,3957,7056,418,1229,616,29922,30,802,338,43,79,310,1602,14,848,45,49,20,5,981,94,1146,371,75
LGA35250,0,3,0,55,26,14,98,0,3,0,0,0,0,3,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,3,0,7,0,6,0,65,32,14,117,0,29,0,125,34,3,191,0,0,0,10,0,0,10,0,8,3,6,0,3,20,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,40,3,154,34,6,237,0,88,0,6,39,5,138,0,24,0,3,4,0,31,0,46,0,0
LGA35300,6,250,50,15,395,33,749,17,105,63,12,68,5,270,145,131,342,48,82,12,760,178,50,270,5,21,3,527,121,0,125,0,11,0,257,95,0,68,0,3,0,166,24,3,30,0,5,0,62,5,3,8,0,5,0,21,0,0,3,0,0,0,3,0,3,0,0,0,0,3,3,0,7,0,0,0,10,13,22,21,4,34,13,107,607,567,987,84,624,66,2935,3,163,23,13,277,94,573,4,70,24,8,31,0,137,127,125,126,15,44,9,446,201,64,143,12,41,3,464,92,49,74,0,13,3,231,186,6,81,0,7,3,283,129,0,75,0,12,0,216,26,0,20,0,4,0,50,5,0,0,0,7,0,12,0,0,3,0,0,0,3,0,6,0,0,9,0,15,35,49,22,6,47,4,163,808,532,591,54,492,116,2593,4,121,34,3,325,73,560,0,105,5,3,28,0,141,16,157,25,3
LGA35600,0,26,29,16,168,25,264,21,14,27,3,14,3,82,43,4,84,10,18,3,162,18,0,7,0,0,0,25,3,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,9,3,0,6,0,8,3,20,94,44,156,29,211,34,568,0,41,24,3,90,53,211,10,15,7,11,11,0,54,53,21,49,5,18,0,146,52,0,23,0,3,3,81,4,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,4,3,5,0,7,3,22,123,83,111,19,132,59,527,3,25,17,0,110,32,187,0,20,3,0,3,0,26,19,22,28,13
LGA35670,0,3,0,154,6,0,163,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,160,6,3,172,0,41,0,57,3,3,104,0,20,0,41,0,0,61,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,12,0,67,0,107,9,6,189,0,40,3,3,5,3,54,0,54,0,0,0,0,54,0,53,0,0
LGA35760,8,51,193,22,329,52,655,35,19,127,23,31,3,238,111,7,143,0,27,0,288,0,0,7,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,6,4,3,19,3,21,6,56,158,80,495,48,420,61,1262,4,38,103,21,193,97,456,19,31,55,7,42,0,154,125,34,171,15,38,8,391,43,6,41,0,15,0,105,4,0,7,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,5,3,11,4,6,21,0,30,4,65,199,115,404,43,331,112,1204,0,14,100,5,118,82,319,10,30,15,3,37,3,98,47,44,106,25
LGA35780,0,0,0,224,26,5,255,0,0,0,23,0,0,23,0,0,3,15,0,0,18,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,39,3,4,46,0,0,3,306,32,9,350,0,19,4,261,29,9,322,0,0,0,58,3,3,64,0,0,0,31,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,22,3,3,31,0,22,4,376,35,15,452,0,94,3,150,78,10,335,0,40,0,63,0,0,103,0,31,0,49
LGA35790,0,0,0,102,10,3,115,0,0,0,153,0,0,153,0,0,0,10,0,0,10,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,271,13,3,287,0,0,4,157,18,7,186,0,6,0,58,0,3,67,0,0,0,24,0,0,24,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,28,0,4,38,0,12,4,271,18,14,319,0,49,3,24,18,6,100,0,43,0,17,0,0,60,0,100,3,37
LGA35800,0,34,28,34,117,16,229,7,4,18,8,4,0,41,3,3,19,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,5,4,0,9,10,41,71,50,125,16,313,3,27,22,5,43,31,131,3,27,18,17,16,3,84,6,6,18,3,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,7,0,15,12,65,64,25,66,34,266,0,17,30,3,44,19,113,3,29,9,0,5,0,46,5,18,26,4
LGA36070,0,0,0,81,14,7,102,0,0,0,13,0,0,13,0,0,0,19,3,0,22,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,17,7,140,0,0,0,118,11,0,129,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,129,11,0,140,0,37,0,20,19,0,76,0,5,0,5,0,0,10,0,36,0,11
LGA36150,0,4,16,12,66,22,120,0,0,14,0,3,0,17,3,0,29,0,5,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,3,0,0,3,0,6,3,7,65,12,77,22,186,0,5,12,0,34,21,72,0,3,3,0,3,0,9,3,10,20,3,9,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,12,3,21,41,3,52,21,141,0,5,8,3,26,25,67,0,3,0,3,6,0,12,3,16,23,3
LGA36250,18,768,125,48,256,83,1298,33,173,82,31,29,5,353,427,151,575,43,62,10,1268,2179,76,1776,40,97,41,4209,672,3,328,6,17,5,1031,592,3,154,0,15,6,770,125,0,60,0,8,0,193,40,5,28,0,3,0,76,20,0,15,3,0,3,41,14,0,8,0,0,0,22,32,3,18,0,4,0,57,83,64,99,5,32,35,318,4235,1246,3268,176,523,188,9636,14,466,127,22,37,156,822,6,200,34,20,24,7,291,123,290,238,91,58,12,812,568,133,496,18,42,11,1268,591,83,495,10,27,12,1218,1876,17,854,35,95,15,2892,1715,3,342,4,12,10,2086,538,3,143,4,3,6,697,92,4,34,3,3,0,136,33,0,7,0,4,0,44,51,19,24,3,3,3,103,81,58,102,23,35,21,320,5688,1276,2896,233,343,253,10689,24,322,137,17,26,124,650,0,321,14,31,7,3,376,19,346,120,44
LGA36300,0,4,17,0,64,12,97,0,3,6,0,0,0,9,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,3,0,6,0,7,31,0,70,12,120,0,6,9,0,38,22,75,0,0,0,0,7,0,7,0,5,10,0,3,0,18,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,8,0,18,0,15,28,0,56,22,121,0,6,8,0,24,21,59,0,0,0,0,3,0,3,0,4,9,0
LGA36360,60,690,384,130,453,174,1891,280,196,457,67,74,24,1098,2212,235,1845,82,150,32,4556,1442,21,585,11,44,6,2109,153,0,57,0,14,0,224,65,0,47,0,4,0,116,27,3,30,0,10,0,70,10,3,34,0,7,0,54,5,0,7,3,0,0,15,3,0,9,0,3,0,15,24,3,34,3,8,3,75,73,85,102,24,59,30,373,4354,1236,3591,320,826,269,10596,40,445,293,107,140,305,1330,85,226,137,35,45,6,534,1141,332,884,158,169,27,2711,2057,169,893,27,149,11,3306,639,12,264,4,35,3,957,715,7,167,4,15,6,914,321,0,62,0,17,0,400,81,0,26,0,14,0,121,6,0,4,0,15,0,25,0,0,8,0,6,0,14,21,23,24,8,3,0,79,102,74,95,22,68,24,385,5208,1288,2857,365,676,382,10776,21,269,231,52,102,237,912,10,337,41,56,11,6,461,165,402,281,108
