region_id,C06_Oth_rel_affi_0_14,C06_Oth_rel_aff_15_24,C06_Oth_rel_aff_25_34,C06_Oth_rel_aff_35_44,C06_Oth_rel_aff_45_54,C06_Oth_rel_aff_55_64,C06_Oth_rel_aff_65_74,C06_Oth_rel_aff_75_84,C06_Oth_rel_affil_85ov,C06_Oth_rel_affil_Tot,C06_Rel_NS_0_14,C06_Rel_NS_15_24,C06_Rel_NS_25_34,C06_Rel_NS_35_44,C06_Rel_NS_45_54,C06_Rel_NS_55_64,C06_Rel_NS_65_74,C06_Rel_NS_75_84,C06_Rel_NS_85ov,C06_Rel_NS_T,C06_OS_vis_0_14,C06_OS_vis_15_24,C06_OS_vis_25_34,C06_OS_vis_35_44,C06_OS_vis_45_54,C06_OS_vis_55_64,C06_OS_vis_65_74,C06_OS_vis_75_84,C06_OS_vis_85ov,C06_OS_vis_Tot,C06_Tot_0_14_yrs,C06_Tot_15_24_yrs,C06_Tot_25_34_yrs,C06_Tot_35_44_yrs,C06_Tot_45_54_yrs,C06_Tot_55_64_yrs,C06_Tot_65_74_yrs,C06_Tot_75_84_yrs,C06_Tot_85o,C06_T_T,C11_Buddhism_0_14_yrs,C11_Buddhism_15_24,C11_Buddhism_25_34,C11_Buddhism_35_44,C11_Buddhism_45_54,C11_Buddhism_55_64,C11_Buddhism_65_74,C11_Buddhism_75_84,C11_Buddhism_85oe,C11_Buddhism_Tot,C11_Christ_Angli_0_14,C11_Christ_Angl_15_24,C11_Christ_Angl_25_34,C11_Christ_Angl_35_44,C11_Christ_Angl_45_54,C11_Christ_Angl_55_64,C11_Christ_Angl_65_74,C11_Christ_Angl_75_84,C11_Christ_Anglic_85oe,C11_Christ_Anglic_Tot,C11_Chr_Ass_Apo_0_14,C11_Chr_Ass_Apo_15_24,C11_Chr_Ass_Apo_25_34,C11_Chr_Ass_Apo_35_44,C11_Chr_Ass_Apo_45_54,C11_Chr_Ass_Apo_55_64,C11_Chr_Ass_Apo_65_74,C11_Chr_Ass_Apo_75_84,C11_Chr_Ass_Apo_85ov,C11_Chr_Ass_Apo_Tot,C11_Christ_Bapt_0_14,C11_Christ_Bapt_15_24,C11_Christ_Bapt_25_34,C11_Christ_Bapt_35_44,C11_Christ_Bapt_45_54,C11_Christ_Bapt_55_64,C11_Christ_Bapt_65_74,C11_Christ_Bapt_75_84,C11_Christ_Bapt_85ov,C11_Christ_Bapt_Tot,C11_Christ_Breth_0_14,C11_Christ_Bret_15_24,C11_Christ_Bret_25_34,C11_Christ_Bret_35_44,C11_Christ_Bret_45_54,C11_Christ_Bret_55_64,C11_Christ_Bret_65_74,C11_Christ_Bret_75_84,C11_Christ_Breth_85ov,C11_Christ_Bret_To,C11_Christ_Cath_0_14,C11_Christ_Cath_15_24,C11_Christ_Cath_25_34,C11_Christ_Cath_35_44,C11_Christ_Cath_45_54,C11_Christ_Cath_55_64,C11_Christ_Cath_65_74,C11_Christ_Cath_75_84,C11_Christ_Catho_85ov,C11_Christ_Catho_Tot,C11_C_Chur_Christ_0_14,C11_C_Chur_Christ_15_24,C11_C_Chur_Christ_25_34,C11_C_Chur_Christ_35_44,C11_C_Chur_Christ_45_54,C11_C_Chur_Christ_55_64,C11_C_Chur_Christ_65_74,C11_C_Chur_Christ_75_84,C11_C_Chur_Christ_85ov,C11_C_Chur_Christ_Tot,C11_C_East_Ortho_0_14,C11_C_East_Ortho_15_24,C11_C_East_Ortho_25_34,C11_C_East_Ortho_35_44,C11_C_East_Ortho_45_54,C11_C_East_Ortho_55_64,C11_C_East_Ortho_65_74,C11_C_East_Ortho_75_84,C11_C_East_Ortho_85ov,C11_C_East_Ortho_To,C11_Chr_Jeh_Wit_0_14,C11_Chr_Jeh_Wit_15_24,C11_Chr_Jeh_Wit_25_34,C11_Chr_Jeh_Wit_35_44,C11_Chr_Jeh_Wit_45_54,C11_Chr_Jeh_Wit_55_64,C11_Chr_Jeh_Wit_65_74,C11_Chr_Jeh_Wit_75_84,C11_Chr_Jeh_Wit_85ov,C11_Chr_Jeh_Wit_Tot,C11_Ch_La_Da_Sai_0_14,C11_Ch_La_Da_Sa_15_24,C11_Ch_La_Da_Sa_25_34,C11_Ch_La_Da_Sa_35_44,C11_Ch_La_Da_Sa_45_54,C11_Ch_La_Da_Sa_55_64,C11_Ch_La_Da_Sa_65_74,C11_Ch_La_Da_Sa_75_84,C11_Chr_Lat_Da_Sa_85ov,C11_Chr_Lat_Da_Sa_Tot,C11_C_Luthe_0_14,C11_C_Luthe_15_24,C11_C_Luthe_25_34,C11_C_Luthe_35_44,C11_C_Luthe_45_54,C11_C_Luthe_55_64,C11_C_Luthe_65_74,C11_C_Luthe_75_84,C11_C_Luthe_85ov,C11_C_Luthe_Tot,C11_ch_Ori_Orth_0_14,C11_ch_Ori_Orth_15_24,C11_ch_Ori_Orth_25_34,C11_ch_Ori_Orth_35_44,C11_ch_Ori_Orth_45_54,C11_ch_Ori_Orth_55_64,C11_ch_Ori_Orth_65_74,C11_ch_Ori_Orth_75_84,C11_ch_Ori_Orth_85ov,C11_ch_Ori_Ort_To,C11_C_Oth_Pro_0_14,C11_C_Oth_Pro_15_24,C11_C_Oth_Pro_25_34,C11_C_Oth_Pro_35_44,C11_C_Oth_Pro_45_54,C11_C_Oth_Pro_55_64,C11_C_Oth_Pro_65_74,C11_C_Oth_Pro_75_84,C11_C_Oth_Pro_85ov,C11_C_Oth_Pro_Tot,C11_C_Pent_0_14,C11_C_Pent_15_24,C11_C_Pent_25_34,C11_C_Pent_35_44,C11_C_Pent_45_54,C11_C_Pent_55_64,C11_C_Pent_65_74,C11_C_Pent_75_84,C11_C_Pent_85ov,C11_C_Pent_Tot,C11_C_Pres_Ref_0_14,C11_C_Pres_Ref_15_24,C11_C_Pres_Ref_25_34,C11_C_Pres_Ref_35_44,C11_C_Pres_Ref_45_54,C11_C_Pres_Ref_55_64,C11_C_Pres_Ref_65_74,C11_C_Pres_Ref_75_84,C11_C_Pres_Ref_85ov,C11_C_Pres_Ref_Tot,C11_C_Sal_Army_0_14,C11_C_Sal_Army_15_24,C11_C_Sal_Army_25_34,C11_C_Sal_Army_35_44,C11_C_Sal_Army_45_54,C11_C_Sal_Army_55_64,C11_C_Sal_Army_65_74,C11_C_Sal_Army_75_84,C11_C_Sal_Army_85ov,C11_C_Sal_Army_Tot
LGA18710,16,11,12,21,7,7,3,4,0,81,268,106,93,165,165,139,58,30,10,1034,7,7,15,5,0,0,6,0,0,40,2961,1395,1305,2097,2090,1702,923,537,158,13168,11,6,7,20,12,18,3,0,0,77,628,324,319,536,590,576,354,204,86,3617,0,0,0,0,0,0,0,0,0,0,43,14,19,29,22,15,13,3,7,165,0,0,0,0,0,0,0,0,0,0,1072,552,383,659,615,477,284,153,50,4245,0,0,0,4,0,0,0,0,0,4,5,5,5,17,7,9,5,0,0,53,8,0,3,3,4,3,0,0,0,21,0,0,0,0,0,0,3,3,0,6,11,20,5,18,25,16,12,3,3,113,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,9,21,8,9,15,11,8,7,0,0,79,40,26,27,49,85,74,57,26,12,396,7,3,7,9,10,4,4,3,0,47
LGA18750,8,4,0,3,3,5,0,0,0,23,219,86,101,92,102,87,61,45,12,805,0,0,0,3,3,3,3,0,0,12,2783,1359,1298,1550,1469,1399,969,694,248,11769,3,3,3,11,3,16,0,0,0,39,596,351,276,445,494,516,397,267,117,3459,0,0,0,0,0,0,0,0,0,0,21,18,14,11,14,20,15,0,0,113,32,14,16,12,11,9,8,3,3,108,1051,500,430,541,546,534,361,240,121,4324,0,0,0,3,0,0,3,0,0,6,3,6,3,10,8,6,6,6,0,48,15,6,3,4,9,11,3,0,0,51,0,3,0,0,0,3,0,0,0,6,0,5,11,6,7,13,8,5,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,10,5,3,5,3,12,6,0,0,44,56,36,24,54,78,74,69,47,15,453,11,8,4,8,8,4,8,4,0,55
LGA19399,0,0,5,0,6,3,0,0,0,14,16,24,23,24,40,41,15,6,0,189,4,53,29,8,5,3,7,3,0,112,189,227,249,285,310,306,120,55,5,1746,0,0,6,3,0,8,3,0,0,20,63,22,45,73,118,181,200,95,19,816,0,0,0,0,0,0,0,0,0,0,3,3,0,4,7,17,6,4,0,44,0,0,0,0,0,0,0,3,0,3,85,36,62,71,112,144,139,53,6,708,0,0,0,0,0,3,4,0,0,7,0,0,3,4,3,8,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,15,11,5,0,3,8,8,17,0,0,52,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,9,0,0,0,0,5,4,0,0,0,9,4,3,4,3,21,23,27,9,0,94,0,0,0,3,3,8,6,0,0,20
LGA20110,20,27,32,19,21,9,3,0,0,131,338,164,174,201,223,177,101,63,17,1458,17,22,35,18,7,9,0,3,0,111,2579,1442,1347,1890,2032,1750,1118,776,250,13184,11,19,13,19,21,18,8,0,0,109,234,151,112,231,366,383,284,188,74,2023,0,0,0,0,0,0,0,0,0,0,3,12,10,11,12,15,12,6,9,90,0,0,0,0,0,0,0,0,0,0,704,377,219,446,570,498,381,240,89,3524,6,4,4,7,3,8,15,6,4,57,14,11,0,9,15,20,7,9,0,85,6,4,11,5,13,16,8,3,0,66,3,3,0,3,3,0,0,3,0,15,24,7,3,16,24,17,24,12,8,135,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,3,3,18,17,13,3,12,13,11,8,5,0,82,20,11,13,34,74,96,72,36,13,369,0,0,0,0,6,0,7,0,0,13
LGA20260,12,9,7,10,5,4,3,0,0,50,310,155,201,242,237,214,122,107,41,1629,0,8,5,0,0,3,0,3,0,19,2091,1154,1100,1477,1706,1559,1034,740,227,11088,17,0,7,13,11,6,3,5,0,62,191,108,100,189,256,276,208,170,72,1570,0,0,0,0,0,0,0,0,0,0,12,0,8,9,11,12,6,3,4,65,0,0,0,0,0,0,0,0,0,0,519,314,254,300,344,298,246,131,31,2437,3,0,3,0,12,15,20,3,0,56,0,4,3,11,0,4,0,0,0,22,19,8,10,9,15,10,7,9,4,91,3,3,0,3,3,0,3,3,0,18,23,15,20,16,22,36,15,15,7,169,3,0,3,3,0,0,0,0,0,9,0,6,3,3,0,0,0,0,3,15,8,0,0,6,0,5,4,5,0,28,23,24,26,42,113,152,122,73,33,608,20,11,3,3,13,12,13,7,0,82
LGA20570,117,216,166,109,78,32,14,3,4,739,2241,1516,1175,1252,1179,900,624,554,186,9627,46,85,56,28,17,20,11,4,3,270,16947,13671,10559,11481,11332,8675,5721,4650,1618,84654,62,111,122,105,102,74,27,5,3,611,1738,1442,1074,1672,2070,2020,1422,1059,490,12987,0,0,0,0,0,0,0,0,0,0,134,136,112,115,140,154,112,65,30,998,54,39,22,27,11,15,14,14,9,205,5467,4292,2990,3208,3372,2600,1835,1162,412,25338,252,113,91,122,148,155,98,70,33,1082,83,52,38,83,55,46,40,22,5,424,35,20,30,26,28,37,28,25,14,243,15,21,10,18,18,21,9,3,3,118,122,138,70,119,127,98,61,47,24,806,3,4,3,4,3,4,0,0,0,21,14,16,11,18,13,16,13,11,3,115,164,112,86,103,84,82,44,19,5,699,237,274,198,349,587,670,535,382,191,3423,82,49,43,58,68,64,53,40,22,479
LGA20660,93,222,228,148,111,45,14,4,0,865,2324,1573,1463,1555,1559,1157,646,608,255,11140,54,153,105,77,43,57,41,11,0,541,20426,15632,15085,16611,16118,13251,8059,6589,2421,114192,329,270,415,442,332,233,94,32,13,2160,1595,1214,1194,1906,2161,2381,1881,1295,720,14347,0,3,0,0,3,0,0,0,0,6,258,188,252,205,220,226,148,119,80,1696,23,33,11,12,19,11,17,8,0,134,6958,4698,4170,5119,5220,4291,2886,2069,756,36167,17,26,21,22,28,38,44,24,11,231,1165,624,629,1027,875,615,504,317,75,5831,12,20,29,23,28,32,24,19,12,199,18,45,18,14,33,18,15,7,6,174,90,69,62,111,108,86,88,96,38,748,29,29,41,27,26,30,7,3,3,195,38,28,44,43,30,22,18,13,13,249,135,114,126,106,105,82,65,24,8,765,197,181,159,279,393,543,470,311,173,2706,42,29,33,26,50,63,35,40,15,333
LGA20740,30,41,36,36,33,17,7,0,3,203,870,394,329,473,530,440,317,286,89,3728,24,24,19,16,19,18,8,3,0,131,4640,2477,2305,3259,3615,3734,2902,2109,605,25646,41,38,44,56,65,41,14,8,0,307,608,311,320,581,735,1013,975,695,260,5498,0,0,0,0,0,0,0,0,0,0,82,39,49,62,72,80,97,38,31,550,0,0,0,0,0,3,0,3,0,6,1121,614,712,914,980,908,735,437,113,6534,3,3,0,4,4,6,10,3,3,36,32,14,16,34,29,19,38,18,4,204,10,8,7,14,18,24,13,9,3,106,3,6,6,3,8,6,3,3,3,41,25,11,17,15,21,32,33,17,3,174,5,5,0,0,5,0,0,0,0,15,3,3,6,9,4,0,7,3,0,35,20,18,15,16,14,21,20,6,0,130,40,41,32,73,158,222,250,126,53,995,16,7,5,17,21,25,25,19,6,141
LGA20830,45,49,40,29,20,19,3,5,3,213,1119,551,465,577,605,479,272,204,82,4354,24,28,12,10,11,4,3,3,0,95,7940,4718,3641,5121,5402,4342,2728,1889,686,36467,40,34,32,48,42,39,9,0,0,244,1122,751,573,943,1221,1342,944,639,249,7784,0,0,0,0,0,0,0,0,0,0,141,79,91,66,109,98,58,34,10,686,84,51,27,47,39,29,33,10,3,323,1985,1314,965,1196,1383,1042,759,402,135,9181,16,11,13,16,19,20,30,13,11,149,33,34,20,33,24,20,25,6,0,195,40,16,35,24,26,27,16,10,3,197,17,9,10,11,9,7,8,0,0,71,22,15,20,30,24,38,45,14,5,213,0,0,0,0,5,5,0,0,0,10,8,21,11,6,17,23,8,4,6,104,53,37,33,28,32,42,30,14,0,269,222,162,98,228,358,407,351,242,86,2154,29,21,17,19,26,41,41,27,5,226
LGA20910,71,144,114,111,100,32,6,10,3,591,1830,1093,816,1239,1420,1048,470,567,348,8831,91,165,91,82,52,67,45,7,5,605,16945,10014,7883,13402,13393,10324,5829,5827,2750,86367,161,112,155,253,242,172,80,21,4,1200,2727,1503,873,2336,2635,2464,1881,1402,1035,16856,0,0,0,0,0,0,0,0,0,0,104,76,64,84,121,93,72,36,19,669,0,0,0,0,0,0,0,0,0,0,5299,2813,1624,3420,3623,2486,1636,1113,631,22645,7,3,3,18,25,20,22,21,12,131,803,428,254,654,614,302,327,230,64,3676,17,10,7,15,22,22,7,10,0,110,15,13,11,8,12,21,6,4,3,93,106,43,43,99,122,68,84,55,21,641,14,7,8,7,19,21,13,12,0,101,21,13,9,18,20,19,8,7,10,125,80,45,42,57,64,48,12,4,0,352,136,118,73,220,405,460,354,303,218,2287,6,0,3,9,12,8,12,9,4,63
LGA21010,12,18,13,18,12,4,4,0,4,85,280,164,105,165,207,126,120,101,45,1313,3,6,12,3,4,4,0,0,0,32,2650,1488,1094,1721,2108,1738,1144,987,329,13259,10,11,16,14,17,12,0,4,0,84,279,182,159,245,395,433,323,225,113,2354,0,0,0,0,0,0,0,0,0,0,28,24,16,16,35,22,19,18,10,188,0,0,0,0,0,0,0,0,0,0,565,396,261,372,502,470,329,193,90,3178,0,0,0,3,0,5,3,0,3,14,17,3,5,4,3,9,3,3,0,47,15,3,11,7,10,7,4,0,0,57,3,3,4,0,6,7,4,4,0,31,26,10,6,9,25,21,10,13,3,123,0,0,0,0,0,0,0,0,0,0,16,0,0,8,6,3,6,0,0,39,19,22,11,9,23,27,8,7,3,129,46,36,25,69,133,162,129,111,50,761,12,7,5,5,18,19,21,12,4,103
LGA21110,128,385,284,187,132,61,19,13,10,1219,2773,2565,1903,1831,2203,1580,748,805,613,15021,181,526,216,167,174,158,88,25,4,1539,27705,24187,18983,21858,22135,16498,9365,8171,4125,153027,533,931,1064,777,861,688,256,147,29,5286,3257,2218,1522,2586,3185,2903,2090,1520,1141,20422,0,0,0,0,3,0,0,0,0,3,452,467,272,381,457,307,182,114,81,2713,0,3,3,0,3,3,3,7,4,26,8257,5637,4082,5349,5824,4184,2651,2088,1211,39283,22,30,36,17,44,75,26,33,23,306,1565,900,542,1366,1341,584,740,625,151,7814,29,15,37,40,22,24,17,8,6,198,25,12,14,13,11,10,6,4,0,95,124,115,114,147,162,124,105,67,33,991,56,29,28,31,39,22,12,9,8,234,26,64,37,35,49,46,25,24,17,323,96,155,157,106,115,77,27,9,3,745,289,307,238,389,548,588,433,361,280,3433,23,12,18,18,20,35,26,26,10,188
LGA21180,134,145,154,110,70,32,11,11,0,667,3361,2172,1996,1936,1825,1261,640,538,167,13896,64,83,82,56,70,91,59,21,5,531,34535,25106,24361,24923,23700,17839,10107,5906,1492,167969,4562,3378,3275,3943,3447,1818,653,353,75,21504,1100,933,878,1115,1316,1413,791,454,210,8210,21,18,4,20,18,4,4,8,0,97,485,327,335,313,277,202,129,70,31,2169,4,4,4,0,3,4,0,0,0,19,11784,9025,8254,8920,9210,8667,5684,3162,1014,65720,31,26,20,21,30,28,16,14,0,186,2494,1974,2019,2511,2268,2500,1802,964,212,16744,100,101,89,101,100,114,64,42,20,731,157,92,59,50,51,19,7,8,3,446,60,55,61,83,87,130,104,96,39,715,279,177,174,164,176,121,60,14,4,1169,177,122,125,115,118,82,42,25,9,815,475,349,311,290,218,162,66,28,7,1906,130,144,149,212,304,440,264,182,88,1913,22,26,17,15,48,33,22,17,7,207
LGA21270,5,7,0,4,3,3,3,0,0,25,124,36,35,77,62,75,63,38,7,517,0,12,0,4,0,0,0,0,0,16,1368,586,507,865,962,908,719,583,202,6700,3,0,3,7,0,0,3,0,0,16,66,65,50,90,156,205,139,77,43,891,0,0,0,0,0,0,0,0,0,0,26,18,9,10,26,7,8,3,0,107,0,0,0,0,3,0,0,0,0,3,402,205,143,205,281,243,192,155,69,1895,0,0,0,0,0,0,0,0,0,0,5,0,6,3,0,0,0,5,0,19,0,0,3,3,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,3,3,5,6,3,7,8,7,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,7,10,0,7,0,4,0,3,0,31,15,12,5,21,36,60,40,33,22,244,4,0,0,0,3,0,5,0,0,12
LGA21370,42,40,28,37,26,17,0,0,0,190,966,476,360,504,489,394,276,184,43,3692,0,17,12,4,7,6,5,6,0,57,7679,3975,3516,5008,5005,4346,3047,2110,769,35455,9,14,30,19,33,13,4,0,0,122,976,559,394,914,1143,1183,984,613,239,7005,0,0,0,0,0,0,0,0,0,0,49,41,28,32,67,46,56,23,10,352,0,0,0,0,0,0,4,0,0,4,2005,1144,860,1109,1321,1006,864,470,154,8933,5,3,3,8,13,18,13,6,4,73,16,13,5,24,14,11,7,5,0,95,11,8,7,4,12,15,3,6,3,69,13,12,5,10,7,0,0,0,0,47,33,20,26,24,33,31,24,13,7,211,4,0,3,3,3,0,3,0,0,16,7,9,0,11,12,10,7,4,0,60,97,53,33,54,53,53,41,22,12,418,123,88,77,160,330,407,327,233,108,1853,45,18,16,16,40,37,42,27,7,248
LGA21450,100,100,101,114,62,33,10,3,0,523,2088,1066,872,1153,894,663,301,204,61,7302,4,39,25,11,11,12,11,3,3,119,14006,7468,6892,9278,7702,5592,2879,1836,618,56271,133,88,156,170,99,52,15,4,3,720,2155,1300,1134,1941,2008,1728,1182,638,291,12377,0,0,0,0,0,0,0,0,0,0,316,127,175,165,152,127,78,43,27,1210,13,11,11,3,6,4,4,0,0,52,4143,2535,2312,2693,2476,1620,989,534,157,17459,34,19,15,25,23,19,26,13,4,178,158,76,94,131,92,53,43,24,8,679,30,20,31,26,30,23,14,9,4,187,96,43,50,28,30,20,14,0,3,284,65,34,38,79,68,58,54,24,13,433,12,11,12,15,11,0,0,0,0,61,29,11,20,18,22,11,12,7,5,135,278,125,138,158,117,85,45,17,3,966,233,176,145,260,418,460,327,181,68,2268,31,14,26,30,20,29,28,12,3,193
LGA21610,257,254,359,234,160,74,18,11,4,1371,6411,3453,3146,3581,2882,1672,807,587,211,22750,86,145,96,71,89,138,106,34,0,765,52490,30579,31174,35528,29092,18159,9381,5559,1597,213559,2444,1208,1782,1919,1464,718,201,89,30,9855,4489,3052,2662,4624,4846,4126,2605,1601,638,28643,4,0,3,0,3,0,0,0,0,10,952,567,527,606,572,436,298,147,48,4153,37,43,21,20,30,11,14,7,5,188,15709,10162,9285,11022,10487,7066,3943,2094,601,70369,132,92,56,89,114,91,62,41,11,688,1843,1150,1300,1525,1224,824,523,245,42,8676,159,113,103,142,129,112,41,31,11,841,450,253,191,177,151,72,42,8,3,1347,166,84,113,194,190,178,147,97,39,1208,350,175,206,200,174,138,55,34,8,1340,214,123,122,167,147,73,38,25,18,927,1331,802,665,845,723,450,163,64,16,5059,796,662,472,756,1173,1213,778,507,183,6540,90,55,56,71,92,95,59,34,16,568
LGA21670,11,8,12,12,18,4,0,3,0,68,350,161,121,175,172,168,118,117,38,1420,0,3,0,3,0,3,0,0,0,9,2246,1210,1028,1445,1682,1771,1376,983,305,12046,5,11,5,5,9,12,5,3,0,55,323,242,148,266,457,508,498,349,104,2895,0,0,0,0,0,0,0,0,0,0,13,14,10,12,22,20,14,12,3,120,0,0,0,0,0,0,0,0,0,0,437,230,168,293,346,338,289,144,45,2290,0,12,3,0,15,26,34,12,13,115,6,6,7,12,5,8,3,3,0,50,15,8,7,15,4,15,4,3,0,71,0,0,0,0,0,6,4,0,0,10,3,6,3,4,14,9,14,10,4,67,0,0,3,0,0,0,3,0,0,6,0,0,3,0,0,3,3,0,0,9,12,3,9,7,10,18,15,3,5,82,22,14,6,27,79,123,107,88,32,498,19,8,7,10,17,31,11,15,3,121
LGA21750,24,33,29,38,17,14,5,0,0,160,546,311,244,329,337,279,152,114,53,2365,17,25,17,12,23,18,4,0,0,116,4120,2429,2091,2741,2968,2438,1582,1194,419,19982,24,25,13,19,34,24,4,0,0,143,310,186,193,281,447,471,366,277,118,2649,0,0,0,0,0,0,0,0,0,0,23,21,22,24,29,37,24,16,10,206,0,0,0,0,0,0,0,0,0,0,1249,696,522,747,744,700,492,290,85,5525,4,0,0,5,0,7,3,0,0,19,15,9,3,13,13,8,7,4,0,72,14,9,3,9,10,11,10,3,3,72,0,6,0,0,5,0,0,0,0,11,8,14,13,20,17,18,10,9,0,109,0,0,3,0,0,0,0,0,0,3,8,4,5,5,6,4,0,3,0,35,27,20,10,12,11,22,7,3,5,117,70,89,55,118,188,214,167,148,66,1115,12,0,3,4,10,14,4,7,0,54
LGA21830,16,16,9,22,9,0,0,0,0,72,479,181,170,233,249,180,116,87,29,1724,0,39,18,10,13,9,8,0,0,97,3601,1709,1635,2351,2363,1984,1433,970,330,16376,7,11,12,9,12,11,5,0,0,67,322,182,168,279,390,362,309,229,85,2326,0,0,0,0,0,0,0,0,0,0,55,22,27,29,34,30,20,12,3,232,0,0,0,0,0,0,0,0,0,0,1052,560,396,580,635,567,425,268,92,4575,3,0,3,3,4,4,4,0,0,21,5,3,7,3,8,8,0,0,3,37,9,10,6,5,7,0,4,4,0,45,0,0,0,0,0,0,0,0,0,0,31,18,9,17,26,17,19,8,3,148,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,3,0,3,0,18,8,7,7,4,7,4,4,0,0,41,130,72,45,144,244,211,203,134,62,1245,0,5,3,3,5,3,7,3,0,29
LGA21890,143,259,403,233,137,51,14,3,3,1246,2591,2111,2465,2157,1693,1016,720,729,300,13782,58,339,208,119,121,100,41,5,4,995,20863,17218,22145,21204,15475,11217,9891,7650,2472,128135,551,761,1012,856,751,466,141,70,28,4636,737,635,842,1135,1216,1053,698,742,576,7634,8,8,8,7,10,3,5,4,0,53,155,118,170,156,155,118,72,56,21,1021,0,0,0,5,0,0,0,0,5,10,6221,4287,4955,6159,5321,3824,3808,3568,1182,39325,22,17,20,20,20,27,28,18,25,197,2509,1356,1503,2950,1901,1703,2202,1432,267,15823,42,28,46,64,34,56,30,34,6,340,16,21,26,12,22,16,11,0,0,124,43,47,79,73,58,35,35,31,19,420,38,37,60,25,27,27,17,3,0,234,21,40,48,34,33,28,28,22,12,266,61,66,97,67,64,29,16,15,4,419,75,111,162,154,235,253,204,222,145,1561,24,19,26,24,22,37,28,31,26,237
LGA22110,53,43,50,43,41,27,13,3,5,278,1230,560,398,571,684,603,463,278,111,4898,12,16,13,18,16,17,7,3,0,102,7463,4034,3385,4909,5786,5778,4338,2746,884,39323,33,24,38,40,55,58,21,5,0,274,1014,641,471,907,1349,1622,1554,944,403,8905,0,0,0,0,0,0,0,0,0,0,73,47,47,48,64,95,80,33,11,498,39,31,18,18,19,7,3,9,3,147,1458,857,710,946,1163,1149,990,499,167,7939,3,4,0,0,4,16,6,0,0,33,31,19,11,17,26,26,17,3,0,150,52,23,30,26,47,21,25,11,5,240,3,5,7,3,3,9,9,4,0,43,24,9,13,20,32,49,55,47,7,256,0,0,5,5,0,0,0,0,0,10,4,3,5,4,7,10,6,6,0,45,64,68,29,46,62,65,57,24,3,418,69,47,21,116,234,407,379,238,88,1599,19,12,4,20,33,31,21,20,4,164
LGA22170,207,242,274,204,110,60,20,11,7,1135,3847,2205,2045,2370,2040,1493,806,683,425,15914,56,138,43,61,34,41,14,3,3,393,24008,15788,15602,17888,16024,12468,7555,5295,1964,116592,222,188,294,326,235,162,48,13,0,1488,2737,2146,1856,2877,3624,3361,2478,1673,710,21462,0,0,0,0,0,0,0,0,0,0,298,248,198,235,268,254,164,121,66,1852,4,0,6,3,0,9,0,3,4,29,5407,3910,3910,4317,4331,3312,2126,1245,375,28933,38,8,18,29,23,63,45,30,20,274,464,249,345,494,358,242,207,121,31,2511,75,38,78,68,69,61,45,36,15,485,180,84,80,76,68,41,23,13,0,565,60,68,73,100,112,119,103,92,21,748,42,20,36,32,17,6,12,0,0,165,37,39,39,39,53,43,27,20,6,303,286,157,194,185,184,151,97,33,11,1298,404,278,247,398,674,862,621,437,181,4102,39,23,20,31,40,45,43,20,13,274
LGA22250,0,9,3,6,3,3,3,0,0,27,287,143,125,136,178,141,121,79,41,1251,3,16,5,4,4,0,0,0,0,32,2198,1120,1026,1369,1560,1465,1080,811,270,10899,6,0,7,3,12,8,6,0,3,45,251,135,99,204,282,374,330,230,108,2013,0,0,0,0,0,0,0,0,0,0,71,36,25,42,53,59,58,38,21,403,27,19,16,12,10,0,5,0,3,92,404,235,160,233,303,287,229,136,59,2046,0,0,0,3,6,4,3,7,3,26,5,0,3,3,4,3,3,3,0,24,3,0,3,4,0,0,0,3,0,13,5,0,0,5,4,0,0,0,0,14,8,5,4,11,8,18,10,0,0,64,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,26,3,9,6,10,8,5,9,0,76,37,17,21,41,72,94,93,79,34,488,0,0,0,0,0,5,5,3,0,13
LGA22310,89,207,261,161,112,52,11,18,3,914,2668,1855,2112,2185,1816,1321,783,955,493,14188,104,314,176,93,103,93,75,13,8,979,21593,15742,18239,19373,16791,12104,7965,7911,3329,123047,270,477,744,470,375,265,97,49,9,2756,1503,818,952,1686,1703,1514,1010,983,799,10968,0,0,0,0,0,0,0,0,0,0,122,104,156,119,136,96,54,37,32,856,4,0,3,5,4,0,0,0,0,16,5106,3083,3210,4113,3887,2619,1749,1601,719,26087,10,14,13,13,24,23,12,10,16,135,1666,783,703,1718,1171,710,1049,714,134,8648,32,26,46,43,21,21,25,18,5,237,23,18,33,14,3,13,4,0,0,108,80,46,71,101,93,45,63,59,43,601,23,14,27,32,19,22,19,13,6,175,11,9,47,19,24,16,15,13,8,162,80,72,89,65,57,41,13,15,7,439,117,94,146,216,343,333,258,254,176,1937,4,3,9,10,11,28,4,15,6,90
