region_id,C01_CFNC_BF_N,C01_CFNC_BF_1_199,C01_CFNC_BF_200_399,C01_CFNC_BF_400_599,C01_CFNC_BF_600_799,C01_CFNC_BF_800_999,C01_CFNC_BF_1000_1499,C01_CFNC_BF_1500_1999,C01_CFNC_BF_2000_2499,C01_CFNC_BF_2500_2999,C01_CFNC_BF_3000m,C01_CFNC_BF_Ns,C01_CFNC_BF_T,C01_CFNC_BPT_N,C01_CFNC_BPT_1_199,C01_CFNC_BPT_200_399,C01_CFNC_BPT_400_599,C01_CFNC_BPT_600_799,C01_CFNC_BPT_800_999,C01_CFNC_BPT_1000_1499,C01_CFNC_BPT_1500_1999,C01_CFNC_BPT_2000_2499,C01_CFNC_BPT_2500_2999,C01_CFNC_BPT_3000M,C01_CFNC_BPT_Ns,C01_CFNC_BPT_T,C01_CFNC_1F1P_Ne_Ni,C01_CFNC_1F1P_1_199,C01_CFNC_1F1P_200_399,C01_CFNC_1F1P_400_599,C01_CFNC_1F1P_600_799,C01_CFNC_1F1P_800_999,C01_CFNC_1F1P_1000_1499,C01_CFNC_1F1P_1500_1999,C01_CFNC_1F1P_2000_2499,C01_CFNC_1F1P_2500_2999,C01_CFNC_1F1P_3000m,C01_CFNC_1F1P_Ns,C01_CFNC_1F1P_T,C01_CFNC_1E1A_Ni,C01_CFNC_1E1A_1_199,C01_CFNC_1E1A_200_399,C01_CFNC_1E1A_400_599,C01_CFNC_1E1A_600_799,C01_CFNC_1E1A_800_999,C01_CFNC_1E1A_1000_1499,C01_CFNC_1E1A_1500_1999,C01_CFNC_1E1A_2000_2499,C01_CFNC_1E1A_2500_2999,C01_CFNC_1E1A_3000m,C01_CFNC_1E1A_Ns,C01_CFNC_1E1A_T,C01_CFNC_1F1NW_N,C01_CFNC_1F1NW_1_199,C01_CFNC_1F1NW_200_399,C01_CFNC_1F1NW_400_599,C01_CFNC_1F1NW_600_799,C01_CFNC_1F1NW_800_999,C01_CFNC_1F1NW_1000_1499,C01_CFNC_1F1NW_1500_1999,C01_CFNC_1F1NW_2000_2499,C01_CFNC_1F1NW_2500_2999,C01_CFNC_1F1NW_3000m,C01_CFNC_1F1NW_Ns,C01_CFNC_1F1NW_T,C01_CFNC_1P1NW_N,C01_CFNC_1P1NW_1_199,C01_CFNC_1P1NW_200_399,C01_CFNC_1P1NW_400_599,C01_CFNC_1P1NW_600_799,C01_CFNC_1P1NW_800_999,C01_CFNC_1P1NW_1000_1499,C01_CFNC_1P1NW_1500_1999,C01_CFNC_1P1NW_2000_2499,C01_CFNC_1P1NW_2500_2999,C01_CFNC_1P1NW_3000M,C01_CFNC_1P1NW_Ns,C01_CFNC_1P1NW_T,C01_CFNC_1A1NW_N,C01_CFNC_1A1NW_1_199,C01_CFNC_1A1NW_200_399,C01_CFNC_1A1NW_400_599,C01_CFNC_1A1NW_600_799,C01_CFNC_1A1NW_800_999,C01_CFNC_1A1NW_1000_1499,C01_CFNC_1A1NW_1500_1999,C01_CFNC_1A1NW_2000_2499,C01_CFNC_1A1NW_2500_2999,C01_CFNC_1A1NW_3000_mr,C01_CFNC_1A1NW_Ns,C01_CFNC_1A1NW_T,C01_CFNC_BA_N,C01_CFNC_BA_1_199,C01_CFNC_BA_200_399,C01_CFNC_BA_400_599,C01_CFNC_BA_600_799,C01_CFNC_BA_800_999,C01_CFNC_BA_1000_1499,C01_CFNC_BA_1500_1999,C01_CFNC_BA_2000_2499,C01_CFNC_BA_2500_2999,C01_CFNC_BA_3000_mr,C01_CFNC_BA_Ns,C01_CFNC_BA_T,C01_CFNC_BNW_N,C01_CFNC_BNW_1_199,C01_CFNC_BNW_200_399,C01_CFNC_BNW_400_599,C01_CFNC_BNW_600_799,C01_CFNC_BNW_800_999,C01_CFNC_BNW_1000_1499,C01_CFNC_BNW_1500_1999,C01_CFNC_BNW_2000_2499,C01_CFNC_BNW_2500_2999,C01_CFNC_BNW_3000m,C01_CFNC_BNW_Ns,C01_CFNC_BNW_T,C01_CFNC_LFns_N,C01_CFNC_LFns_1_199,C01_CFNC_LFns_200_399,C01_CFNC_LFns_400_599,C01_CFNC_LFns_600_799,C01_CFNC_LFns_800_999,C01_CFNC_LFns_1000_1499,C01_CFNC_LFns_1500_1999,C01_CFNC_LFns_2000_2499,C01_CFNC_LFns_2500_2999,C01_CFNC_LFns_3000m,C01_CFNC_LFns_Ns,C01_CFNC_LFns_T,C01_CFNC_T_N,C01_CFNC_T_1_199,C01_CFNC_T_200_399,C01_CFNC_T_400_599,C01_CFNC_T_600_799,C01_CFNC_T_800_999,C01_CFNC_T_1000_1499,C01_CFNC_T_1500_1999,C01_CFNC_T_2000_2499,C01_CFNC_T_2500_2999,C01_CFNC_T_3000_m,C01_CFNC_T_Ns,C01_CFNC_T_T,C01_CF_BFT_N,C01_CF_BFT_1_199,C01_CF_BFT_200_399,C01_CF_BFT_400_599,C01_CF_BFT_600_799,C01_CF_BFT_800_999,C01_CF_BFT_1000_1499,C01_CF_BFT_1500_1999,C01_CF_BFT_2000_2499,C01_CF_BFT_2500_2999,C01_CF_BFT_3000m,C01_CF_BFT_Ns,C01_CF_BFT_Tot,C01_CF_BPT_N,C01_CF_BPT_1_199,C01_CF_BPT_200_399,C01_CF_BPT_400_599,C01_CF_BPT_600_799,C01_CF_BPT_800_999,C01_CF_BPT_1000_1499,C01_CF_BPT_1500_1999,C01_CF_BPT_2000_2499,C01_CF_BPT_2500_2999,C01_CF_BPT_3000m,C01_CF_BPT_Ns,C01_CF_BPT_T,C01_CF_1F1P_N,C01_CF_1F1P_1_199,C01_CF_1F1P_200_399,C01_CF_1F1P_400_599,C01_CF_1F1P_600_799,C01_CF_1F1P_800_999,C01_CF_1F1P_1000_1499,C01_CF_1F1P_1500_1999,C01_CF_1F1P_2000_2499,C01_CF_1F1P_2500_2999,C01_CF_1F1P_3000m,C01_CF_1F1P_Ns,C01_CF_1F1P_T,C01_CF_1E1A_N,C01_CF_1E1A_1_199,C01_CF_1E1A_200_399,C01_CF_1E1A_400_599,C01_CF_1E1A_600_799,C01_CF_1E1A_800_999,C01_CF_1E1A_1000_1499,C01_CF_1E1A_1500_1999,C01_CF_1E1A_2000_2499,C01_CF_1E1A_2500_2999,C01_CF_1E1A_3000_mr,C01_CF_1E1A_Ns,C01_CF_1E1A_T,C01_CF_1F1NW_N,C01_CF_1F1NW_1_199,C01_CF_1F1NW_200_399,C01_CF_1F1NW_400_599,C01_CF_1F1NW_600_799
LGA57000,0,0,0,3,0,5,3,4,3,0,3,0,21,3,0,0,3,0,3,3,0,0,0,0,0,12,0,0,0,0,3,3,3,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,6,0,0,8,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,8,6,3,11,15,4,3,0,3,6,65,4,3,0,3,0,0,5,3,0,0,0,6,24,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,4,3,3,6,0,0,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4
LGA57080,0,0,0,0,0,11,50,64,50,42,16,3,236,0,0,0,6,4,5,8,4,3,0,3,3,36,0,0,0,4,10,12,25,15,20,9,5,5,105,0,0,0,0,0,3,5,3,4,0,0,0,15,0,0,3,7,9,7,18,32,9,3,0,3,91,0,0,4,7,5,3,7,5,3,0,3,3,40,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,3,0,3,3,3,0,0,0,15,4,0,43,18,16,10,15,13,8,3,4,5,139,0,0,3,3,0,0,0,0,0,0,0,56,62,7,0,53,45,47,51,134,139,100,57,31,78,742,0,0,0,0,0,3,8,6,7,7,6,9,46,0,0,0,4,0,3,0,3,0,0,0,0,10,0,0,0,0,3,0,7,3,8,4,6,0,31,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,4,6
LGA57140,3,0,3,0,3,5,4,4,0,0,3,3,28,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,3,3,0,5,4,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,0,0,0,0,0,0,14,0,0,4,5,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,8,0,0,0,0,0,0,0,5,49,0,0,0,0,0,0,0,0,0,0,0,7,7,3,0,52,22,8,13,11,7,0,0,3,18,137,0,3,0,3,3,7,6,3,0,0,0,7,32,0,0,0,3,3,0,0,0,0,0,0,0,6,3,0,0,5,4,5,3,3,0,0,0,4,27,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,9
LGA57210,3,3,9,12,17,16,37,11,5,0,5,8,126,0,0,4,14,5,4,4,3,3,0,0,3,40,0,3,6,8,15,12,15,6,3,0,3,0,71,0,0,0,3,0,3,0,0,0,0,0,0,6,0,0,0,7,6,8,8,0,0,0,0,4,33,0,0,4,13,3,3,4,0,0,0,0,3,30,0,0,0,0,0,3,3,0,0,0,0,0,6,0,0,0,0,3,0,4,0,0,0,0,0,7,3,3,85,43,24,8,7,3,0,0,0,6,182,0,0,0,3,0,3,0,0,0,0,0,31,37,6,9,108,103,73,60,82,23,11,0,8,55,538,3,0,7,12,10,16,26,18,3,5,4,15,119,0,0,0,4,6,5,7,0,0,0,0,0,22,0,3,3,10,14,21,28,14,0,3,0,7,103,0,0,0,0,5,3,3,4,0,0,0,0,15,0,0,4,21,26
LGA57280,0,0,0,0,7,14,65,94,85,80,15,12,372,0,0,0,3,3,0,7,0,0,3,0,3,19,3,0,0,8,8,15,51,22,26,7,3,4,147,0,3,0,3,3,0,9,14,8,5,0,3,48,0,0,5,6,7,8,33,30,6,3,0,3,101,0,0,3,7,4,0,3,3,0,0,0,3,23,0,0,0,3,0,3,3,3,3,0,0,3,18,0,0,0,0,3,0,4,5,0,5,0,0,17,0,3,27,16,6,3,4,0,3,0,0,5,67,0,0,0,0,0,0,0,0,0,0,0,77,77,3,6,35,46,41,43,179,171,131,103,18,113,889,0,0,3,3,0,5,46,82,64,52,12,39,306,0,0,0,7,5,4,9,3,6,0,0,3,37,0,0,3,4,9,24,69,88,95,20,12,29,353,0,0,0,3,0,6,14,23,10,7,4,17,84,0,0,0,4,15
LGA57350,3,0,0,3,3,4,4,3,0,0,3,0,23,0,0,0,3,0,0,0,0,0,0,0,3,6,3,0,3,3,3,3,6,5,3,0,0,0,29,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,4,4,0,0,0,0,0,0,3,11,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,6,3,3,3,3,0,0,0,3,36,0,0,0,0,0,0,0,0,0,0,0,9,9,9,0,15,19,13,10,19,14,3,0,3,21,126,3,0,3,6,5,3,4,4,3,0,0,6,37,0,0,0,0,3,0,3,0,0,0,0,3,9,3,0,3,4,9,4,10,0,3,3,3,4,46,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,4,7
LGA57420,4,0,4,4,3,4,12,4,3,3,3,3,47,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,4,4,6,4,4,0,0,0,0,25,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,3,3,3,0,0,0,0,3,15,0,0,3,3,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,19,13,4,3,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,13,13,7,0,26,30,17,16,19,11,3,3,6,19,157,4,3,0,4,5,0,15,0,0,3,0,7,41,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,3,4,8,9,5,3,0,0,0,4,39,0,0,0,0,3,0,3,0,0,0,0,0,6,0,3,0,7,17
LGA57490,4,0,6,20,43,93,412,351,110,29,5,18,1091,3,0,18,35,34,21,30,12,8,0,0,7,168,0,0,10,37,113,147,263,125,37,6,9,13,760,0,0,3,6,15,16,54,34,16,4,0,9,157,0,3,14,103,171,154,200,42,6,3,0,68,764,0,3,74,98,45,33,28,5,0,0,0,12,298,3,3,9,23,20,13,23,8,0,0,0,9,111,0,0,6,6,8,16,14,12,4,0,0,8,74,30,26,1302,994,460,131,63,17,8,0,3,139,3173,3,0,32,16,12,3,6,0,0,0,0,488,560,43,35,1474,1338,921,627,1093,606,189,42,17,771,7156,3,0,11,19,29,69,355,360,167,61,24,145,1243,0,0,8,23,35,37,65,32,7,3,0,30,240,3,3,9,34,168,277,870,404,162,42,17,184,2173,0,3,3,6,20,42,90,85,43,8,4,55,359,0,3,13,140,393
LGA57560,0,0,0,3,7,14,89,142,109,44,17,8,433,0,0,0,4,4,4,4,4,0,0,3,3,26,0,0,4,0,16,16,70,60,38,6,0,5,215,0,0,0,0,0,0,14,18,16,3,0,7,58,0,0,0,8,17,14,47,43,11,3,0,12,155,0,0,3,6,8,0,3,3,0,0,0,3,26,0,0,0,3,0,3,4,8,0,0,0,3,21,3,0,0,3,0,7,3,3,5,3,3,3,33,4,0,28,11,9,3,8,3,0,0,0,8,74,0,0,0,0,0,0,0,0,0,0,0,98,98,7,0,35,38,61,61,242,284,179,59,23,150,1139,0,0,0,0,5,11,50,102,96,45,18,46,373,0,0,0,4,3,3,7,8,6,3,0,5,39,0,0,0,5,9,32,162,155,127,31,8,46,575,0,0,3,0,3,5,21,21,17,11,0,14,95,0,0,3,6,28
LGA57630,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,3,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57700,0,0,3,8,14,21,69,76,27,7,6,14,245,0,3,4,5,3,6,10,3,3,0,0,0,37,0,0,0,7,22,34,70,29,12,3,0,3,180,0,0,0,5,4,7,13,5,5,0,0,3,42,0,3,5,16,24,23,32,9,3,3,0,12,130,0,0,9,14,13,3,7,4,0,0,0,0,50,0,0,0,3,4,0,3,0,0,0,0,0,10,3,0,3,0,3,0,0,3,0,3,0,3,18,9,5,114,94,45,10,12,3,0,0,0,9,301,3,0,9,3,0,0,0,0,0,0,0,69,84,15,11,147,155,132,104,216,132,50,16,6,113,1097,0,0,4,10,12,30,62,67,47,14,12,37,295,0,0,3,7,7,10,12,5,0,0,0,9,53,0,0,3,15,32,60,132,83,34,14,7,43,423,0,0,0,0,3,9,32,15,11,3,0,12,85,0,0,5,25,44
LGA57770,0,0,3,3,4,3,7,5,4,0,0,0,29,0,0,3,3,0,0,0,0,3,0,0,3,12,0,0,0,0,0,4,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,21,10,9,0,3,0,0,0,0,3,46,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,27,16,19,7,16,5,7,0,0,21,118,3,0,0,3,3,3,9,3,3,0,0,3,30,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,3,13,3,0,0,0,0,23,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3
LGA57840,3,0,3,8,23,53,236,295,236,128,56,19,1060,3,3,13,23,22,12,24,11,7,5,4,3,130,0,3,0,18,43,69,141,102,83,26,9,10,504,0,0,0,3,10,11,25,24,21,5,3,3,105,0,0,4,39,56,46,93,77,15,9,3,21,363,3,3,27,33,31,20,22,14,3,3,0,9,168,0,0,3,10,4,6,7,6,3,0,0,0,39,0,0,0,0,5,0,9,10,6,3,3,3,39,30,8,254,242,176,81,78,32,20,9,7,54,991,0,3,12,4,0,4,3,0,3,0,0,264,293,39,20,316,380,370,302,638,571,397,188,85,386,3692,0,3,3,9,8,12,67,119,113,82,61,64,541,0,0,3,10,16,12,25,24,10,6,3,14,123,0,0,3,8,25,48,187,203,203,63,36,63,839,0,0,0,0,3,7,33,10,24,29,3,11,120,0,4,5,26,45
LGA57910,3,3,9,42,131,305,1230,1202,582,275,73,62,3917,0,0,37,105,104,71,119,60,24,6,11,13,550,0,3,17,76,271,347,683,345,202,56,16,36,2052,3,0,3,24,30,56,132,84,51,14,5,24,426,4,5,33,245,318,274,336,212,74,19,7,110,1637,3,20,188,269,165,91,88,26,12,5,0,35,902,3,3,18,38,40,31,38,21,3,3,4,27,229,3,0,7,9,13,7,49,46,22,0,3,11,170,78,77,2464,1600,984,391,270,89,36,11,19,255,6274,0,3,83,40,22,8,8,3,3,0,0,935,1105,97,114,2859,2448,2078,1581,2953,2088,1009,389,138,1508,17262,3,3,10,43,74,161,571,669,493,247,184,333,2791,3,3,20,69,98,90,172,75,52,22,20,63,687,3,3,16,99,267,465,1452,966,663,254,121,396,4705,3,3,6,14,42,70,162,135,94,35,23,76,663,8,5,49,314,553
LGA57980,0,0,0,0,0,19,55,97,101,86,32,6,396,0,0,4,12,8,8,11,6,7,4,3,3,66,0,3,0,5,15,21,64,68,44,35,6,0,261,0,0,0,3,0,5,14,17,8,4,0,0,51,0,0,3,12,22,28,41,37,17,4,5,11,180,3,0,7,15,12,8,9,4,6,3,0,0,67,0,3,0,0,0,3,3,3,3,0,0,0,15,0,0,0,0,3,3,0,6,5,5,3,0,25,8,3,70,67,32,24,38,8,4,4,4,13,275,0,3,5,0,3,0,0,0,0,0,0,110,121,11,12,89,114,95,119,235,246,195,145,53,143,1457,0,0,0,3,3,5,29,45,48,38,43,23,237,3,0,0,3,3,0,9,17,8,3,0,3,49,0,0,0,5,5,11,66,76,103,42,20,29,357,0,0,0,0,0,4,7,13,11,3,6,8,52,0,0,3,6,14
LGA58050,4,3,8,26,83,225,828,504,142,46,15,35,1919,0,3,10,51,23,21,44,17,5,0,4,3,181,5,0,14,36,132,181,382,127,32,9,5,22,945,0,0,0,8,12,29,68,44,10,0,0,14,185,3,3,16,149,183,129,151,39,3,0,3,60,739,3,5,63,92,51,17,14,6,0,0,0,10,261,0,0,10,12,23,13,7,5,3,0,3,11,87,0,0,0,0,4,7,21,13,6,0,3,14,68,25,23,837,471,247,84,39,26,12,3,3,98,1868,0,0,20,9,3,3,4,3,0,0,0,346,388,40,37,978,854,761,709,1558,784,213,58,36,613,6641,3,5,9,31,62,139,665,482,218,83,38,209,1944,0,0,11,34,54,47,92,40,17,4,0,26,325,0,5,8,74,253,443,1090,478,193,50,29,216,2839,0,0,3,13,41,59,170,75,26,12,4,48,451,4,3,36,237,614
LGA58190,3,0,0,0,0,4,7,0,0,0,0,0,14,0,0,0,3,3,0,0,0,0,0,0,0,6,0,0,0,0,3,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,6,9,4,10,3,0,0,0,0,43,3,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,5,0,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
LGA58260,3,0,3,0,4,0,10,7,3,0,3,0,33,0,0,0,0,3,0,3,0,0,0,0,0,6,0,3,0,4,0,4,4,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,3,15,0,0,3,0,0,0,0,0,0,0,0,4,7,3,3,15,7,10,4,21,10,3,0,3,10,89,0,0,0,0,0,3,0,3,0,0,0,3,9,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,0,0,0,3,18,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3
LGA58330,3,3,0,4,6,8,30,19,6,3,3,6,91,0,0,5,7,5,0,3,3,0,0,0,0,23,0,0,3,10,6,8,16,4,5,0,0,3,55,0,0,0,3,0,0,6,0,0,0,0,0,9,0,0,0,6,11,8,11,0,0,0,0,5,41,0,0,7,10,6,0,0,0,0,0,0,3,26,0,0,0,0,0,3,3,3,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,4,4,4,87,44,19,6,3,0,0,0,0,9,176,0,0,5,3,3,0,0,0,0,0,0,42,53,7,7,107,87,56,37,72,29,11,3,3,68,487,3,0,3,4,6,5,22,19,0,5,0,10,77,0,0,0,4,0,3,4,0,0,0,0,4,15,0,0,3,7,6,17,30,6,0,0,3,13,85,0,3,0,0,5,4,3,3,3,0,0,3,24,0,0,3,13,20
LGA58400,3,0,0,0,0,3,3,0,3,0,3,0,15,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,0,3,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,12,12,6,6,6,0,3,0,3,5,56,3,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6
LGA58470,0,0,3,0,0,3,3,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,3,3,6,0,0,3,6,27,0,0,0,0,0,3,0,0,0,0,0,3,6,0,0,0,3,0,3,0,0,0,3,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0
LGA58510,3,0,3,3,16,56,258,297,124,66,10,8,844,0,0,11,18,18,9,15,5,0,0,0,0,76,0,0,0,18,41,56,105,74,28,7,0,4,333,0,0,0,10,5,9,18,19,11,4,3,3,82,0,0,5,36,45,34,72,20,3,3,0,16,234,0,3,29,34,15,3,12,0,0,0,0,4,100,0,0,3,4,4,6,7,0,3,0,3,3,33,0,0,0,0,3,0,6,10,6,0,3,4,32,9,13,362,201,122,42,20,3,3,0,3,39,817,0,0,14,11,3,3,0,0,0,0,0,146,177,12,16,427,335,272,218,513,428,178,80,22,227,2728,0,0,3,6,6,20,61,88,60,22,9,31,306,0,3,4,9,16,7,9,3,3,3,0,7,64,0,0,0,8,36,60,169,99,51,9,4,26,462,0,0,0,3,3,10,24,16,8,3,0,13,80,0,0,4,25,57
LGA58540,0,3,3,3,5,7,10,5,0,0,0,3,39,0,0,0,0,3,3,0,0,0,0,0,0,6,0,0,4,0,5,4,3,0,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,6,3,0,8,3,3,3,3,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,7,7,3,9,18,11,22,17,19,5,0,3,0,10,117,3,0,3,3,3,0,4,3,0,3,0,5,27,0,0,3,0,0,0,0,0,0,0,0,3,6,0,0,0,0,3,3,6,3,3,0,0,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,9
LGA58570,3,0,0,7,15,34,184,265,223,132,35,16,914,0,0,10,15,17,8,13,6,3,3,0,0,75,0,0,0,0,40,47,81,81,63,20,3,3,338,0,0,3,3,3,8,15,17,17,9,4,6,85,0,0,4,32,38,43,53,51,15,6,0,18,260,0,0,21,28,14,5,9,3,0,0,0,6,86,0,0,3,3,4,0,3,0,0,0,3,3,19,0,0,0,0,0,0,5,10,7,4,0,4,30,12,6,369,144,70,21,14,7,3,0,0,27,673,0,0,7,3,3,0,0,0,0,0,0,166,179,15,6,417,235,204,166,377,440,331,174,45,249,2659,0,0,0,6,11,19,68,79,54,44,21,27,329,0,0,3,7,11,12,16,12,5,4,0,4,74,0,0,0,12,24,40,159,138,103,36,7,43,562,0,0,0,3,4,3,23,12,17,7,0,10,79,0,0,3,24,53
LGA58610,3,0,0,6,6,12,11,8,0,0,3,0,49,0,0,0,0,0,3,3,3,0,0,0,0,9,0,0,0,3,3,3,10,0,3,0,3,3,28,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,5,0,0,0,0,0,0,0,8,0,0,3,0,3,3,0,0,0,0,0,3,12,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,30,14,7,3,3,0,0,0,0,0,60,0,0,0,3,0,0,0,0,0,0,0,13,16,6,3,33,29,27,24,27,11,3,0,6,19,188,0,0,5,3,5,9,9,4,6,3,0,8,52,0,0,0,3,3,3,3,0,0,0,0,0,12,3,0,3,6,6,6,11,0,3,0,0,6,44,0,0,0,3,3,3,0,0,0,0,0,0,9,0,0,3,10,9
LGA58680,3,0,3,0,3,0,0,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,3,0,3,0,0,0,0,0,3,12,0,0,0,3,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,12,12,6,9,0,9,3,0,0,6,60,0,0,0,3,0,0,0,0,3,0,0,3,9,0,0,0,0,3,3,0,0,0,0,0,0,6,0,0,0,3,0,3,0,0,0,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,0,6,0,0,0,0,3
