region_id,C11_100_149_Ot_lan_ty,C11_100_149_Lan_typ_ns,C11_100_149_Tot,C11_150_199_REA,C11_150_199_ST_HA,C11_150_199_Pe_no_sa_ho,C11_150_199_H_c_o_c_c_g,C11_150_199_Ot_lan_ty,C11_150_199_Lan_ty_ns,C11_150_199_Tot,C11_200_224_REA,C11_200_224_ST_HA,C11_200_224_Pe_no_sa_ho,C11_200_224_H_c_o_c_c_g,C11_200_224_Ot_lan_ty,C11_200_224_Lan_ty_ns,C11_200_224_Tot,C11_225_274_REA,C11_225_274_ST_HA,C11_225_274_Pe_no_sa_ho,C11_225_274_H_c_o_c_c_g,C11_225_274_Ot_la_typ,C11_225_274_Lan_ty_ns,C11_225_274_Tot,C11_275_349_REA,C11_275_349_ST_HA,C11_275_349_Pe_no_sa_ho,C11_275_349_H_c_o_c_c_g,C11_275_349_Ot_lan_ty,C11_275_349_Lan_ty_ns,C11_275_349_Tot,C11_350_449_REA,C11_350_449_ST_HA,C11_350_449_Pe_no_sa_ho,C11_350_449_H_c_o_c_c_g,C11_350_449_Ot_lan_ty,C11_350_449_Lan_ty_ns,C11_350_449_Tot,C11_450_549_REA,C11_450_549_ST_HA,C11_450_549_Pe_no_sa_ho,C11_450_549_H_c_o_c_c_g,C11_450_549_Oth_lan_typ,C11_450_549_Lan_ty_ns,C11_450_549_Tot,C11_550_649_REA,C11_550_649_ST_HA,C11_550_649_Pe_no_sa_ho,C11_550_649_H_c_o_c_c_g,C11_550_649_Ot_lan_ty,C11_550_649_Lan_ty_ns,C11_550_649_Tot,C11_650_over_REA,C11_650over_ST_HA,C11_650ove_Pe_no_sa_ho,C11_650ov_H_co_op_c_ch_gr,C11_650over_Oth_lan_typ,C11_650over_LLT_NS,C11_650_over_Tot,C11_R_NS_REA,C11_R_NS_ST_HA,C11_R_NS_Pe_no_sa_ho,C11_R_NS_H_co_op_c_ch_gr,C11_R_NS_Oth_lan_typ,C11_R_NS_Land_typ_ns,C11_Rent_not_statd_Tot,C11_Tot_REA,C11_Tot_ST_HA,C11_T_Pe_no_sa_ho,C11_Tot_Ho_co_op_co_ch_gr,C11_Tot_Oth_lan_typ,C11_Tot_LLT_NS,C11_T_T
LGA58510,18,10,380,76,55,111,31,9,3,285,127,26,110,7,3,0,273,337,18,194,5,16,3,573,858,5,435,3,42,12,1355,1027,6,450,4,39,3,1529,316,0,119,0,13,0,448,144,0,30,0,0,0,174,140,3,35,0,9,0,187,47,42,58,26,12,13,198,3106,668,1721,260,180,87,6022
LGA58540,12,0,26,0,0,3,5,3,0,11,0,0,3,0,3,0,6,0,0,3,0,3,0,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,7,0,16,30,5,54,20,125
LGA58570,4,4,182,76,40,100,21,7,0,244,100,9,100,4,6,7,226,289,6,166,3,8,0,472,433,11,346,7,27,8,832,945,3,484,3,37,0,1472,629,0,268,7,14,0,918,231,0,65,0,8,0,304,174,3,67,0,7,0,251,41,24,58,8,10,12,153,2953,433,1790,84,141,84,5485
LGA58610,3,0,46,15,11,17,0,12,3,58,0,3,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,27,29,61,13,37,13,180
LGA58680,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,3,0,3,0,0,0,6,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,14,0,11,5,36
LGA58760,31,0,558,24,198,159,32,35,0,448,34,78,174,4,33,3,326,167,109,295,15,36,8,630,1426,34,937,12,86,20,2515,2905,5,1203,7,109,20,4249,660,6,273,0,15,5,959,156,3,44,0,3,3,209,110,5,56,0,11,0,182,67,76,122,20,28,22,335,5575,1361,3554,138,409,182,11219
LGA58820,3,0,32,16,7,29,0,4,0,56,21,3,22,0,4,0,50,31,0,25,0,3,0,59,23,0,10,0,0,0,33,8,0,6,0,3,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,3,0,0,6,0,0,0,6,102,39,125,3,20,12,301
LGA58890,3,0,19,3,3,14,0,3,0,23,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,6,10,43,3,25,12,99
LGA59030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,10,3,26
LGA59100,3,0,15,0,0,7,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,3,0,14,0,10,31,3,16,8,68
LGA59170,9,0,18,0,0,6,0,5,0,11,0,3,6,3,0,0,12,4,3,3,0,3,0,13,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,16,41,3,29,18,111
LGA59250,5,0,17,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,35,6,7,37,6,91
LGA59310,6,3,43,9,9,10,0,4,0,32,3,0,9,0,0,0,12,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,0,17,16,31,69,9,43,15,183
LGA59320,0,0,7,5,0,0,0,0,0,5,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,13,0,9,6,33
LGA59330,8,0,28,3,3,6,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,12,22,6,17,7,70
LGA59340,121,3,245,4,48,4,0,54,0,110,3,18,12,3,25,0,61,5,17,17,3,21,3,66,16,20,16,0,28,0,80,8,14,17,0,15,0,54,43,3,15,0,9,0,70,44,0,13,3,9,0,69,44,4,30,0,45,0,123,8,39,24,19,85,11,186,187,464,186,140,586,78,1641
LGA59350,0,0,4,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,16,0,0,8,7,31
LGA59360,5,0,36,3,4,18,0,5,0,30,3,0,3,0,4,0,10,0,0,3,3,3,0,9,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,12,9,19,63,6,52,24,173
LGA59370,4,0,30,0,8,15,0,5,0,28,5,5,15,0,3,0,28,20,0,12,0,3,0,35,26,0,16,0,4,0,46,9,0,8,0,0,0,17,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,5,0,18,69,60,95,0,28,19,271
LGA59399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA60210,13,3,95,100,10,56,3,8,0,177,55,3,29,0,3,0,90,54,0,14,0,0,0,68,6,0,3,3,0,0,12,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,3,18,238,71,184,9,64,43,609
LGA60410,3,3,266,48,205,32,18,12,6,321,67,98,45,0,3,0,213,168,12,87,0,13,0,280,103,3,58,0,8,0,172,25,4,20,0,3,0,52,8,0,4,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,40,11,0,3,7,68,429,917,292,35,48,31,1752
LGA60610,22,3,422,351,133,164,5,26,7,686,183,11,98,5,12,3,312,227,10,103,3,8,0,351,85,0,37,9,5,0,136,14,3,4,0,0,0,21,9,0,0,0,0,0,9,0,0,3,0,0,0,3,3,0,3,0,0,4,10,18,18,12,3,7,3,61,999,637,577,59,98,50,2420
LGA60810,26,4,285,117,85,164,6,22,3,397,97,15,120,0,10,5,247,162,6,131,0,13,3,315,101,0,45,0,3,0,149,14,3,5,0,3,0,25,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,4,0,7,13,19,21,5,8,4,70,562,446,636,28,107,61,1840
LGA61010,11,3,39,11,0,20,0,6,0,37,5,0,3,0,0,0,8,4,0,3,0,0,0,7,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,4,0,10,3,20,23,9,86,0,76,26,220
LGA61210,22,3,150,100,18,68,0,6,3,195,33,4,26,0,3,0,66,31,0,6,0,0,0,37,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,3,19,3,44,201,101,219,44,146,58,769
LGA61410,8,0,452,81,167,171,18,17,3,457,95,82,160,0,24,0,361,362,91,321,5,29,6,814,455,17,367,4,28,9,880,271,3,147,0,4,0,425,59,3,23,0,8,0,93,11,3,9,0,0,0,23,6,3,19,0,0,0,28,21,57,32,14,12,5,141,1406,1173,1445,75,151,90,4340
LGA61510,9,3,105,48,25,72,5,8,3,161,44,28,54,0,0,0,126,109,3,57,0,12,3,184,28,0,24,0,0,0,52,6,0,4,0,0,0,10,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,3,0,10,3,5,9,0,7,3,27,254,199,285,17,58,33,846
LGA61610,17,3,434,189,197,173,16,30,3,608,177,40,178,0,15,0,410,373,10,223,10,23,3,642,144,3,74,5,16,4,246,32,0,10,0,0,0,42,0,0,4,0,0,0,4,0,0,3,0,0,0,3,4,0,4,0,0,0,8,14,42,29,7,8,3,103,990,947,843,74,122,63,3039
LGA61810,9,0,101,63,15,71,0,3,3,155,30,0,32,0,3,0,65,29,0,10,0,3,0,42,11,0,5,0,0,0,16,3,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,14,0,31,162,65,243,26,79,48,623
LGA62010,8,0,23,0,6,6,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,8,0,29,41,13,23,14,120
LGA62210,5,0,128,133,46,73,5,7,6,270,89,4,24,0,4,0,121,40,3,16,0,3,0,62,21,0,3,0,4,0,28,7,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,9,6,5,5,0,4,3,23,327,215,195,21,37,20,815
LGA62410,9,0,63,35,6,70,0,12,0,123,27,0,32,0,3,0,62,21,3,27,0,0,0,51,5,0,5,0,0,0,10,4,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,3,8,0,8,0,22,109,32,215,0,54,27,437
LGA62610,31,5,693,237,177,301,31,35,5,786,175,77,246,6,32,5,541,538,109,403,9,59,6,1124,690,26,412,19,55,7,1209,126,11,87,0,21,3,248,10,0,9,0,0,0,19,3,4,0,0,0,0,7,7,3,20,0,4,3,37,19,72,51,5,25,7,179,1906,1541,1794,199,286,107,5833
LGA62810,21,5,535,365,52,372,38,44,5,876,216,12,260,9,16,4,517,505,14,399,9,20,3,950,780,25,538,9,23,11,1386,721,0,435,8,16,4,1184,270,3,120,4,8,3,408,87,3,42,5,0,0,137,54,6,37,5,3,4,109,40,36,60,9,19,5,169,3140,655,2599,235,203,123,6955
LGA63010,14,3,129,62,17,91,11,19,0,200,65,4,68,13,10,3,163,106,0,64,3,11,3,187,90,0,40,0,5,0,135,10,0,9,0,0,0,19,0,0,3,0,0,0,3,0,0,3,0,0,0,3,5,0,0,0,3,0,8,12,4,16,3,8,0,43,356,87,436,36,91,56,1062
LGA63210,3,0,39,24,5,40,3,5,5,82,22,0,32,0,3,0,57,28,0,22,0,0,0,50,12,0,10,5,3,0,30,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,3,3,17,93,28,171,18,28,33,371
LGA63410,3,0,43,10,0,37,0,4,0,51,0,0,7,0,3,0,10,0,0,3,0,3,0,6,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10,3,22,16,11,119,14,60,18,238
LGA63610,4,3,206,33,39,107,32,5,0,216,33,15,96,6,7,3,160,155,23,170,3,23,3,377,448,18,264,10,24,0,764,263,0,139,0,11,3,416,48,3,19,0,4,0,74,5,0,0,0,0,0,5,7,0,9,0,0,0,16,15,14,28,4,5,3,69,1023,341,977,105,91,69,2606
LGA63810,11,0,116,56,26,76,8,13,3,182,65,0,56,4,16,0,141,114,6,63,0,3,0,186,75,0,17,0,0,0,92,8,0,4,0,0,0,12,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,3,0,0,0,6,4,3,6,0,3,3,19,335,121,318,39,58,31,902
LGA64010,66,20,1116,677,272,533,36,61,14,1593,492,96,384,10,38,13,1033,961,61,508,6,47,14,1597,750,17,358,11,42,7,1185,226,0,83,0,5,6,320,45,0,23,0,0,0,68,16,0,3,0,0,0,19,16,6,15,0,7,3,47,40,80,54,18,22,19,233,3482,1838,2464,226,324,203,8537
LGA64210,21,3,194,99,22,122,8,20,3,274,68,20,81,0,17,0,186,153,16,88,0,10,6,273,105,5,57,0,0,0,167,32,0,13,0,0,0,45,3,0,3,0,0,3,9,3,0,0,0,0,0,3,3,3,7,0,0,0,13,7,12,18,4,11,3,55,501,188,553,44,115,73,1474
LGA64610,28,5,192,35,20,108,7,15,0,185,44,6,41,0,4,0,95,77,19,54,0,3,0,153,60,0,26,4,4,0,94,10,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,8,5,5,19,11,25,3,68,255,151,421,67,151,51,1096
LGA64810,0,3,98,44,14,87,0,9,0,154,37,6,54,0,7,3,107,97,6,114,0,10,0,227,120,3,83,0,6,0,212,38,0,12,0,3,0,53,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,4,0,0,0,7,3,7,15,0,3,3,31,357,87,454,9,48,40,995
LGA65010,12,0,64,14,5,34,0,5,0,58,5,0,16,0,3,0,24,10,0,19,0,4,0,33,8,0,14,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,15,0,15,3,38,51,24,188,11,58,34,366
LGA65210,0,0,28,18,0,39,0,3,3,63,10,0,15,0,0,0,25,5,0,12,0,3,0,20,3,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,45,4,98,3,18,16,184
LGA65410,15,0,216,106,69,109,6,15,0,305,78,7,79,0,8,3,175,117,7,61,0,3,3,191,45,0,22,0,0,0,67,7,3,7,0,3,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,3,7,7,16,17,0,6,0,46,412,329,419,48,67,36,1311
LGA65610,24,3,197,59,3,47,0,11,0,120,8,0,15,0,4,0,27,11,0,3,0,0,0,14,7,0,10,0,0,0,17,0,0,4,0,0,0,4,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,11,3,10,0,22,3,49,203,32,203,7,184,24,653
LGA65810,11,3,143,123,19,122,6,20,4,294,76,6,64,0,3,0,149,194,5,85,3,15,4,306,197,5,85,0,9,0,296,59,0,14,0,0,0,73,16,0,3,0,0,0,19,4,0,0,0,0,0,4,3,0,7,0,0,0,10,6,5,20,4,7,3,45,710,120,527,29,88,52,1526
LGA69399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA70200,56,7,244,10,67,50,11,36,0,174,28,31,47,0,28,0,134,115,18,74,4,42,4,257,241,36,119,4,39,0,439,377,29,174,0,25,7,612,348,3,102,0,26,4,483,95,0,47,3,12,0,157,75,0,34,0,18,0,127,42,99,27,3,139,15,325,1346,778,736,66,661,153,3740
LGA70420,24,0,103,4,14,14,8,10,4,54,11,4,19,4,8,0,46,3,6,7,3,9,0,28,4,4,17,0,5,0,30,10,7,4,0,7,0,28,3,0,0,0,10,0,13,0,0,0,0,3,0,3,0,0,4,0,4,0,8,3,87,18,15,70,6,199,38,496,112,153,289,62,1150
LGA70540,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,27,0,0,4,0,31
LGA70620,0,0,16,0,3,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,0,0,50,4,3,13,0,70,0,383,12,71,121,28,615
LGA70700,3,0,15,0,3,9,0,7,0,19,0,0,5,0,0,0,5,3,0,5,0,0,0,8,5,0,4,0,0,0,9,3,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,13,0,16,0,3,3,0,14,0,20,14,25,47,16,55,16,173
LGA71000,56,3,448,54,160,122,20,292,4,652,73,88,129,9,244,5,548,197,87,204,5,249,9,751,618,213,407,14,169,14,1435,1390,37,725,13,85,13,2263,1221,12,483,6,55,13,1790,687,3,216,3,23,5,937,676,0,244,0,58,3,981,94,123,103,12,110,19,461,5037,1800,2799,186,1450,184,11456
LGA71300,3,0,158,0,29,0,8,0,0,37,0,8,0,4,0,0,12,0,5,0,4,0,0,9,0,0,0,6,0,0,6,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,4,40,21,0,125,0,594,10,312,213,23,1152
LGA72200,63,3,199,11,38,34,7,92,3,185,19,21,20,0,118,4,182,56,23,46,0,59,3,187,71,20,35,0,36,0,162,88,6,29,0,7,0,130,24,0,6,0,5,0,35,0,0,0,0,0,0,0,0,0,5,0,14,0,19,8,32,15,3,49,0,107,288,342,229,106,522,35,1522
LGA72300,14,3,60,6,0,45,0,20,0,71,4,0,48,0,19,0,71,9,0,53,0,23,0,85,22,0,83,0,9,0,114,48,0,87,0,15,4,154,79,0,73,0,0,0,152,44,3,33,0,0,0,80,23,0,17,0,33,0,73,3,3,25,3,23,7,64,244,22,566,21,193,89,1135
LGA72330,3,0,22,0,7,0,0,4,0,11,0,4,0,0,0,0,4,0,0,3,0,0,0,3,0,0,4,0,0,0,4,0,3,0,0,0,0,3,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,12,0,18,0,78,5,17,35,9,144,0,401,31,233,228,47,940
LGA72800,12,0,215,5,76,13,0,117,0,211,9,56,20,0,258,0,343,22,34,50,0,87,0,193,153,56,93,0,29,0,331,573,6,244,3,30,9,865,584,5,193,0,23,0,805,279,0,65,0,9,0,353,97,3,24,0,4,0,128,34,66,26,3,63,6,198,1765,881,765,34,701,45,4191
LGA73600,18,0,104,0,42,4,6,7,4,63,0,9,0,0,0,0,9,0,10,0,0,4,0,14,0,3,0,0,6,3,12,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,9,0,12,0,21,3,15,31,3,73,3,406,26,238,176,58,907
LGA74050,0,0,6,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,6,7,5,38,0,339,6,98,69,12,524
LGA74500,14,0,85,0,26,0,4,7,0,37,0,3,0,4,0,0,7,0,14,8,0,0,0,22,0,3,6,0,0,0,9,0,0,3,0,3,0,6,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,63,8,8,39,0,118,0,588,40,120,234,70,1052
LGA74560,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,6,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,0,3,6,25
LGA74660,27,0,133,0,49,4,3,14,0,70,0,11,0,0,10,0,21,0,6,0,3,3,0,12,0,11,0,0,0,3,14,0,0,0,0,7,0,7,0,0,3,0,0,0,3,0,0,0,0,3,0,3,4,0,0,0,7,0,11,0,34,3,17,68,8,130,4,392,19,141,468,55,1079
LGA79399,99,4,122,0,12,7,6,116,0,141,0,0,8,0,24,0,32,6,10,0,0,13,0,29,0,0,9,0,15,0,24,0,3,9,0,17,0,29,10,0,5,0,8,0,23,22,0,7,0,4,0,33,27,9,26,0,8,4,74,13,27,29,6,142,5,222,184,141,127,21,1368,133,1974
LGA89399,84,11,2342,103,1158,343,65,126,16,1811,156,411,341,28,287,3,1226,379,539,554,44,384,6,1906,1475,562,1400,71,375,15,3898,7456,918,3562,26,259,31,12252,4825,83,2156,11,140,27,7242,1624,27,752,3,53,9,2468,1114,38,421,3,71,4,1651,213,538,291,60,134,66,1302,17427,9482,10526,601,2023,523,40582
LGA99399,4,0,45,4,30,4,0,3,3,44,3,7,9,0,0,0,19,4,6,8,0,10,0,28,8,3,11,0,0,0,22,0,0,6,0,3,0,9,0,0,8,0,3,0,11,0,0,0,0,3,0,3,5,0,10,0,0,0,15,0,18,7,12,17,3,57,31,159,75,45,109,17,436
