region_id,C11_CF_1P1NW_Tot,C11_CF_1A1NW_N,C11_CF_1A1NW_1_199,C11_CF_1A1NW_200_399,C11_CF_1A1NW_400_599,C11_CF_1A1NW_600_799,C11_CF_1A1NW_800_999,C11_CF_1A1NW_1000_1499,C11_CF_1A1NW_1500_1999,C11_CF_1A1NW_2000_2499,C11_CF_1A1NW_2500_2999,C11_CF_1A1NW_3000m,C11_CF_1A1NW_Ns,C11_CF_1A1NW_Tot,C11_CF_BA_N,C11_CF_BA_1_199,C11_CF_BA_200_399,C11_CF_BA_400_599,C11_CF_BA_600_799,C11_CF_BA_800_999,C11_CF_BA_1000_1499,C11_CF_BA_1500_1999,C11_CF_BA_2000_2499,C11_CF_BA_2500_2999,C11_CF_BA_3000_more,C11_CF_BA_Ns,C11_CF_BA_Tot,C11_CF_BNW_N,C11_CF_BNW_1_199,C11_CF_BNW_200_399,C11_CF_BNW_400_599,C11_CF_BNW_600_799,C11_CF_BNW_800_999,C11_CF_BNW_1000_1499,C11_CF_BNW_1500_1999,C11_CF_BNW_2000_2499,C11_CF_BNW_2500_2999,C11_CF_BNW_3000_more,C11_CF_BNW_Ns,C11_CF_BNW_Tot,C11_CF_LFns_N,C11_CF_LFns_1_199,C11_CF_LFns_200_399,C11_CF_LFns_400_599,C11_CF_LFns_600_799,C11_CF_LFns_800_999,C11_CF_LFns_1000_1499,C11_CF_LFns_1500_1999,C11_CF_LFns_2000_2499,C11_CF_LFns_2500_2999,C11_CF_LFns_3000_more,C11_CF_LFns_Ns,C11_CF_LFns_T,C11_C_f_c_T_Fi_N,C11_C_f_c_T_Fi_1_199,C11_C_f_c_T_Fi_200_399,C11_C_f_c_T_Fi_400_599,C11_C_f_c_T_Fi_600_799,C11_C_f_c_T_Fi_800_999,C11_CF_c_T_Fi_1000_1499,C11_CF_c_T_Fi_1500_1999,C11_CF_c_T_Fi_2000_2499,C11_CF_c_T_Fi_2500_2999,C11_CF_c_T_Fi_3000_more,C11_C_f_with_c_TFI_Ns,C11_C_f_with_c_T_T,C11_1PF_F_N,C11_1PF_F_1_199,C11_1PF_F_200_399,C11_1PF_F_400_599,C11_1PF_F_600_799,C11_1PF_F_800_999,C11_1PF_F_1000_1499,C11_1PF_F_1500_1999,C11_1PF_F_2000_2499,C11_1PF_F_2500_2999,C11_1PF_F_3000_more,C11_1PF_F_Ns,C11_1PF_F_Tot,C11_1PF_P_N,C11_1PF_P_1_199,C11_1PF_P_200_399,C11_1PF_P_400_599,C11_1PF_P_600_799,C11_1PF_P_800_999,C11_1PF_P_1000_1499,C11_1PF_P_1500_1999,C11_1PF_P_2000_2499,C11_1PF_P_2500_2999,C11_1PF_P_3000_more,C11_1PF_P_Ns,C11_1PF_P_Tot,C11_1PF_A_N,C11_1PF_A_1_199,C11_1PF_A_200_399,C11_1PF_A_400_599,C11_1PF_A_600_799,C11_1PF_A_800_999,C11_1PF_A_1000_1499,C11_1PF_A_1500_1999,C11_1PF_A_2000_2499,C11_1PF_A_2500_2999,C11_1PF_A_3000_more,C11_1PF_A_Ns,C11_1PF_A_Tot,C11_1PF_U_N,C11_1PF_U_1_199,C11_1PF_U_200_399,C11_1PF_U_400_599,C11_1PF_U_600_799,C11_1PF_U_800_999,C11_1PF_U_1000_1499,C11_1PF_U_1500_1999,C11_1PF_U_2000_2499,C11_1PF_U_2500_2999,C11_1PF_U_3000_more,C11_1PF_U_Ns,C11_1PF_U_To,C11_1PF_N_lf_Fi_N,C11_1PF_N_lf_Fi_1_199,C11_1PF_N_lf_Fi_200_399,C11_1PF_N_lf_Fi_400_599,C11_1PF_N_lf_Fi_600_799,C11_1PF_N_lf_Fi_800_999,C11_1PF_N_lf_Fi_1000_1499,C11_1PF_N_lf_Fi_1500_1999,C11_1PF_N_lf_Fi_2000_2499,C11_1PF_N_lf_Fi_2500_2999,C11_1PF_N_lf_Fi_3000_more,C11_1PF_N_lf_Fi_Ns,C11_1PF_N_the_lf_Tot,C11_1PF_LFns_N,C11_1PF_LFns_1_199,C11_1PF_LFns_200_399,C11_1PF_LFns_400_599,C11_1PF_LFns_600_799,C11_1PF_LFns_800_999,C11_1PF_lf_ns_Fi_1000_1499,C11_1PF_lf_ns_Fi_1500_1999,C11_1PF_lf_ns_Fi_2000_2499,C11_1PF_lf_ns_Fi_2500_2999,C11_1PF_LFns_3000mo,C11_1PF_LFns_Ns,C11_1PF_LF_NS_T,C11_1PF_TFI_N,C11_1PF_TFI_1_199,C11_1PF_TFI_200_399,C11_1PF_TFI_400_599,C11_1PF_TFI_600_799,C11_1PF_TFI_800_999,C11_1PF_T_Fi_1000_1499,C11_1PF_T_Fi_1500_1999,C11_1PF_T_Fi_2000_2499,C11_1PF_T_Fi_2500_2999,C11_1PF_TFI_3000_mr,C11_One_par_f_TFI_Ns,C11_One_parent_f_T_T,C11_TFI_N,C11_TFI_1_199,C11_TFI_200_399,C11_TFI_400_599,C11_TFI_600_799,C11_TFI_800_999,C11_TFI_1000_1499,C11_TFI_1500_1999,C11_TFI_2000_2499,C11_TFI_2500_2999,C11_TFI_3000_more,C11_TFI_Ns,C11_T_T
LGA55670,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,6,6,6,22,15,7,0,15,16,93,0,0,0,3,0,0,3,0,0,0,0,0,6,0,0,3,5,0,0,0,0,0,0,0,3,11,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,3,3,6,0,0,0,0,6,32,3,0,3,27,12,20,40,27,12,0,25,35,204
LGA55740,47,0,0,3,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,0,0,3,3,7,3,16,3,0,3,3,4,4,4,3,3,6,6,7,46,0,0,0,0,0,0,0,0,0,0,0,88,88,6,0,6,9,11,19,49,54,47,173,389,158,921,0,3,3,0,4,3,18,5,3,19,8,15,81,0,0,7,12,8,6,10,5,3,8,0,11,70,0,0,0,0,0,0,3,3,0,3,3,0,12,0,0,3,3,3,0,0,0,0,0,0,3,12,9,5,14,10,12,12,10,5,3,7,5,10,102,0,0,0,0,0,0,0,0,0,0,3,3,6,9,8,27,25,27,21,41,18,9,37,19,42,283,27,21,43,75,83,84,185,140,153,294,618,300,2023
LGA55810,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,10,7,0,3,6,3,3,6,9,47,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,6,3,3,9,0,0,0,0,3,28,0,0,8,22,10,3,21,11,6,9,9,21,120
LGA55880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,3,4,8,16,5,10,0,6,7,59,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,8,3,0,0,7,12,17,34,12,16,0,13,17,131
LGA55950,5,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,9,0,5,16,0,8,0,16,54,0,0,0,3,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,9,3,0,3,20,21,9,19,27,7,14,9,20,152
LGA56020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,6,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,6,3,9,19,7,0,3,12,8,67,0,0,0,3,0,0,0,0,0,0,0,4,7,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,3,0,0,0,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,0,0,0,0,12,27,6,0,0,15,12,24,26,14,6,9,18,29,159
LGA56090,154,0,0,0,0,0,8,13,15,10,14,5,12,77,0,0,0,0,0,0,8,4,10,11,10,14,57,3,3,5,13,29,12,41,25,22,10,18,22,203,0,0,0,3,0,0,3,0,3,0,3,468,480,9,15,14,41,89,124,491,681,583,718,969,862,4596,3,3,5,5,29,39,119,85,40,53,25,72,478,3,3,20,58,57,41,69,18,8,7,8,40,332,0,0,3,11,7,3,7,10,9,3,4,9,66,0,3,10,14,11,6,3,0,0,0,0,9,56,10,9,50,60,59,44,57,18,7,6,5,51,376,0,0,3,0,0,0,0,0,0,0,0,16,19,16,18,91,148,163,133,255,131,64,69,42,197,1327,59,90,155,681,589,639,1310,1261,1093,1138,1480,1464,9959
LGA56160,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,0,3,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,6,0,0,0,0,6,0,9,0,6,0,6,6,33
LGA56230,71,0,0,0,0,4,3,7,16,3,12,0,9,54,0,0,0,0,0,3,0,4,4,3,5,6,25,0,0,5,12,21,11,17,11,3,6,0,11,97,0,0,0,0,0,0,0,0,0,0,0,177,177,0,9,8,32,45,65,192,234,173,206,233,331,1528,0,0,0,0,3,16,34,28,9,8,0,19,117,0,0,15,30,26,11,12,5,3,0,0,5,107,0,0,3,3,0,0,3,6,3,0,0,3,21,0,0,10,13,7,3,0,0,0,0,0,6,39,12,8,47,47,31,11,22,10,5,4,0,17,214,0,0,3,0,0,0,0,0,0,0,0,10,13,12,8,78,93,67,41,71,49,20,12,0,60,511,36,64,105,474,328,339,480,450,332,327,366,609,3910
LGA56300,11,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,11,11,3,0,3,6,6,13,22,18,4,6,6,22,109,0,0,0,4,0,0,5,0,0,0,0,3,12,0,0,0,0,3,0,3,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,3,4,3,4,0,0,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,8,6,4,8,0,0,0,0,9,44,9,4,12,52,37,49,66,32,15,15,13,55,359
LGA56370,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6,0,0,6,6,9,22,8,8,0,7,13,85,0,0,0,0,3,3,0,0,0,0,3,3,12,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,3,6,24,12,6,3,26,26,28,41,22,20,6,18,31,239
LGA56450,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,9,9,3,3,0,3,3,10,20,21,11,10,11,15,110,0,0,3,3,3,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,3,0,0,0,0,0,0,18,6,3,3,12,19,25,39,33,24,13,25,28,230
LGA56520,23,0,0,0,0,3,3,3,3,0,0,0,3,15,0,0,0,0,0,0,3,0,0,0,0,0,3,3,5,3,14,8,5,3,3,0,0,0,4,48,0,0,0,0,0,0,0,0,0,0,0,26,26,3,5,3,20,25,31,79,70,55,32,31,60,414,0,0,0,3,7,8,15,4,4,0,0,3,44,3,3,3,9,6,4,4,5,0,0,0,3,40,0,0,0,0,0,0,0,3,0,0,0,3,6,0,0,9,3,0,0,0,0,0,0,0,3,15,3,5,22,17,14,5,0,0,0,0,0,7,73,0,0,0,0,0,0,0,0,0,0,0,4,4,6,8,34,32,27,17,19,12,4,0,0,23,182,9,20,44,110,100,96,166,134,105,46,65,137,1032
LGA56580,132,0,0,0,0,0,0,0,4,0,18,3,4,29,0,0,0,0,0,0,0,0,3,3,18,5,29,4,3,0,8,10,13,13,8,14,12,30,26,141,0,0,0,0,0,0,0,0,0,3,0,272,275,14,3,5,12,17,28,96,148,151,616,1325,534,2949,0,0,5,0,8,9,20,37,8,53,18,38,196,0,0,5,25,15,10,21,14,8,11,12,9,130,3,0,0,0,0,0,3,0,4,3,3,3,19,0,0,0,0,0,0,0,7,0,0,0,4,11,19,10,13,13,20,17,35,16,6,7,8,26,190,0,0,0,0,0,3,0,0,0,0,0,3,6,22,10,23,38,43,39,79,74,26,74,41,83,552,62,31,31,135,149,183,387,376,319,886,1867,822,5248
LGA56620,25,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,3,3,0,3,0,0,0,0,0,0,9,0,3,3,16,14,3,4,0,0,0,0,3,46,0,0,0,0,3,0,0,0,0,0,0,7,10,0,6,16,34,26,14,16,10,0,0,3,13,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,6,4,0,0,0,0,0,0,3,28,0,3,3,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,18,12,3,9,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,6,6,0,9,31,24,16,3,9,0,0,0,0,12,104,0,23,50,73,50,23,34,15,6,3,8,31,316
LGA56730,47,0,3,0,0,0,0,3,3,3,3,0,3,18,0,0,0,0,0,0,0,5,4,0,0,6,15,0,4,5,11,17,6,10,7,3,0,6,7,76,0,3,0,0,0,0,0,0,0,0,0,127,130,0,13,5,24,45,60,174,162,121,101,116,223,1044,0,3,4,4,8,17,33,18,14,5,0,16,122,0,3,9,25,19,14,14,4,3,0,0,8,99,0,0,3,3,3,0,0,0,0,3,0,3,15,3,0,7,3,3,4,3,0,0,0,0,3,26,8,4,40,47,32,18,20,7,3,3,3,20,205,0,0,0,0,0,0,0,0,0,0,0,8,8,11,10,63,82,65,53,70,29,20,11,3,58,475,33,47,82,305,223,231,405,321,260,184,184,431,2706
LGA56790,20,0,0,0,0,0,4,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,3,0,0,6,0,3,0,3,6,3,4,0,3,0,0,6,28,0,0,0,0,0,0,0,0,0,0,0,47,47,6,6,6,6,20,28,46,36,30,17,10,94,305,0,0,0,3,4,0,8,5,4,0,0,0,24,0,3,4,3,3,0,3,0,0,0,0,6,22,0,0,0,0,3,0,0,0,0,3,0,0,6,0,0,4,3,0,0,0,0,0,0,0,0,7,3,3,11,9,8,0,0,0,0,0,0,8,42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,19,18,18,0,11,5,4,3,0,14,101,22,27,30,120,94,91,126,68,61,35,29,201,904
LGA56860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,0,6,0,0,6,3,0,0,0,5,23,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,9,9,0,0,12,6,6,12,6,0,0,3,8,62
LGA56930,12,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,12,0,0,0,0,0,0,0,0,0,0,3,20,23,0,0,0,3,3,0,6,7,11,36,74,48,188,0,0,0,0,0,0,0,3,0,3,3,3,12,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,3,3,15,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,3,0,6,0,3,0,9,6,9,39,0,3,3,12,6,13,20,18,22,65,139,79,380
LGA57000,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,3,9,9,12,10,6,4,3,9,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,10,4,6,7,12,13,18,18,15,13,7,17,19,149
LGA57080,22,0,0,0,0,0,0,5,3,0,3,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,3,5,3,8,3,4,5,5,5,51,0,0,0,0,0,0,0,0,0,0,0,62,62,7,6,5,15,15,16,48,58,47,117,185,93,612,0,0,0,0,4,7,17,13,4,22,6,17,90,0,0,0,9,5,0,3,4,0,4,4,4,33,0,0,0,3,0,0,0,3,0,0,3,0,9,3,0,0,0,0,0,0,0,0,0,0,0,3,11,0,12,5,7,13,5,8,0,5,3,7,76,0,0,0,0,0,0,0,0,0,0,0,3,3,14,0,12,17,16,20,25,28,4,31,16,31,214,57,22,32,93,109,139,302,320,342,510,928,383,3237
LGA57140,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,3,12,15,9,24,12,8,7,3,17,110,0,0,0,0,6,0,0,0,0,0,0,3,9,0,0,3,0,0,0,4,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,9,11,4,0,0,3,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,15,11,10,0,4,3,4,0,0,7,54,6,4,21,47,48,26,46,34,24,16,10,49,331
LGA57210,42,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,4,8,3,10,3,0,4,0,3,38,0,0,0,0,0,0,0,0,0,0,0,42,42,7,5,0,13,36,40,114,84,47,33,31,82,492,0,0,0,0,5,3,17,4,5,0,0,6,40,0,0,14,8,8,5,3,0,0,0,0,3,41,0,0,0,4,3,0,3,0,0,0,0,0,10,0,0,9,6,0,3,0,0,0,0,0,0,18,0,0,16,15,20,9,6,3,0,0,0,11,80,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,39,33,36,20,29,7,5,0,0,23,192,21,16,53,170,150,125,245,150,108,52,66,182,1338
LGA57280,34,0,0,0,0,0,0,5,5,3,15,4,3,35,0,0,0,0,0,0,0,3,0,0,11,3,17,3,0,4,4,13,4,4,3,0,3,8,10,56,3,0,0,0,0,0,0,3,0,0,0,112,118,9,0,10,4,17,17,44,93,84,340,580,220,1418,0,0,0,3,7,12,26,7,16,30,21,15,137,3,0,3,6,8,3,3,3,0,3,3,3,38,0,0,0,0,0,0,0,3,0,0,3,8,14,0,0,10,4,3,0,0,0,0,0,0,5,22,0,6,19,16,17,0,18,3,0,9,0,18,106,0,0,0,0,0,0,0,0,0,0,0,17,17,3,6,32,29,35,15,47,16,16,42,27,66,334,20,6,48,50,60,42,131,171,188,523,1144,437,2820
LGA57350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,3,3,0,3,0,3,0,5,17,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,3,8,6,17,10,9,9,4,24,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,0,0,3,3,4,0,3,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,7,0,6,0,0,0,0,6,34,4,4,9,40,37,21,50,25,24,12,14,51,291
LGA57420,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,3,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,11,11,0,3,3,6,11,13,24,37,16,49,24,34,220,0,0,0,0,0,3,3,0,0,0,3,5,14,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,3,3,4,0,3,3,5,35,8,8,15,40,33,36,61,67,31,78,54,67,498
LGA57490,506,0,3,0,5,11,19,50,61,15,92,33,34,323,3,0,0,0,0,3,15,22,26,21,38,24,152,16,8,21,52,84,62,151,70,26,30,32,70,622,0,0,0,0,0,5,11,4,0,3,0,1732,1755,44,35,44,119,222,398,1697,2144,1688,1971,2347,2610,13319,4,0,13,44,138,136,381,241,82,93,50,152,1334,3,16,86,208,212,132,156,60,14,15,18,73,993,0,0,6,10,17,21,27,15,5,8,3,34,146,12,14,68,85,34,12,10,7,4,0,4,19,269,49,43,259,392,254,118,169,47,27,13,8,159,1538,3,0,3,3,3,3,3,0,0,0,0,42,60,71,73,435,742,658,422,746,370,132,129,83,479,4340,233,246,600,2185,1939,1707,3692,3688,2931,2952,3428,4405,28006
LGA57560,35,0,0,0,0,0,0,4,7,0,33,10,3,57,0,0,0,0,0,0,0,3,3,3,16,9,34,3,3,8,6,3,3,3,3,0,0,3,9,44,0,0,0,0,3,6,0,0,0,3,0,163,175,3,8,8,11,15,16,65,151,138,594,940,322,2271,3,0,0,0,3,13,25,25,9,40,37,25,180,0,0,0,8,10,9,9,0,3,3,3,4,49,0,0,0,0,0,0,0,4,0,5,0,0,9,0,3,10,4,3,0,3,0,0,0,0,3,26,8,5,32,21,15,7,4,7,0,0,3,9,111,0,0,3,3,0,0,0,0,0,0,0,16,22,11,8,45,36,31,29,41,36,12,48,43,57,397,29,24,60,76,63,62,172,281,282,855,1751,547,4202
LGA57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,3,3,11,27
LGA57700,92,0,0,0,3,0,6,14,9,4,16,6,13,71,0,0,0,0,3,3,7,3,10,0,9,3,38,4,6,0,9,8,9,19,13,0,4,9,16,97,0,0,0,0,3,0,3,0,0,0,0,283,289,11,14,0,30,42,66,314,435,319,328,413,533,2505,0,0,0,11,12,20,43,30,15,13,17,25,186,0,0,12,34,24,18,20,9,0,3,0,13,133,0,0,0,0,0,0,9,0,0,0,0,3,12,0,0,7,9,0,6,3,0,0,0,0,4,29,7,11,43,33,33,9,24,10,5,3,3,15,196,0,0,0,0,0,0,0,0,0,0,0,4,4,7,11,62,87,69,53,99,49,20,19,20,64,560,37,57,91,319,274,257,634,692,589,514,625,817,4906
LGA57770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,3,6,4,4,20,11,6,6,12,72,0,0,0,0,3,0,0,3,0,0,0,3,9,0,0,0,6,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,3,0,0,0,9,26,5,4,3,29,19,19,29,39,27,6,13,29,222
LGA57840,148,0,0,0,0,3,3,5,11,3,11,7,7,50,0,0,0,0,0,0,3,3,3,8,21,5,43,11,8,5,17,22,5,42,19,13,30,15,20,207,0,0,0,0,0,0,3,3,0,3,0,341,350,17,14,17,31,76,80,266,283,312,771,1410,606,3883,4,0,3,7,16,20,77,86,36,72,38,48,407,0,7,18,45,57,41,59,24,3,16,6,28,304,0,0,3,9,3,3,8,5,4,3,3,7,48,0,7,12,17,3,7,7,0,0,0,0,0,53,34,16,67,55,50,37,70,33,20,16,13,52,463,0,0,0,0,3,0,0,0,0,0,0,12,15,38,30,103,133,132,108,221,148,63,107,60,147,1290,106,78,153,409,458,474,1008,894,914,1372,2572,1193,9631
