region_id,C01_SH_0b_NPFH_2,C01_SH_0b_NPFH_3,C01_SH_0b_NPFH_4,C01_SH_0b_NPFH_5,C01_SH_0b_NPFH_6_mor,C01_SH_0bTotal,C01_SH_1b_NPFH_2,C01_SH_1b_NPFH_3,C01_SH_1b_NPFH_4,C01_SH_1b_NPFH_5,C01_SH_1b_NPFH_6_mor,C01_SH_1b_Tot,C01_SH_2b_NPFH_2,C01_SH_2b_NPFH_3,C01_SH_2b_NPFH_4,C01_SH_2b_NPFH_5,C01_SH_2b_NPFH_6_mor,C01_SH_2b_Tot,C01_SH_3b_NPFH_2,C01_SH_3b_NPFH_3,C01_SH_3b_NPFH_4,C01_SH_3b_NPFH_5,C01_SH_3b_NPFH_6_mor,C01_SH_3b_Tot,C01_SH_4mb_NPFH_2,C01_SH_4mb_NPFH_3,C01_SH_4mb_NPFH_4,C01_SH_4mb_NPFH_5,C01_SH_4mb_NPFH_6_mor,C01_SH_4mb_Tot,C01_SH_NB_NS_NPFH_2,C01_SH_NB_NS_NPFH_3,C01_SH_NB_NS_NPFH_4,C01_SH_NB_NS_NPFH_5,C01_SH_NB_NS_NPFH_6_mor,C01_SH_NB_NS_T,C01_SH_Tot_NPFH_2,C01_SH_Tot_NPFH_3,C01_SH_Tot_NPFH_4,C01_SH_Tot_NPFH_5,C01_SH_Tot_NPFH_6_mor,C01_SH_T_T,C01_SDRTHT_0b_NPFH_2,C01_SDRTHT_0b_NPFH_3,C01_SDRTHT_0b_NPFH_4,C01_SDRTHT_0b_NPFH_5,C01_SDRTHT_0b_NPFH_6_mor,C01_SDRTHT_0bTotal,C01_SDRTHT_1b_NPFH_2,C01_SDRTHT_1b_NPFH_3,C01_SDRTHT_1b_NPFH_4,C01_SDRTHT_1b_NPFH_5,C01_SDRTHT_1b_NPFH_6_mor,C01_SDRTHT_1b_Tot,C01_SDRTHT_2b_NPFH_2,C01_SDRTHT_2b_NPFH_3,C01_SDRTHT_2b_NPFH_4,C01_SDRTHT_2b_NPFH_5,C01_SDRTHT_2b_NPFH_6_mor,C01_SDRTHT_2b_Tot,C01_SDRTHT_3b_NPFH_2,C01_SDRTHT_3b_NPFH_3,C01_SDRTHT_3b_NPFH_4,C01_SDRTHT_3b_NPFH_5,C01_SDRTHT_3b_NPFH_6_mor,C01_SDRTHT_3b_Tot,C01_SDRTHT_4mb_NPFH_2,C01_SDRTHT_4mb_NPFH_3,C01_SDRTHT_4mb_NPFH_4,C01_SDRTHT_4mb_NPFH_5,C01_SDRTHT_4mb_NPFH_6_mor,C01_SDRTHT_4mb_Tot,C01_SDRTHT_NB_NS_NPFH_2,C01_SDRTHT_NB_NS_NPFH_3,C01_SDRTHT_NB_NS_NPFH_4,C01_SDRTHT_NB_NS_NPFH_5,C01_SDRTHT_NB_NS_NPFH_6_mor,C01_SDRTHT_NB_NS_T,C01_SDRTHT_Tot_NPFH_2,C01_SDRTHT_Tot_NPFH_3,C01_SDRTHT_Tot_NPFH_4,C01_SDRTHT_Tot_NPFH_5,C01_SDRTHT_Tot_NPFH_6_mor,C01_SDRTHT_T_T,C01_FUA_0b_NPFH_2,C01_FUA_0b_NPFH_3,C01_FUA_0b_NPFH_4,C01_FUA_0b_NPFH_5,C01_FUA_0b_NPFH_6_mor,C01_FUA_0bTotal,C01_FUA_1b_NPFH_2,C01_FUA_1b_NPFH_3,C01_FUA_1b_NPFH_4,C01_FUA_1b_NPFH_5,C01_FUA_1b_NPFH_6_mor,C01_FUA_1b_Tot,C01_FUA_2b_NPFH_2,C01_FUA_2b_NPFH_3,C01_FUA_2b_NPFH_4,C01_FUA_2b_NPFH_5,C01_FUA_2b_NPFH_6_mor,C01_FUA_2b_Tot,C01_FUA_3b_NPFH_2,C01_FUA_3b_NPFH_3,C01_FUA_3b_NPFH_4,C01_FUA_3b_NPFH_5,C01_FUA_3b_NPFH_6_mor,C01_FUA_3b_Tot,C01_FUA_4mb_NPFH_2,C01_FUA_4mb_NPFH_3,C01_FUA_4mb_NPFH_4,C01_FUA_4mb_NPFH_5,C01_FUA_4mb_NPFH_6_mor,C01_FUA_4mb_Tot,C01_FUA_NB_NS_NPFH_2,C01_FUA_NB_NS_NPFH_3,C01_FUA_NB_NS_NPFH_4,C01_FUA_NB_NS_NPFH_5,C01_FUA_NB_NS_NPFH_6_mor,C01_FUA_NB_NS_T,C01_FUA_Tot_NPFH_2,C01_FUA_Tot_NPFH_3,C01_FUA_Tot_NPFH_4,C01_FUA_Tot_NPFH_5,C01_FUA_Tot_NPFH_6_mor,C01_FUA_T_T,C01_OD_0b_NPFH_2,C01_OD_0b_NPFH_3,C01_OD_0b_NPFH_4,C01_OD_0b_NPFH_5,C01_OD_0b_NPFH_6_mor,C01_OD_0bTotal,C01_OD_1b_NPFH_2,C01_OD_1b_NPFH_3,C01_OD_1b_NPFH_4,C01_OD_1b_NPFH_5,C01_OD_1b_NPFH_6_mor,C01_OD_1b_Tot,C01_OD_2b_NPFH_2,C01_OD_2b_NPFH_3,C01_OD_2b_NPFH_4,C01_OD_2b_NPFH_5,C01_OD_2b_NPFH_6_mor,C01_OD_2b_Tot,C01_OD_3b_NPFH_2,C01_OD_3b_NPFH_3,C01_OD_3b_NPFH_4,C01_OD_3b_NPFH_5,C01_OD_3b_NPFH_6_mor,C01_OD_3b_Tot,C01_OD_4mb_NPFH_2,C01_OD_4mb_NPFH_3,C01_OD_4mb_NPFH_4,C01_OD_4mb_NPFH_5,C01_OD_4mb_NPFH_6_mor,C01_OD_4mb_Tot,C01_OD_NB_NS_NPFH_2,C01_OD_NB_NS_NPFH_3,C01_OD_NB_NS_NPFH_4,C01_OD_NB_NS_NPFH_5,C01_OD_NB_NS_NPFH_6_mor,C01_OD_NB_NS_T,C01_OD_Tot_NPFH_2,C01_OD_Tot_NPFH_3,C01_OD_Tot_NPFH_4,C01_OD_Tot_NPFH_5,C01_OD_Tot_NPFH_6_mor,C01_OD_T_T,C01_DS_NS_NPFH_2,C01_DS_NS_NPFH_3,C01_DS_NS_NPFH_4,C01_DS_NS_NPFH_5,C01_DS_NS_NPFH_6_mor,C01_DS_NS_T,C01_Tot_NPFH_2,C01_Tot_NPFH_3,C01_Tot_NPFH_4,C01_Tot_NPFH_5,C01_Tot_NPFH_6_mor,C01_T_T,C06_SH_0b_NPFH_2,C06_SH_0b_NPFH_3,C06_SH_0b_NPFH_4,C06_SH_0b_NPFH_5,C06_SH_0b_NPFH_6_mor,C06_SH_0bTotal,C06_SH_1b_NPFH_2,C06_SH_1b_NPFH_3,C06_SH_1b_NPFH_4,C06_SH_1b_NPFH_5,C06_SH_1b_NPFH_6_mor,C06_SH_1b_Tot,C06_SH_2b_NPFH_2,C06_SH_2b_NPFH_3,C06_SH_2b_NPFH_4,C06_SH_2b_NPFH_5,C06_SH_2b_NPFH_6_mor,C06_SH_2b_Tot,C06_SH_3b_NPFH_2,C06_SH_3b_NPFH_3
LGA57420,0,0,3,0,0,3,7,0,0,0,0,7,30,10,9,0,0,49,96,48,42,15,6,207,31,13,20,18,5,87,3,0,0,0,0,3,167,71,74,33,11,356,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,3,3,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,0,0,15,0,0,0,0,0,0,176,80,77,33,11,377,0,0,0,0,0,0,4,3,0,0,0,7,32,8,12,3,0,55,111,47
LGA57490,5,0,0,0,0,5,20,7,3,4,0,34,299,69,34,7,3,412,3455,1342,1037,270,80,6184,3264,2249,3202,1702,768,11185,48,23,14,5,6,96,7091,3690,4290,1988,857,17916,0,3,0,0,0,3,9,0,0,0,0,9,252,28,10,3,0,293,332,86,31,8,3,460,31,4,6,6,3,50,4,0,0,0,0,4,628,121,47,17,6,819,0,0,0,0,0,0,15,0,0,0,0,15,186,31,5,0,0,222,123,21,5,0,0,149,3,3,0,0,0,6,5,0,0,0,0,5,332,55,10,0,0,397,7,0,0,0,0,7,33,0,3,0,0,36,54,3,3,0,0,60,9,3,0,0,3,15,0,0,0,3,0,3,3,0,0,0,0,3,106,6,6,3,3,124,18,8,11,3,7,47,8175,3880,4364,2011,873,19303,3,3,0,3,0,9,25,4,3,3,0,35,252,62,28,3,6,351,3567,1271
LGA57560,0,3,0,0,0,3,3,0,3,0,0,6,28,18,7,0,0,53,575,379,537,178,82,1751,190,178,324,202,92,986,10,3,8,3,3,27,806,581,879,383,177,2826,3,0,0,0,0,3,16,3,0,0,0,19,125,55,14,3,3,200,92,73,43,14,7,229,9,6,11,7,6,39,3,0,0,0,0,3,248,137,68,24,16,493,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,14,5,3,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,14,8,4,0,0,26,18,4,3,4,0,29,50,3,0,0,0,53,13,3,4,0,0,20,13,3,3,3,0,22,14,0,0,3,0,17,0,0,0,0,0,0,108,13,10,10,0,141,17,9,6,6,3,41,1193,748,967,423,196,3527,5,3,0,3,0,11,5,0,3,0,0,8,74,21,14,7,5,121,556,353
LGA57630,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,3,6,3,0,4,0,0,7,0,0,0,0,0,0,12,0,4,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5
LGA57700,0,3,0,0,3,6,15,4,3,0,0,22,101,37,15,5,4,162,471,202,191,64,19,947,530,344,487,287,173,1821,5,4,0,3,0,12,1122,594,696,359,199,2970,0,0,0,0,0,0,0,0,3,0,0,3,10,0,0,0,0,10,3,3,0,0,0,6,3,0,0,3,0,6,3,0,0,0,0,3,19,3,3,3,0,28,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,6,3,0,3,0,12,4,3,3,3,0,13,1154,603,705,368,199,3029,0,0,0,0,0,0,18,3,3,0,0,24,134,24,22,6,3,189,510,203
LGA57770,0,0,0,0,0,0,0,0,0,0,0,0,14,3,4,0,3,24,52,11,27,14,3,107,10,7,9,0,0,26,0,0,0,0,0,0,76,21,40,14,6,157,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,11,4,0,0,0,0,4,5,0,0,0,0,5,7,3,3,0,0,13,8,0,3,0,0,11,3,0,3,0,0,6,0,0,0,0,0,0,27,3,9,0,0,39,0,0,0,0,0,0,121,24,52,14,6,217,0,0,0,0,0,0,3,0,0,0,0,3,18,3,3,0,0,24,49,13
LGA57840,0,3,0,0,0,3,14,0,3,3,0,20,537,134,53,5,3,732,1201,569,512,77,13,2372,591,488,704,384,125,2292,15,5,3,3,3,29,2358,1199,1275,472,144,5448,0,0,0,0,0,0,10,3,0,0,0,13,512,45,14,3,0,574,848,282,111,22,5,1268,59,37,29,11,6,142,4,0,3,0,0,7,1433,367,157,36,11,2004,3,0,0,0,0,3,90,4,0,0,0,94,441,87,15,3,0,546,220,67,25,8,0,320,15,7,0,0,0,22,7,3,0,0,0,10,776,168,40,11,0,995,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,19,8,0,3,3,33,4592,1742,1472,522,158,8486,0,0,0,0,0,0,24,0,0,0,0,24,448,104,45,9,0,606,1227,596
LGA57910,12,5,6,4,3,30,59,12,10,0,3,84,1724,410,188,28,4,2354,8231,3831,3038,862,278,16240,4004,2939,4085,2353,940,14321,101,27,22,20,17,187,14131,7224,7349,3267,1245,33216,5,0,0,0,0,5,93,5,0,0,0,98,1950,390,110,15,6,2471,2939,1069,538,121,51,4718,136,92,78,43,24,373,31,7,6,3,0,47,5154,1563,732,182,81,7712,3,0,0,0,0,3,196,9,3,0,0,208,1166,237,66,7,5,1481,327,99,46,9,4,485,11,5,8,3,5,32,28,3,0,0,0,31,1731,353,123,19,14,2240,8,0,0,0,0,8,10,0,0,0,0,10,20,3,3,0,0,26,7,0,0,0,0,7,3,0,0,0,0,3,3,3,0,0,0,6,51,6,3,0,0,60,117,46,40,19,7,229,21184,9192,8247,3487,1347,43457,4,0,10,3,3,20,66,10,7,0,0,83,1529,351,150,35,9,2074,8087,3428
LGA57980,0,0,0,0,0,0,24,0,0,0,0,24,334,62,25,6,3,430,494,254,249,52,5,1054,142,120,199,133,33,627,4,3,0,0,3,10,998,439,473,191,44,2145,0,0,0,0,0,0,19,3,0,0,0,22,143,18,4,0,0,165,196,85,46,7,3,337,13,12,4,5,0,34,3,0,0,0,0,3,374,118,54,12,3,561,8,0,0,0,0,8,107,16,6,0,0,129,213,35,18,5,0,271,57,18,8,3,0,86,7,0,3,0,0,10,3,3,0,3,0,9,395,72,35,11,0,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,3,3,3,0,18,1779,632,565,217,47,3240,0,0,0,0,0,0,27,0,0,3,0,30,286,79,25,3,0,393,587,281
LGA58050,9,3,7,0,3,22,49,6,6,3,0,64,464,143,74,11,6,698,3467,2030,1737,533,148,7915,3038,2408,3528,1901,999,11874,54,23,21,11,8,117,7081,4613,5373,2459,1164,20690,0,0,0,0,0,0,18,3,0,0,0,21,160,26,6,0,0,192,261,119,58,13,4,455,5,13,0,6,3,27,3,3,0,0,0,6,447,164,64,19,7,701,0,0,0,0,0,0,13,0,0,0,0,13,76,14,5,0,0,95,44,31,18,7,0,100,3,0,3,3,0,9,0,0,0,0,0,0,136,45,26,10,0,217,7,0,0,0,0,7,33,3,0,0,0,36,59,7,4,0,0,70,16,3,4,3,0,26,3,0,0,0,0,3,3,3,0,0,0,6,121,16,8,3,0,148,29,27,23,11,3,93,7814,4865,5494,2502,1174,21849,10,6,0,3,0,19,50,13,10,0,0,73,477,142,72,15,5,711,3774,1987
LGA58190,0,0,0,0,0,0,3,0,0,0,0,3,13,0,3,0,0,16,29,3,5,8,4,49,10,8,5,11,3,37,0,0,0,0,0,0,55,11,13,19,7,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,11,13,19,7,108,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,27,9
LGA58260,0,0,0,0,0,0,3,0,0,0,0,3,12,3,3,0,0,18,53,21,15,7,0,96,31,15,18,7,3,74,0,0,0,0,0,0,99,39,36,14,3,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,99,39,39,14,3,194,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,46,17
LGA58330,3,3,0,0,0,6,11,3,0,0,0,14,93,20,16,0,3,132,238,82,73,30,12,435,140,74,88,61,37,400,0,0,0,0,3,3,485,182,177,91,55,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,3,0,3,0,0,6,0,0,0,0,0,0,6,0,3,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,5,0,0,0,0,5,9,0,0,0,0,9,0,0,5,0,0,5,3,0,3,0,0,6,0,0,0,0,0,0,3,0,3,0,0,6,20,0,11,0,0,31,4,0,3,0,0,7,515,185,194,91,58,1043,10,0,0,0,0,10,14,3,0,0,0,17,94,22,6,0,0,122,300,81
LGA58400,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,0,14,34,9,14,3,0,60,16,6,7,7,3,39,0,0,0,0,0,0,58,18,24,10,3,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,18,24,10,3,113,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,14,39,14
LGA58470,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,3,7,10,3,6,3,8,30,7,4,3,5,6,25,0,0,0,0,0,0,21,10,9,8,17,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,3,24,13,9,8,17,71,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,9,0
LGA58510,0,0,0,3,0,3,20,3,0,0,0,23,664,158,70,11,3,906,1211,583,414,108,36,2352,253,200,215,147,69,884,24,3,3,0,5,35,2172,947,702,269,113,4203,0,0,0,0,0,0,67,0,0,0,0,67,163,42,7,3,0,215,486,196,79,25,5,791,19,15,12,8,3,57,8,0,0,0,0,8,743,253,98,36,8,1138,0,3,0,0,0,3,142,23,0,0,0,165,222,38,17,8,0,285,75,27,13,3,0,118,3,3,3,3,0,12,7,0,3,3,0,13,449,94,36,17,0,596,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,3,0,0,9,0,0,0,0,3,3,0,0,0,0,0,0,6,3,3,0,3,15,29,6,6,3,0,44,3399,1303,845,325,124,5996,3,0,0,0,0,3,26,3,0,0,0,29,555,139,48,13,3,758,1338,612
LGA58540,0,0,0,0,0,0,3,0,0,0,0,3,20,5,3,0,0,28,64,16,24,11,0,115,35,17,19,14,11,96,3,0,0,0,0,3,125,38,46,25,11,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,38,46,25,11,245,0,0,0,0,0,0,3,0,0,0,0,3,17,0,3,0,0,20,56,21
LGA58570,0,0,0,0,0,0,34,4,0,0,0,38,759,209,85,17,0,1070,1173,652,483,106,28,2442,221,189,258,144,69,881,19,3,4,4,0,30,2206,1057,830,271,97,4461,0,0,0,0,0,0,29,3,0,0,0,32,261,45,12,3,0,321,313,96,60,12,9,490,24,7,11,5,3,50,4,0,0,0,0,4,631,151,83,20,12,897,4,0,0,0,0,4,91,13,8,0,0,112,200,44,10,3,0,257,36,22,9,3,0,70,3,3,3,0,3,12,3,0,0,0,0,3,337,82,30,6,3,458,0,0,0,0,0,0,3,0,0,3,0,6,4,3,0,3,0,10,0,3,0,0,0,3,3,0,3,0,0,6,0,0,0,0,0,0,10,6,3,6,0,25,26,9,6,3,0,44,3210,1305,952,306,112,5885,0,0,0,0,3,3,38,0,0,0,0,38,696,191,89,18,3,997,1144,603
LGA58610,0,0,0,0,0,0,0,0,0,0,0,0,24,12,3,0,0,39,122,55,40,15,13,245,56,39,31,29,10,165,3,0,0,0,0,3,205,106,74,44,23,452,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,106,74,44,26,458,0,0,0,3,0,3,0,0,0,0,0,0,38,3,0,0,0,41,132,48
LGA58680,0,0,0,0,0,0,3,0,0,0,0,3,4,3,3,0,0,10,25,4,9,4,0,42,19,6,8,7,3,43,0,0,0,0,0,0,51,13,20,11,3,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,13,20,11,3,98,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,12,30,4
LGA58760,5,3,3,3,4,18,25,7,8,3,0,43,224,67,22,8,3,324,3214,1726,1477,478,174,7069,3452,2674,3635,2044,1084,12889,46,18,27,14,14,119,6966,4495,5172,2550,1279,20462,0,0,0,0,0,0,11,0,0,0,0,11,254,13,3,3,0,273,413,153,83,27,15,691,22,15,17,12,8,74,10,3,0,3,0,16,710,184,103,45,23,1065,3,0,0,0,0,3,9,3,0,0,0,12,61,3,0,0,0,64,50,24,29,8,8,119,3,0,0,0,0,3,0,0,0,0,0,0,126,30,29,8,8,201,7,0,0,0,0,7,25,4,3,3,0,35,46,7,3,0,0,56,10,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,88,14,6,3,0,111,34,19,14,18,6,91,7924,4742,5324,2624,1316,21930,6,0,7,0,0,13,34,5,9,3,0,51,379,52,13,0,6,450,3781,1718
LGA58820,0,3,0,0,0,3,6,0,0,0,0,6,61,10,7,3,3,84,196,84,85,26,10,401,110,59,100,67,26,362,3,0,0,3,3,9,376,156,192,99,42,865,0,0,0,0,0,0,3,0,0,0,0,3,10,3,0,0,0,13,3,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,16,6,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,0,0,6,0,0,3,0,0,3,0,0,0,0,0,0,3,3,3,3,0,12,0,0,0,0,0,0,398,165,198,102,42,905,0,0,0,0,0,0,6,0,0,0,0,6,56,9,6,3,0,74,203,63
LGA58890,0,0,0,0,0,0,3,0,0,0,0,3,15,3,4,0,0,22,73,13,28,7,0,121,33,23,23,14,3,96,3,0,0,0,0,3,127,39,55,21,3,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,130,39,58,21,3,251,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,15,71,23
LGA59030,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,17,5,7,4,0,33,11,4,10,5,3,33,0,0,0,0,0,0,31,9,20,9,3,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,34,9,20,9,3,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
LGA59100,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,0,0,16,57,23,26,4,0,110,31,17,16,14,4,82,0,0,0,0,0,0,98,43,45,18,4,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,43,45,18,4,208,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,13,63,13
