region_id,C06_SH_3b_NPGH_4,C06_SH_3b_NPGH_5,C06_SH_3b_NPGH_6_mor,C06_SH_3b_Tot,C06_SH_4mb_NPGH_2,C06_SH_4mb_NPGH_3,C06_SH_4mb_NPGH_4,C06_SH_4mb_NPGH_5,C06_SH_4mb_NPGH_6_mor,C06_SH_4mb_Tot,C06_SH_NB_NS_NPGH_2,C06_SH_NB_NS_NPGH_3,C06_SH_NB_NS_NPGH_4,C06_SH_NB_NS_NPGH_5,C06_SH_NB_NS_NPGH_6_mor,C06_SH_NB_NS_T,C06_SH_Tot_NPGH_2,C06_SH_Tot_NPGH_3,C06_SH_Tot_NPGH_4,C06_SH_Tot_NPGH_5,C06_SH_Tot_NPGH_6_mor,C06_SH_T_T,C06_SDRTHT_0b_NPGH_2,C06_SDRTHT_0b_NPGH_3,C06_SDRTHT_0b_NPGH_4,C06_SDRTHT_0b_NPGH_5,C06_SDRTHT_0b_NPGH_6_mor,C06_SDRTHT_0bTotal,C06_SDRTHT_1b_NPGH_2,C06_SDRTHT_1b_NPGH_3,C06_SDRTHT_1b_NPGH_4,C06_SDRTHT_1b_NPGH_5,C06_SDRTHT_1b_NPGH_6_mor,C06_SDRTHT_1b_Tot,C06_SDRTHT_2b_NPGH_2,C06_SDRTHT_2b_NPGH_3,C06_SDRTHT_2b_NPGH_4,C06_SDRTHT_2b_NPGH_5,C06_SDRTHT_2b_NPGH_6_mor,C06_SDRTHT_2b_Tot,C06_SDRTHT_3b_NPGH_2,C06_SDRTHT_3b_NPGH_3,C06_SDRTHT_3b_NPGH_4,C06_SDRTHT_3b_NPGH_5,C06_SDRTHT_3b_NPGH_6_mor,C06_SDRTHT_3b_Tot,C06_SDRTHT_4mb_NPGH_2,C06_SDRTHT_4mb_NPGH_3,C06_SDRTHT_4mb_NPGH_4,C06_SDRTHT_4mb_NPGH_5,C06_SDRTHT_4mb_NPGH_6_mor,C06_SDRTHT_4mb_Tot,C06_SDRTHT_NB_NS_NPGH_2,C06_SDRTHT_NB_NS_NPGH_3,C06_SDRTHT_NB_NS_NPGH_4,C06_SDRTHT_NB_NS_NPGH_5,C06_SDRTHT_NB_NS_NPGH_6_mor,C06_SDRTHT_NB_NS_T,C06_SDRTHT_Tot_NPGH_2,C06_SDRTHT_Tot_NPGH_3,C06_SDRTHT_Tot_NPGH_4,C06_SDRTHT_Tot_NPGH_5,C06_SDRTHT_Tot_NPGH_6_mor,C06_SDRTHT_T_T,C06_FUA_0b_NPGH_2,C06_FUA_0b_NPGH_3,C06_FUA_0b_NPGH_4,C06_FUA_0b_NPGH_5,C06_FUA_0b_NPGH_6_mor,C06_FUA_0bTotal,C06_FUA_1b_NPGH_2,C06_FUA_1b_NPGH_3,C06_FUA_1b_NPGH_4,C06_FUA_1b_NPGH_5,C06_FUA_1b_NPGH_6_mor,C06_FUA_1b_Tot,C06_FUA_2b_NPGH_2,C06_FUA_2b_NPGH_3,C06_FUA_2b_NPGH_4,C06_FUA_2b_NPGH_5,C06_FUA_2b_NPGH_6_mor,C06_FUA_2b_Tot,C06_FUA_3b_NPGH_2,C06_FUA_3b_NPGH_3,C06_FUA_3b_NPGH_4,C06_FUA_3b_NPGH_5,C06_FUA_3b_NPGH_6_mor,C06_FUA_3b_Tot,C06_FUA_4mb_NPGH_2,C06_FUA_4mb_NPGH_3,C06_FUA_4mb_NPGH_4,C06_FUA_4mb_NPGH_5,C06_FUA_4mb_NPGH_6_mor,C06_FUA_4mb_Tot,C06_FUA_NB_NS_NPGH_2,C06_FUA_NB_NS_NPGH_3,C06_FUA_NB_NS_NPGH_4,C06_FUA_NB_NS_NPGH_5,C06_FUA_NB_NS_NPGH_6_mor,C06_FUA_NB_NS_T,C06_FUA_Tot_NPGH_2,C06_FUA_Tot_NPGH_3,C06_FUA_Tot_NPGH_4,C06_FUA_Tot_NPGH_5,C06_FUA_Tot_NPGH_6_mor,C06_FUA_T_T,C06_OD_0b_NPGH_2,C06_OD_0b_NPGH_3,C06_OD_0b_NPGH_4,C06_OD_0b_NPGH_5,C06_OD_0b_NPGH_6_mor,C06_OD_0bTotal,C06_OD_1b_NPGH_2,C06_OD_1b_NPGH_3,C06_OD_1b_NPGH_4,C06_OD_1b_NPGH_5,C06_OD_1b_NPGH_6_mor,C06_OD_1b_Tot,C06_OD_2b_NPGH_2,C06_OD_2b_NPGH_3,C06_OD_2b_NPGH_4,C06_OD_2b_NPGH_5,C06_OD_2b_NPGH_6_mor,C06_OD_2b_Tot,C06_OD_3b_NPGH_2,C06_OD_3b_NPGH_3,C06_OD_3b_NPGH_4,C06_OD_3b_NPGH_5,C06_OD_3b_NPGH_6_mor,C06_OD_3b_Tot,C06_OD_4mb_NPGH_2,C06_OD_4mb_NPGH_3,C06_OD_4mb_NPGH_4,C06_OD_4mb_NPGH_5,C06_OD_4mb_NPGH_6_mor,C06_OD_4mb_Tot,C06_OD_NB_NS_NPGH_2,C06_OD_NB_NS_NPGH_3,C06_OD_NB_NS_NPGH_4,C06_OD_NB_NS_NPGH_5,C06_OD_NB_NS_NPGH_6_mor,C06_OD_NB_NS_T,C06_OD_Tot_NPGH_2,C06_OD_Tot_NPGH_3,C06_OD_Tot_NPGH_4,C06_OD_Tot_NPGH_5,C06_OD_Tot_NPGH_6_mor,C06_OD_T_T,C06_DS_NS_NPGH_2,C06_DS_NS_NPGH_3,C06_DS_NS_NPGH_4,C06_DS_NS_NPGH_5,C06_DS_NS_NPGH_6_mor,C06_DS_NS_T,C06_Tot_NPGH_2,C06_Tot_NPGH_3,C06_Tot_NPGH_4,C06_Tot_NPGH_5,C06_Tot_NPGH_6_mor,C06_T_T,C11_SH_0b_NPGH_2,C11_SH_0b_NPGH_3,C11_SH_0b_NPGH_4,C11_SH_0b_NPGH_5,C11_SH_0b_NPGH_6_mor,C11_SH_0bTotal,C11_SH_1b_NPGH_2,C11_SH_1b_NPGH_3,C11_SH_1b_NPGH_4,C11_SH_1b_NPGH_5,C11_SH_1b_NPGH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPGH_2,C11_SH_2b_NPGH_3,C11_SH_2b_NPGH_4,C11_SH_2b_NPGH_5,C11_SH_2b_NPGH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPGH_2,C11_SH_3b_NPGH_3,C11_SH_3b_NPGH_4,C11_SH_3b_NPGH_5,C11_SH_3b_NPGH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPGH_2,C11_SH_4mb_NPGH_3,C11_SH_4mb_NPGH_4,C11_SH_4mb_NPGH_5,C11_SH_4mb_NPGH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPGH_2,C11_SH_NB_NS_NPGH_3,C11_SH_NB_NS_NPGH_4,C11_SH_NB_NS_NPGH_5,C11_SH_NB_NS_NPGH_6_mor,C11_SH_NB_NS_T,C11_SH_Tot_NPGH_2,C11_SH_Tot_NPGH_3,C11_SH_Tot_NPGH_4,C11_SH_Tot_NPGH_5
LGA17750,19,3,3,394,54,27,29,11,3,124,9,3,0,0,0,12,416,134,48,14,6,618,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,49,13,4,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,62,4,3,0,0,69,0,0,0,0,0,0,3,3,0,0,0,6,159,10,3,3,0,175,18,6,4,0,0,28,3,0,0,0,0,3,6,0,0,0,0,6,189,19,7,3,0,218,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,677,157,58,17,6,915,0,0,0,0,0,0,3,0,0,0,0,3,89,0,3,0,0,92,313,120,9,0,0,442,100,39,43,11,0,193,7,0,3,3,0,13,512,159,58,14
LGA17800,3,0,0,12,4,0,0,0,0,4,4,0,0,0,0,4,20,3,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,26,3,3,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,12,0,0,0,0,12,5,0,0,0,0,5,0,0,0,0,0,0,25,0,0,0
LGA17850,0,0,0,12,6,0,3,0,0,9,0,0,0,0,0,0,19,3,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0
LGA17900,0,3,0,29,9,4,0,0,0,13,6,0,0,0,0,6,62,7,0,3,0,72,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,15,0,0,0,0,15,0,0,0,0,0,0,83,7,0,3,0,93,0,0,0,0,0,0,5,0,0,0,0,5,20,0,0,0,0,20,20,3,3,0,0,26,12,0,3,0,0,15,4,3,0,0,0,7,61,6,6,0
LGA17950,0,0,0,11,3,3,0,0,0,6,3,0,0,0,0,3,17,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,20,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,5,7,0,0,0,0,7,0,0,0,0,0,0,17,0,0,0
LGA18000,31,3,0,309,117,45,48,29,9,248,12,3,0,0,3,18,424,124,83,32,12,675,0,0,0,0,0,0,5,0,0,0,0,5,31,0,0,0,0,31,25,10,3,3,0,41,3,0,3,3,0,9,0,0,0,0,0,0,64,10,6,6,0,86,4,0,0,0,0,4,76,0,0,0,0,76,803,49,20,3,0,875,55,39,15,5,0,114,3,4,3,3,0,13,11,4,0,0,0,15,952,96,38,11,0,1097,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,3,0,0,7,0,0,0,0,0,0,1444,230,130,49,12,1865,0,3,0,0,0,3,11,0,0,0,0,11,80,5,0,0,0,85,172,52,5,0,0,229,103,44,51,20,10,228,16,3,0,0,0,19,382,107,56,20
LGA18020,0,0,0,42,15,0,0,0,0,15,0,3,0,0,0,3,70,3,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,3,0,0,0,73,0,0,0,0,0,0,3,0,0,0,0,3,13,3,0,0,0,16,45,3,0,0,0,48,13,0,0,0,0,13,0,0,0,0,0,0,74,6,0,0
LGA18050,14,3,0,94,23,17,11,15,0,66,3,3,3,3,0,12,144,53,31,21,0,249,0,0,0,0,0,0,0,0,0,0,0,0,93,4,5,0,0,102,81,59,21,0,0,161,19,11,17,9,0,56,8,0,3,0,0,11,201,74,46,9,0,330,14,0,0,0,0,14,84,5,0,0,0,89,1172,68,25,6,0,1271,134,128,51,11,5,329,5,5,16,8,0,34,24,3,4,4,0,35,1433,209,96,29,5,1772,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,13,0,0,0,0,0,0,1788,336,176,59,5,2364,0,0,0,0,0,0,0,0,0,0,0,0,50,7,0,0,0,57,47,38,7,0,0,92,11,27,24,11,6,79,9,3,0,0,0,12,117,75,31,11
LGA18100,0,0,0,16,3,3,0,0,0,6,0,0,0,0,0,0,25,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,16,0,0,0,0,16,4,4,0,0,0,8,0,0,0,0,0,0,28,4,0,0
LGA18150,0,0,0,22,4,0,0,0,0,4,0,0,0,0,0,0,36,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,45,0,0,0,0,45,4,0,0,0,0,4,0,0,0,0,0,0,14,0,0,0,0,14,26,3,0,0,0,29,10,0,0,0,0,10,3,0,0,0,0,3,57,3,0,0
LGA18200,0,0,0,25,4,3,0,0,0,7,3,0,0,0,0,3,45,3,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,3,0,0,0,54,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,27,0,0,0,0,27,5,3,0,0,0,8,3,0,0,0,0,3,41,3,0,0
LGA18250,20,3,0,163,33,30,38,14,3,118,5,6,0,0,0,11,198,84,58,17,3,360,0,0,0,0,0,0,3,0,0,0,0,3,47,4,0,0,0,51,23,20,4,0,0,47,3,0,3,0,0,6,0,0,0,0,0,0,76,24,7,0,0,107,3,4,0,0,0,7,72,7,0,0,0,79,509,60,14,5,3,591,55,60,19,6,0,140,0,0,7,3,4,14,15,3,0,0,0,18,654,134,40,14,7,849,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,934,242,105,31,10,1322,4,0,0,0,0,4,0,0,0,0,0,0,43,4,0,0,0,47,79,31,3,4,0,117,57,24,17,17,7,122,0,3,0,0,0,3,183,62,20,21
LGA18350,0,0,0,159,63,7,4,3,3,80,5,0,0,0,0,5,278,20,4,3,3,308,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,5,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,29,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,20,4,3,3,351,0,0,0,0,0,0,0,0,0,0,0,0,52,3,0,0,0,55,115,11,6,0,0,132,68,10,5,4,0,87,6,0,0,0,0,6,241,24,11,4
LGA18400,0,0,0,73,46,3,4,0,3,56,7,0,0,0,0,7,142,12,4,0,3,161,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,155,15,4,0,3,177,0,0,0,0,0,0,3,0,0,0,0,3,27,3,0,0,0,30,88,10,0,0,0,98,67,11,4,0,0,82,3,0,0,0,0,3,188,24,4,0
LGA18450,34,4,0,575,139,55,52,43,14,303,24,4,0,3,0,31,794,160,86,53,14,1107,0,0,0,0,0,0,4,0,0,0,0,4,172,8,0,3,0,183,107,53,14,3,0,177,4,4,3,0,3,14,11,0,6,0,0,17,298,65,23,6,3,395,0,0,0,0,0,0,35,0,0,0,0,35,672,46,12,0,0,730,95,98,31,5,0,229,4,6,12,14,4,40,12,0,5,4,0,21,818,150,60,23,4,1055,0,0,0,0,0,0,10,0,0,0,0,10,14,0,0,0,0,14,0,5,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,28,5,0,0,0,33,0,0,0,0,0,0,1938,380,169,82,21,2590,4,0,0,0,0,4,9,0,0,0,0,9,181,8,0,0,0,189,479,146,27,3,0,655,146,55,101,50,25,377,30,3,9,3,0,45,849,212,137,56
LGA18500,3,0,0,33,24,5,6,0,0,35,4,0,0,0,0,4,84,14,9,0,0,107,0,0,0,0,4,4,6,0,0,0,0,6,117,4,3,0,0,124,97,77,34,3,0,211,19,15,31,20,0,85,0,0,6,0,0,6,239,96,74,23,4,436,3,0,0,0,0,3,42,3,0,0,0,45,605,22,7,0,0,634,95,88,22,3,0,208,3,4,9,3,3,22,8,0,6,0,0,14,756,117,44,6,3,926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,4,1088,227,127,29,7,1478,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,34,15,3,0,0,52,22,11,9,0,0,42,3,0,0,0,0,3,79,26,12,0
LGA18550,9,5,0,628,172,34,22,10,0,238,29,0,0,0,0,29,1058,89,31,15,0,1193,0,0,0,0,0,0,0,0,0,0,0,0,54,3,3,0,0,60,70,8,0,0,0,78,3,4,0,0,3,10,4,0,0,0,0,4,131,15,3,0,3,152,0,0,0,0,0,0,4,0,0,0,0,4,52,0,0,0,0,52,20,0,0,0,0,20,3,3,0,0,0,6,0,0,0,0,0,0,79,3,0,0,0,82,3,0,0,0,0,3,0,0,0,0,0,0,28,0,0,0,0,28,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,36,0,0,0,0,0,0,1304,107,34,15,3,1463,6,0,0,0,0,6,9,0,0,0,0,9,268,5,0,0,0,273,537,55,9,0,0,601,224,40,19,7,4,294,27,3,3,0,0,33,1071,103,31,7
LGA18710,0,0,0,38,16,3,0,0,0,19,0,0,0,0,0,0,63,6,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,76,6,0,0,0,82,3,0,0,0,0,3,0,0,0,0,0,0,22,0,0,0,0,22,32,5,0,0,0,37,11,3,5,0,0,19,3,0,0,0,0,3,71,8,5,0
LGA18750,3,0,0,53,14,0,3,0,0,17,3,0,0,0,0,3,66,9,6,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,8,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,79,15,6,0,0,100,0,0,0,0,0,0,4,0,0,0,0,4,27,0,0,0,0,27,41,5,0,0,0,46,10,0,3,0,0,13,3,0,0,0,0,3,85,5,3,0
LGA19399,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,9,0,0,0,0,0,0,6,3,0,0
LGA20110,5,0,0,53,10,3,0,0,0,13,5,0,0,0,0,5,79,8,5,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,8,5,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,18,60,3,0,0,0,63,14,3,3,0,0,20,4,0,0,0,0,4,93,9,3,0
LGA20260,0,0,0,62,11,0,0,10,5,26,0,0,0,0,0,0,82,10,0,10,5,107,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,91,10,0,10,5,116,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,49,3,0,0,0,52,12,3,0,9,8,32,4,0,0,0,0,4,85,6,0,9
LGA20570,50,7,3,670,87,52,58,32,20,249,24,4,0,0,0,28,748,212,108,39,26,1133,0,0,0,0,0,0,3,0,0,0,0,3,59,0,0,0,0,59,38,19,8,0,0,65,3,3,6,4,0,16,0,0,0,0,0,0,103,22,14,4,0,143,0,0,0,0,0,0,10,3,0,0,0,13,108,7,0,0,0,115,16,8,3,0,3,30,0,0,5,0,3,8,10,0,0,0,0,10,144,18,8,0,6,176,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,1001,252,130,43,32,1458,0,3,0,0,0,3,5,0,0,0,0,5,202,4,0,3,0,209,595,235,20,3,0,853,136,73,108,22,14,353,27,8,0,3,0,38,965,323,128,31
LGA20660,27,9,0,517,71,32,38,22,9,172,16,0,3,5,0,24,637,134,68,36,12,887,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,115,73,35,11,0,0,119,0,3,0,5,0,8,5,0,0,0,0,5,193,38,11,5,0,247,3,0,0,0,0,3,8,0,0,0,0,8,137,9,0,0,0,146,44,24,0,0,0,68,3,3,0,0,0,6,3,0,0,0,0,3,198,36,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,1028,208,84,41,12,1373,3,0,0,0,0,3,4,0,3,0,0,7,188,5,3,0,0,196,386,162,21,7,0,576,100,47,58,34,18,257,19,4,7,3,3,36,700,218,92,44
LGA20740,7,0,0,139,23,3,3,3,3,35,9,0,0,0,0,9,213,14,10,6,3,246,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,14,13,6,3,268,0,0,0,0,0,0,6,0,0,0,0,6,72,5,0,0,0,77,179,17,3,0,0,199,39,7,4,0,3,53,5,3,0,0,0,8,301,32,7,0
