region_id,M_1_299_DS_DS_Seprt_house,M_1_299_DS_DS_sd_row_tce_hs_t,M_1_299_DS_DS_Flat_unit_apart,M_1_299_DS_DS_Other_dwg,M_1_299_DS_ns,M_1_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_unit_apartm,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_unit_aptmnt,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_unit_aptmt,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_unit_aprtm,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_unt_aprt,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flt_unit_aprt,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_unt_aprt,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flt_unit_aprtm,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_unit_aprt,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_unit_aptm,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flt_unit_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_unit_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
LGA50560,18,0,0,0,0,18,14,0,0,0,0,14,10,0,0,0,0,10,22,0,0,0,0,22,16,0,0,0,0,16,29,0,0,0,0,29,20,0,0,3,0,23,19,0,0,0,0,19,10,0,0,0,0,10,6,0,0,0,0,6,4,0,0,0,0,4,10,0,0,0,0,10,178,0,0,3,0,181
LGA50630,8,0,0,0,0,8,4,0,0,3,0,7,4,0,0,0,0,4,12,0,0,0,0,12,7,0,0,0,0,7,26,0,0,3,0,29,33,0,0,0,0,33,31,0,3,0,0,34,24,0,0,0,0,24,20,0,0,3,0,23,11,0,0,0,0,11,5,0,0,0,0,5,185,0,3,9,0,197
LGA50770,20,0,0,0,0,20,4,0,0,0,0,4,7,0,0,0,0,7,16,0,0,0,0,16,23,0,0,0,0,23,29,0,0,0,0,29,17,0,0,0,0,17,14,0,0,0,0,14,10,0,0,0,0,10,9,0,0,0,0,9,9,0,0,0,0,9,12,0,0,0,0,12,170,0,0,0,0,170
LGA50840,46,0,0,3,0,49,14,0,0,0,0,14,25,0,0,3,0,28,44,0,0,0,0,44,45,0,0,0,0,45,98,0,0,0,0,98,87,0,0,0,0,87,91,0,0,0,0,91,53,0,0,3,0,56,36,0,0,0,0,36,17,0,0,0,0,17,32,0,0,3,0,35,588,0,0,12,0,600
LGA50910,10,0,0,0,0,10,3,0,0,0,0,3,3,0,0,0,0,3,6,0,0,0,0,6,7,0,0,0,0,7,11,0,0,0,0,11,10,0,0,0,0,10,7,0,0,0,0,7,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,71,0,0,0,0,71
LGA50980,18,3,0,0,0,21,7,0,3,0,0,10,11,0,0,0,0,11,17,0,3,0,0,20,16,3,0,4,0,23,59,7,3,6,3,78,65,7,0,3,0,75,139,8,3,13,0,163,101,11,9,4,0,125,190,8,10,3,0,211,167,3,0,3,0,173,68,3,4,0,0,75,858,53,35,36,3,985
LGA51080,18,0,0,0,0,18,4,0,0,0,0,4,3,0,0,0,0,3,14,0,0,0,0,14,5,0,0,0,0,5,19,0,0,0,0,19,3,0,0,0,0,3,8,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,84,0,0,0,0,84
LGA51120,3,0,0,0,0,3,13,0,0,0,0,13,8,0,0,0,0,8,7,0,0,0,0,7,4,0,0,0,0,4,12,0,0,0,0,12,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,60,0,0,0,0,60
LGA51190,126,14,3,0,0,143,90,7,3,0,0,100,86,3,0,0,0,89,169,16,0,0,3,188,227,21,0,3,0,251,600,38,18,3,0,659,611,32,18,0,3,664,789,22,18,0,0,829,344,27,13,0,0,384,230,7,4,3,0,244,127,9,4,0,0,140,176,6,0,3,0,185,3575,202,81,12,6,3876
LGA51260,150,13,0,0,0,163,65,5,0,0,0,70,89,0,0,0,0,89,127,3,3,0,0,133,170,14,3,3,0,190,473,9,5,0,0,487,478,11,0,3,0,492,686,10,5,5,0,706,452,4,5,6,0,467,338,5,0,0,0,343,218,6,3,0,0,227,193,7,0,0,0,200,3439,87,24,17,0,3567
LGA51310,158,10,4,0,0,172,33,3,3,0,0,39,36,5,3,0,0,44,60,10,5,0,0,75,63,3,10,0,0,76,204,14,22,0,0,240,185,20,36,0,0,241,374,32,20,0,0,426,206,24,8,0,0,238,390,35,13,0,0,438,820,31,4,0,0,855,157,7,3,0,4,171,2686,194,131,0,4,3015
LGA51330,440,39,10,0,3,492,220,14,9,0,0,243,190,19,12,0,0,221,377,26,13,0,0,416,461,46,24,0,0,531,1223,140,50,0,0,1413,1239,130,79,0,0,1448,1796,234,126,0,0,2156,1293,117,63,0,0,1473,1133,71,24,0,0,1228,568,45,15,0,0,628,434,32,11,0,0,477,9374,913,436,0,3,10726
LGA51400,78,0,0,0,0,78,41,0,0,0,0,41,40,0,0,0,0,40,69,0,0,0,0,69,93,0,0,3,0,96,266,0,0,0,0,266,321,0,0,0,0,321,572,0,0,0,0,572,348,0,0,0,0,348,231,0,0,0,0,231,96,0,0,0,0,96,104,0,0,0,0,104,2259,0,0,3,0,2262
LGA51470,14,0,0,0,0,14,4,0,0,0,0,4,4,0,0,0,0,4,9,0,0,0,0,9,6,0,0,0,0,6,4,0,0,0,0,4,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,62,0,0,0,0,62
LGA51540,20,0,0,0,0,20,15,0,0,0,0,15,10,3,0,0,0,13,30,3,0,0,0,33,39,0,0,3,0,42,52,3,0,3,3,61,57,3,0,3,0,63,69,3,0,3,0,75,30,0,0,0,0,30,24,0,0,0,0,24,26,0,0,0,0,26,35,0,0,0,0,35,407,15,0,12,3,437
LGA51610,15,0,0,0,0,15,0,3,0,0,0,3,3,0,0,0,0,3,10,0,0,0,0,10,3,0,0,0,0,3,16,3,0,0,0,19,23,0,0,0,0,23,24,0,0,0,0,24,22,0,0,0,0,22,12,0,0,0,0,12,3,0,0,3,0,6,10,0,0,0,0,10,141,6,0,3,0,150
LGA51680,15,0,0,3,0,18,12,3,0,0,0,15,10,0,0,4,0,14,30,0,0,0,0,30,36,0,0,0,0,36,75,0,0,0,0,75,96,0,0,0,0,96,144,0,0,5,0,149,95,0,0,3,0,98,116,0,0,0,0,116,65,0,0,0,0,65,38,0,3,0,0,41,732,3,3,15,0,753
LGA51750,56,4,10,0,0,70,14,0,0,0,0,14,15,0,0,0,0,15,12,0,0,0,0,12,16,3,6,0,0,25,57,9,5,0,0,71,39,14,16,0,0,69,59,13,18,0,0,90,54,3,8,0,0,65,93,5,7,0,0,105,274,11,20,0,0,305,45,5,7,0,0,57,734,67,97,0,0,898
LGA51820,436,18,10,0,0,464,252,21,9,0,0,282,242,13,12,0,0,267,457,34,11,0,0,502,556,28,20,0,0,604,1676,107,30,0,0,1813,1772,99,59,0,0,1930,2785,189,101,0,0,3075,2234,117,40,4,0,2395,1931,70,19,0,0,2020,760,35,17,4,0,816,628,44,10,0,4,686,13729,775,338,8,4,14854
LGA51890,42,0,0,3,0,45,43,3,0,0,0,46,42,0,3,0,0,45,97,0,0,0,0,97,79,0,0,0,0,79,200,0,0,3,0,203,221,0,3,0,0,224,240,3,0,0,0,243,98,0,0,0,0,98,73,3,0,0,0,76,33,0,0,3,0,36,92,0,0,0,0,92,1260,9,6,9,0,1284
LGA51960,13,0,0,0,0,13,10,0,0,0,0,10,24,0,0,0,0,24,36,0,0,0,0,36,52,0,0,0,0,52,134,4,0,0,0,138,66,0,0,0,0,66,58,0,5,0,0,63,14,0,0,0,0,14,17,0,0,0,0,17,4,0,0,0,0,4,30,0,4,0,0,34,458,4,9,0,0,471
LGA52030,13,0,0,0,0,13,8,0,0,0,0,8,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,9,0,0,0,0,9,13,0,0,0,0,13,4,0,0,0,0,4,4,0,0,4,0,8,5,0,0,0,0,5,3,0,0,0,0,3,72,0,0,4,0,76
LGA52100,17,0,0,0,0,17,15,0,0,0,0,15,3,0,0,0,0,3,16,0,0,0,0,16,3,0,0,0,0,3,12,0,0,0,0,12,6,0,0,0,0,6,15,0,0,0,0,15,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,97,0,0,0,0,97
LGA52170,47,6,6,0,0,59,10,0,3,0,0,13,8,0,0,0,0,8,12,0,0,0,0,12,13,0,3,0,0,16,38,9,6,0,0,53,39,4,9,0,0,52,56,0,3,0,0,59,25,8,6,0,0,39,65,5,6,0,0,76,230,25,9,0,0,264,46,0,0,0,0,46,589,57,51,0,0,697
LGA52240,17,0,0,0,0,17,4,0,0,0,0,4,8,0,0,0,0,8,11,0,0,0,0,11,12,0,0,0,0,12,12,0,0,0,0,12,9,0,0,0,0,9,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,10,0,0,0,0,10,96,0,0,0,0,96
LGA52310,9,0,0,0,0,9,6,0,0,0,0,6,9,0,0,0,0,9,16,0,0,0,0,16,13,0,0,0,0,13,20,0,0,0,0,20,20,0,0,3,0,23,13,0,0,0,0,13,4,0,0,0,0,4,6,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,0,7,123,0,0,3,0,126
LGA52380,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
LGA52450,20,0,0,0,0,20,4,0,0,0,0,4,10,0,0,0,0,10,11,0,0,0,0,11,19,0,0,0,0,19,24,0,0,0,0,24,12,0,0,0,0,12,12,0,0,0,0,12,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,4,125,0,0,0,0,125
LGA52520,14,0,0,0,0,14,9,0,0,0,0,9,7,0,0,0,0,7,15,0,0,0,0,15,9,0,0,0,0,9,18,0,0,0,0,18,8,0,0,0,0,8,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,11,0,0,0,0,11,103,0,0,0,0,103
LGA52590,29,0,0,0,0,29,5,0,0,0,0,5,9,0,0,0,0,9,15,0,0,0,0,15,27,0,0,0,0,27,34,0,3,0,0,37,28,0,0,3,0,31,36,0,0,0,0,36,25,0,0,0,0,25,23,0,0,0,0,23,21,0,0,0,0,21,16,0,0,0,0,16,268,0,3,3,0,274
LGA52660,54,0,0,0,0,54,26,0,0,0,0,26,29,0,0,0,0,29,76,0,0,0,0,76,89,0,0,0,0,89,288,4,4,0,0,296,293,5,0,0,0,298,456,3,0,5,0,464,303,0,0,0,0,303,140,0,0,0,0,140,68,0,0,0,0,68,82,0,0,0,0,82,1904,12,4,5,0,1925
LGA52730,39,0,0,0,0,39,24,0,0,3,0,27,11,0,0,0,0,11,34,0,0,0,0,34,42,0,0,0,0,42,78,0,0,3,0,81,66,0,0,0,0,66,97,0,0,0,0,97,39,0,0,0,0,39,27,0,0,0,0,27,23,0,0,0,0,23,24,0,0,0,0,24,504,0,0,6,0,510
LGA52800,6,0,0,3,0,9,3,0,0,0,0,3,6,0,0,0,0,6,10,0,0,3,0,13,6,0,0,3,0,9,25,0,0,0,0,25,27,0,0,3,0,30,37,0,0,0,0,37,13,0,0,0,0,13,14,0,0,0,0,14,13,0,0,0,0,13,11,0,0,0,0,11,171,0,0,12,0,183
LGA52870,31,0,0,0,0,31,32,0,0,0,0,32,23,0,0,0,4,27,39,0,0,0,0,39,66,0,0,0,0,66,148,0,0,0,0,148,106,0,0,0,0,106,112,0,0,3,0,115,71,0,0,3,0,74,41,0,0,0,0,41,32,0,0,0,0,32,32,0,0,0,0,32,733,0,0,6,4,743
LGA52940,8,0,0,0,0,8,3,0,0,0,0,3,4,0,0,0,0,4,9,0,0,0,0,9,9,0,0,0,0,9,8,0,0,0,0,8,6,0,0,0,0,6,7,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,58
LGA53010,11,0,0,0,0,11,5,0,0,0,0,5,4,0,0,0,0,4,3,0,0,0,0,3,5,0,0,3,0,8,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,46,0,0,3,0,49
LGA53080,10,0,0,0,0,10,8,0,0,0,0,8,6,0,0,0,0,6,16,0,0,0,0,16,5,0,0,0,0,5,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,0,0,0,4,60,0,0,3,0,63
LGA53150,40,4,0,0,0,44,11,3,3,0,0,17,16,3,3,0,0,22,27,3,3,0,0,33,20,3,5,0,0,28,70,14,8,0,0,92,62,11,19,0,0,92,94,19,12,0,0,125,66,19,3,0,0,88,127,11,9,0,0,147,174,24,4,0,0,202,34,4,5,0,0,43,741,118,74,0,0,933
LGA53220,49,0,4,0,0,53,80,0,0,0,0,80,21,0,0,0,0,21,12,0,0,0,0,12,4,0,0,0,0,4,5,0,0,0,0,5,3,0,0,0,0,3,7,0,0,0,0,7,3,0,0,0,0,3,3,0,0,0,0,3,6,0,0,0,0,6,9,0,0,0,0,9,202,0,4,0,0,206
LGA53290,91,6,0,3,0,100,35,0,0,0,0,35,36,0,3,0,0,39,59,3,5,0,0,67,94,0,0,0,0,94,220,7,0,0,0,227,195,9,3,3,0,210,241,17,0,0,0,258,108,4,4,0,0,116,85,3,0,0,0,88,63,3,0,0,0,66,80,9,3,0,0,92,1307,61,18,6,0,1392
LGA53360,6,0,0,0,0,6,3,0,0,0,0,3,3,0,0,0,0,3,6,0,0,0,0,6,9,0,0,0,0,9,28,0,0,8,0,36,15,0,3,3,0,21,29,0,0,0,0,29,26,0,0,0,0,26,46,0,3,0,0,49,18,0,0,0,0,18,13,0,0,0,0,13,202,0,6,11,0,219
LGA53430,114,26,15,0,0,155,58,0,8,0,0,66,40,10,3,3,0,56,96,20,4,0,0,120,105,16,8,0,0,129,295,39,21,0,0,355,277,40,31,3,0,351,392,95,45,3,0,535,325,67,16,0,3,411,392,55,19,0,0,466,322,74,27,4,0,427,117,20,8,0,0,145,2533,462,205,13,3,3216
LGA53520,167,9,6,0,0,182,112,0,0,0,0,112,113,4,6,0,0,123,233,4,4,0,0,241,278,7,0,0,0,285,672,11,16,6,0,705,691,7,13,3,0,714,872,10,11,0,0,893,451,0,4,0,0,455,359,4,5,0,0,368,148,0,0,0,0,148,221,0,0,0,3,224,4317,56,65,9,3,4450
LGA53570,41,0,0,0,0,41,25,0,0,0,0,25,16,0,0,0,0,16,22,0,0,0,0,22,35,0,3,0,0,38,83,0,0,3,0,86,76,0,0,3,0,79,100,0,0,0,0,100,46,0,0,0,0,46,66,0,0,3,0,69,23,3,0,0,0,26,30,0,0,0,0,30,563,3,3,9,0,578
LGA53640,20,0,0,0,0,20,15,0,0,0,0,15,7,0,0,0,0,7,22,0,0,0,0,22,8,0,0,0,0,8,18,0,0,0,0,18,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,4,6,0,0,0,0,6,119,0,0,0,0,119
LGA53710,13,0,0,0,0,13,3,0,0,0,0,3,7,0,0,0,0,7,7,0,0,0,0,7,10,0,0,0,0,10,17,0,0,0,0,17,11,0,0,0,0,11,8,0,0,0,0,8,4,0,0,0,0,4,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,90,0,0,0,0,90
LGA53780,529,22,11,0,0,562,342,12,0,0,0,354,324,9,10,0,0,343,687,19,13,7,0,726,934,30,18,3,0,985,2384,73,44,3,0,2504,2517,80,49,0,0,2646,3560,110,74,11,4,3759,2304,31,18,0,0,2353,1461,8,7,0,0,1476,593,7,4,0,0,604,710,17,4,0,0,731,16345,418,252,24,4,17043
LGA53920,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,14,0,0,0,0,14
LGA53990,120,3,0,3,0,126,75,0,0,0,0,75,76,0,0,0,0,76,120,0,0,0,0,120,166,3,0,0,0,169,442,5,3,0,0,450,490,6,0,3,0,499,758,0,3,0,0,761,487,0,0,0,0,487,286,0,0,0,0,286,123,0,0,0,0,123,165,0,0,0,0,165,3308,17,6,6,0,3337
LGA54060,26,0,0,0,0,26,7,0,0,0,0,7,10,0,0,0,0,10,11,0,0,0,0,11,25,0,0,0,0,25,58,0,0,0,0,58,49,3,0,0,0,52,78,0,0,0,0,78,31,0,0,0,0,31,29,0,0,0,0,29,20,0,0,0,0,20,25,0,3,0,0,28,369,3,3,0,0,375
LGA54130,28,0,0,0,0,28,6,0,0,0,0,6,3,0,0,0,0,3,7,0,0,0,0,7,3,0,0,0,0,3,23,0,0,0,0,23,4,0,0,0,0,4,7,0,0,0,0,7,6,0,0,0,0,6,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,6,0,9,96,0,0,6,0,102
LGA54170,1006,36,15,0,0,1057,490,22,6,0,0,518,460,12,4,0,0,476,957,24,12,0,0,993,1108,48,12,0,0,1168,2828,73,29,0,0,2930,2964,93,39,0,4,3100,4244,164,45,3,0,4456,3097,91,29,3,0,3220,3262,69,13,0,0,3344,1958,21,16,0,0,1995,1169,38,8,0,0,1215,23543,691,228,6,4,24472
LGA54200,309,7,4,0,0,320,169,7,0,0,0,176,133,4,0,0,0,137,305,0,0,0,0,305,398,4,3,0,0,405,1108,7,0,0,0,1115,1186,14,5,0,0,1205,1673,20,3,0,0,1696,1237,8,3,0,0,1248,992,12,0,0,0,1004,482,9,0,0,0,491,407,5,3,0,0,415,8399,97,21,0,0,8517
LGA54280,75,0,3,3,0,81,49,0,0,0,0,49,43,3,3,4,0,53,98,7,4,0,0,109,139,6,4,0,0,149,508,34,16,3,3,564,608,45,22,0,0,675,962,45,23,0,0,1030,554,19,7,0,3,583,408,11,3,3,3,428,175,7,3,0,0,185,205,9,3,0,0,217,3824,186,91,13,9,4123
LGA54340,28,0,0,0,0,28,20,0,0,0,0,20,35,0,0,0,0,35,53,0,0,0,0,53,51,0,0,0,0,51,78,3,0,0,0,81,66,0,0,0,0,66,45,0,0,0,0,45,15,0,0,0,0,15,11,0,0,0,0,11,8,0,0,3,0,11,30,0,0,0,0,30,440,3,0,3,0,446
LGA54410,10,0,0,0,0,10,11,0,0,0,0,11,8,0,0,0,0,8,22,0,0,0,0,22,3,0,3,0,0,6,18,0,0,0,0,18,5,0,0,3,0,8,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,3,0,0,0,0,3,95,0,3,3,0,101
LGA54480,13,0,0,0,0,13,6,0,0,0,0,6,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,40
LGA54550,23,0,0,0,0,23,5,0,0,0,0,5,13,0,0,0,0,13,16,0,0,0,0,16,19,0,0,0,0,19,30,0,0,3,0,33,17,0,0,0,0,17,6,0,0,0,0,6,9,0,0,0,0,9,6,0,0,0,0,6,4,0,0,0,0,4,9,0,0,0,0,9,157,0,0,3,0,160
LGA54620,18,0,0,0,0,18,0,0,0,0,0,0,3,0,0,0,0,3,13,0,0,0,0,13,7,0,0,0,0,7,14,0,0,0,0,14,8,0,0,0,0,8,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,76,0,0,0,0,76
LGA54690,5,0,0,0,0,5,8,0,0,0,0,8,6,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,32,0,0,0,0,32
LGA54760,17,0,0,0,0,17,5,0,0,0,0,5,4,0,0,0,0,4,8,0,0,0,0,8,4,0,0,0,0,4,4,0,3,0,0,7,6,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,57,0,3,0,0,60
LGA54830,127,0,0,0,0,127,129,4,3,0,0,136,97,0,4,0,0,101,189,10,0,0,0,199,253,6,5,0,0,264,640,26,26,0,0,692,828,40,27,0,0,895,1250,39,10,0,0,1299,598,40,3,0,0,641,262,12,3,0,0,277,144,6,0,0,0,150,192,5,0,0,0,197,4709,188,81,0,0,4978
LGA54900,21,0,0,0,0,21,4,0,0,0,0,4,9,0,0,0,0,9,7,0,0,0,0,7,10,0,0,0,0,10,20,3,0,0,0,23,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,11,0,0,0,0,11,98,3,0,0,0,101
LGA54970,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,15,0,0,3,0,18
LGA55040,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,4,6,0,0,0,0,6,5,0,0,0,0,5,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,3,0,23
LGA55110,347,24,6,0,0,377,174,14,9,0,0,197,163,13,3,0,0,179,286,23,5,5,0,319,367,9,8,0,0,384,985,45,21,3,0,1054,1038,44,25,0,0,1107,1773,65,32,3,3,1876,1172,18,17,0,0,1207,808,11,16,0,0,835,431,16,13,0,0,460,428,13,12,0,0,453,7972,295,167,11,3,8448
LGA55180,70,0,0,3,0,73,32,0,0,0,0,32,35,0,0,0,0,35,80,0,7,0,0,87,98,0,0,0,0,98,184,0,0,0,0,184,165,0,0,0,0,165,170,0,0,0,0,170,44,0,0,0,0,44,56,0,0,0,0,56,33,0,0,0,0,33,49,0,0,0,0,49,1016,0,7,3,0,1026
LGA55250,7,0,0,0,0,7,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,3,21,0,0,0,6,27
LGA55320,580,41,23,0,0,644,193,25,10,0,0,228,214,17,4,0,0,235,305,38,21,0,0,364,374,32,26,0,0,432,1094,106,53,0,0,1253,1064,123,58,0,0,1245,1715,178,80,0,0,1973,1130,136,61,0,0,1327,1619,120,40,0,0,1779,1431,92,22,0,3,1548,506,38,7,0,0,551,10225,946,405,0,3,11579
LGA55390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6
LGA55460,21,0,0,0,0,21,11,0,0,0,0,11,13,0,0,0,0,13,46,0,0,0,0,46,39,0,0,0,0,39,90,0,0,0,0,90,57,0,0,0,0,57,37,0,0,0,0,37,14,0,0,0,0,14,15,0,0,0,0,15,7,0,0,0,0,7,19,0,0,0,0,19,369,0,0,0,0,369
LGA55530,3,0,0,0,0,3,4,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,4,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,29,0,0,0,0,29
LGA55600,31,0,0,0,0,31,16,0,0,3,0,19,14,0,0,0,0,14,29,0,0,0,0,29,34,0,0,0,0,34,48,0,0,0,0,48,31,0,0,0,0,31,31,0,0,0,0,31,15,0,0,0,0,15,3,0,0,0,0,3,8,0,0,0,4,12,8,0,0,0,0,8,268,0,0,3,4,275
LGA55670,8,0,0,0,0,8,9,0,0,0,0,9,9,0,0,0,0,9,8,0,0,0,0,8,5,0,0,0,0,5,8,0,0,0,0,8,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,62,0,0,0,0,62
LGA55740,51,4,6,0,0,61,7,3,8,0,0,18,4,3,0,0,0,7,4,0,7,0,0,11,21,6,4,0,0,31,43,11,13,0,0,67,46,10,18,0,0,74,78,17,24,0,0,119,40,3,11,0,0,54,83,8,7,0,0,98,267,3,0,0,0,270,66,3,3,0,0,72,710,71,101,0,0,882
LGA55810,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,18,0,0,0,0,18
LGA55880,10,0,0,0,0,10,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,37,0,0,0,0,37
