region_id,HYSC_Y10_e_No_In_F,HYSC_Y10_e_No_In_P,HYSC_Y10_e_In_s_nsM,HYSC_Y10_e_In_s_nsF,HYSC_Y10_e_In_s_nsP,HYSC_Y10_e_TotM,HYSC_Y10_e_TotF,HYSC_Y10_e_TotP,HYSC_Y9_e_Ind_M,HYSC_Y9_e_Ind_F,HYSC_Y9_e_Ind_P,HYSC_Y9_e_No_In_M,HYSC_Y9_e_No_In_F,HYSC_Y9_e_No_In_P,HYSC_Y9_e_In_st_nsM,HYSC_Y9_e_In_st_nsF,HYSC_Y9_e_In_st_nsP,HYSC_Y9_e_TotM,HYSC_Y9_e_TotF,HYSC_Y9_e_TotP,HYSC_Y8_bel_Ind_M,HYSC_Y8_bel_Ind_F,HYSC_Y8_bel_Ind_P,HYSC_Y8_bel_No_Ind_M,HYSC_Y8_bel_No_Ind_F,HYSC_Y8_bel_No_Ind_P,HYSC_Y8_be_In_st_nsM,HYSC_Y8_be_In_st_nsF,HYSC_Y8_be_In_st_nsP,HYSC_Y8_bel_TotM,HYSC_Y8_bel_TotF,HYSC_Y8_bel_TotP,HYSC_Dng_to_sc_Ind_M,HYSC_Dng_to_sc_Ind_F,HYSC_Dng_to_sc_Ind_P,HYSC_Dng_to_sc_No_In_M,HYSC_Dng_to_sc_No_In_F,HYSC_Dng_to_sc_No_In_P,HYSC_Dng_sc_In_st_nsM,HYSC_Dng_sc_In_st_nsF,HYSC_Dng_sc_In_st_nsP,HYSC_Dng_to_sc_TotM,HYSC_Dng_to_sc_TotF,HYSC_Dng_to_sc_TotP,tpe_ur_occ_pvte_dwg_Sh_Indi_M,tpe_ur_occ_pvte_dwg_Sh_Indi_F,tpe_ur_occ_pvte_dwg_Sh_Indi_P,tpe_ur_occ_pte_dw_Sh_No_Ind_M,tpe_ur_occ_pte_dw_Sh_No_Ind_F,tpe_ur_occ_pte_dw_Sh_No_Ind_P,t_ur_occ_pte_dw_Sh_In_st_nsM,t_ur_occ_pte_dw_Sh_In_st_nsF,t_ur_occ_pte_dw_Sh_In_st_nsP,tpe_ur_occ_pvte_dwg_Sh_TotM,tpe_ur_occ_pvte_dwg_Sh_TotF,tpe_ur_occ_pvte_dwg_Sh_TotP,t_ur_oc_p_dw_im_h_t_s_o_In_M,t_ur_oc_p_dw_im_h_t_s_o_In_F,t_ur_oc_p_dw_im_h_t_s_o_In_P,T_ur_o_pr_d_I_h_t_s_o_No_In_M,T_ur_o_pr_d_I_h_t_s_o_No_In_F,T_ur_o_pr_d_I_h_t_s_o_No_In_P,t_ur_o_p_d_I_h_t_s_o_i_s_nsM,t_ur_o_p_d_I_h_t_s_o_i_s_nsF,t_ur_o_p_d_I_h_t_s_o_i_s_nsP,t_ur_o_p_d_I_h_t_s_o_TotM,t_ur_o_p_d_I_h_t_s_o_TotF,t_ur_o_p_d_I_h_t_s_o_TotP,ty_ur_oc_p_dw_Ot_p_dw_In_M,ty_ur_oc_p_dw_Ot_p_dw_In_F,ty_ur_oc_p_dw_Ot_p_dw_In_P,ty_ur_o_pr_d_Ot_pr_d_No_In_M,ty_ur_o_pr_d_Ot_pr_d_No_In_F,ty_ur_o_pr_d_Ot_pr_d_No_In_P,ty_ur_o_p_d_O_p_d_In_st_nsM,ty_ur_o_p_d_O_p_d_In_st_nsF,ty_ur_o_p_d_O_p_d_In_st_nsP,ty_ur_oc_pr_dw_Ot_pr_dw_TotM,ty_ur_oc_pr_dw_Ot_pr_dw_TotF,ty_ur_oc_pr_dw_Ot_pr_dw_TotP,ty_ur_occ_pri_dw_Tot_Ind_M,ty_ur_occ_pri_dw_Tot_Ind_F,ty_ur_occ_pri_dw_Tot_Ind_P,ty_ur_occ_pri_dw_Tot_No_Ind_M,ty_ur_occ_pri_dw_Tot_No_Ind_F,ty_ur_occ_pri_dw_Tot_No_Ind_P,ty_ur_oc_pr_dw_Tot_In_st_nsM,ty_ur_oc_pr_dw_Tot_In_st_nsF,ty_ur_oc_pr_dw_Tot_In_st_nsP,ty_ur_occ_pri_dw_Tot_TotM,ty_ur_occ_pri_dw_Tot_TotF,ty_ur_occ_pri_dw_Tot_TotP,ty_ur_Non_pri_dw_Ind_M,ty_ur_Non_pri_dw_Ind_F,ty_ur_Non_pri_dw_Ind_P,ty_ur_Non_pri_dw_NonInd_M,ty_ur_Non_pri_dw_NonInd_F,ty_ur_Non_pri_dw_NonInd_P,ty_ur_Non_pri_dw_IndSt_nsM,ty_ur_Non_pri_dw_IndSt_nsF,ty_ur_Non_pri_dw_IndSt_nsP,tpe_ur_Non_pvte_dwg_TotM,tpe_ur_Non_pvte_dwg_TotF,tpe_ur_Non_pvte_dwg_TotP
ILOC30700401,0,0,0,0,0,27,19,46,9,3,12,0,0,0,0,0,0,9,3,12,4,3,7,0,3,3,0,0,0,4,6,10,0,3,3,0,0,0,0,0,0,0,3,3,114,124,238,0,6,6,0,0,0,114,130,244,0,0,0,0,0,0,0,0,0,0,0,0,13,8,21,3,0,3,0,0,0,16,8,24,127,132,259,3,6,9,0,0,0,130,138,268,0,0,0,0,0,0,0,0,0,0,0,0
ILOC30700402,0,0,0,0,0,11,6,17,0,0,0,0,0,0,0,0,0,0,0,0,8,10,18,0,0,0,0,0,0,8,10,18,0,0,0,0,0,0,0,0,0,0,0,0,66,56,122,0,3,3,0,0,0,66,59,125,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,66,59,125,0,3,3,0,0,0,66,62,128,0,0,0,0,0,0,0,0,0,0,0,0
ILOC30700403,0,5,0,0,0,14,14,28,5,0,5,0,0,0,0,0,0,5,0,5,12,10,22,0,0,0,0,0,0,12,10,22,0,0,0,0,0,0,0,0,0,0,0,0,95,99,194,4,3,7,0,0,0,99,102,201,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,3,0,3,0,0,0,6,4,10,98,103,201,7,3,10,0,0,0,105,106,211,0,0,0,0,0,0,0,0,0,0,0,0
ILOC30700404,0,0,0,0,0,16,10,26,7,0,7,0,0,0,0,0,0,7,0,7,10,18,28,0,0,0,0,0,0,10,18,28,0,0,0,0,0,0,0,0,0,0,0,0,105,97,202,0,0,0,0,0,0,105,97,202,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,4,4,0,0,0,4,7,11,109,100,209,0,4,4,0,0,0,109,104,213,0,0,0,0,0,0,0,0,0,0,0,0
ILOC30700501,3,8,0,0,0,31,17,48,7,0,7,0,0,0,0,0,0,7,0,7,17,22,39,3,3,6,0,0,0,20,25,45,0,0,0,0,0,0,0,0,0,0,0,0,164,134,298,8,8,16,0,0,0,172,142,314,0,0,0,0,0,0,0,0,0,0,0,0,6,6,12,0,0,0,0,0,0,6,6,12,170,140,310,8,8,16,0,0,0,178,148,326,4,3,7,3,3,6,3,0,3,10,6,16
ILOC30700502,0,6,0,0,0,39,23,62,11,4,15,0,0,0,0,0,0,11,4,15,14,31,45,0,0,0,0,0,0,14,31,45,0,0,0,0,0,0,0,0,0,0,0,0,140,149,289,4,0,4,0,0,0,144,149,293,0,0,0,0,0,0,0,0,0,0,0,0,9,5,14,0,3,3,0,0,0,9,8,17,149,154,303,4,3,7,0,0,0,153,157,310,0,0,0,6,3,9,0,0,0,6,3,9
ILOC30700503,0,0,0,0,0,3,3,6,0,4,4,0,0,0,0,0,0,0,4,4,8,5,13,0,0,0,0,0,0,8,5,13,0,0,0,0,0,0,0,0,0,0,0,0,16,16,32,3,0,3,0,0,0,19,16,35,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,0,0,0,0,0,4,3,7,20,19,39,3,0,3,0,0,0,23,19,42,3,0,3,0,0,0,0,0,0,3,0,3
ILOC30800101,1372,3003,13,14,27,1745,1483,3228,27,18,45,379,321,700,12,3,15,418,342,760,44,31,75,493,412,905,8,10,18,545,453,998,3,0,3,39,25,64,6,0,6,48,25,73,356,356,712,4238,3924,8162,490,383,873,5084,4663,9747,0,0,0,26,13,39,5,3,8,31,16,47,52,46,98,776,704,1480,171,141,312,999,891,1890,408,402,810,5040,4641,9681,666,527,1193,6114,5570,11684,3,3,6,150,151,301,56,11,67,209,165,374
ILOC30800201,1024,1990,5,12,17,1007,1085,2092,21,17,38,214,191,405,0,3,3,235,211,446,16,22,38,344,385,729,3,10,13,363,417,780,3,0,3,24,21,45,3,0,3,30,21,51,238,251,489,2985,3182,6167,132,143,275,3355,3576,6931,0,3,3,0,0,0,0,0,0,0,3,3,28,36,64,306,363,669,32,38,70,366,437,803,266,290,556,3291,3545,6836,164,181,345,3721,4016,7737,0,5,5,113,127,240,21,20,41,134,152,286
ILOC30800202,1124,2339,8,11,19,1252,1170,2422,16,18,34,289,201,490,4,3,7,309,222,531,13,14,27,403,345,748,5,5,10,421,364,785,0,0,0,14,12,26,0,0,0,14,12,26,122,145,267,3696,3556,7252,161,136,297,3979,3837,7816,0,0,0,4,3,7,0,0,0,4,3,7,5,12,17,259,210,469,11,9,20,275,231,506,127,157,284,3959,3769,7728,172,145,317,4258,4071,8329,0,0,0,44,49,93,3,0,3,47,49,96
ILOC30800301,828,1607,14,15,29,850,910,1760,24,31,55,237,238,475,3,3,6,264,272,536,39,30,69,323,300,623,5,7,12,367,337,704,3,3,6,16,12,28,0,0,0,19,15,34,313,324,637,2678,3018,5696,206,185,391,3197,3527,6724,0,0,0,0,4,4,0,0,0,0,4,4,36,26,62,149,174,323,27,13,40,212,213,425,349,350,699,2827,3196,6023,233,198,431,3409,3744,7153,30,46,76,177,191,368,7,13,20,214,250,464
ILOC30800401,694,1542,5,5,10,884,737,1621,13,15,28,242,138,380,3,0,3,258,153,411,22,6,28,366,196,562,3,3,6,391,205,596,0,3,3,17,6,23,3,0,3,20,9,29,116,123,239,2616,2456,5072,148,120,268,2880,2699,5579,0,0,0,16,8,24,6,3,9,22,11,33,3,6,9,119,87,206,13,3,16,135,96,231,119,129,248,2751,2551,5302,167,126,293,3037,2806,5843,5,0,5,70,23,93,8,3,11,83,26,109
ILOC30800501,854,1750,14,14,28,945,883,1828,7,5,12,203,148,351,0,5,5,210,158,368,10,4,14,351,270,621,4,8,12,365,282,647,0,3,3,14,17,31,0,0,0,14,20,34,99,90,189,3000,2793,5793,103,108,211,3202,2991,6193,0,0,0,3,3,6,0,0,0,3,3,6,0,9,9,108,73,181,9,5,14,117,87,204,99,99,198,3111,2869,5980,112,113,225,3322,3081,6403,26,0,26,67,66,133,4,0,4,97,66,163
ILOC30800502,531,1011,3,3,6,525,565,1090,9,18,27,105,112,217,0,0,0,114,130,244,16,15,31,254,318,572,5,6,11,275,339,614,4,3,7,12,7,19,0,0,0,16,10,26,161,142,303,1596,1763,3359,63,67,130,1820,1972,3792,0,0,0,0,0,0,0,0,0,0,0,0,26,29,55,165,156,321,17,9,26,208,194,402,187,171,358,1761,1919,3680,80,76,156,2028,2166,4194,3,4,7,51,70,121,11,0,11,65,74,139
ILOC30800601,8409,17501,88,61,149,9503,8800,18303,103,106,209,1803,1572,3375,25,28,53,1931,1706,3637,92,78,170,1953,1974,3927,31,39,70,2076,2091,4167,12,7,19,82,79,161,0,5,5,94,91,185,1459,1537,2996,28631,29468,58099,1207,1013,2220,31297,32018,63315,0,0,0,22,13,35,0,0,0,22,13,35,194,202,396,4077,4234,8311,419,366,785,4690,4802,9492,1653,1739,3392,32730,33715,66445,1626,1379,3005,36009,36833,72842,19,7,26,402,448,850,83,66,149,504,521,1025
ILOC30800701,1620,3618,18,12,30,2057,1668,3725,12,10,22,416,296,712,3,0,3,431,306,737,11,16,27,528,371,899,6,5,11,545,392,937,3,0,3,16,8,24,0,0,0,19,8,27,161,192,353,5543,5314,10857,205,165,370,5909,5671,11580,3,0,3,27,20,47,3,4,7,33,24,57,9,6,15,158,108,266,19,7,26,186,121,307,173,198,371,5728,5442,11170,227,176,403,6128,5816,11944,0,0,0,58,33,91,10,5,15,68,38,106
ILOC30800801,857,1855,16,12,28,1037,882,1919,8,4,12,202,157,359,3,6,9,213,167,380,3,9,12,234,141,375,6,7,13,243,157,400,0,0,0,13,0,13,0,0,0,13,0,13,99,97,196,3079,2988,6067,142,99,241,3320,3184,6504,3,0,3,46,39,85,0,0,0,49,39,88,7,3,10,86,62,148,5,14,19,98,79,177,109,100,209,3211,3089,6300,147,113,260,3467,3302,6769,0,0,0,24,29,53,0,0,0,24,29,53
ILOC30800901,3,19,0,0,0,251,214,465,111,101,212,5,0,5,3,0,3,119,101,220,147,127,274,3,0,3,3,0,3,153,127,280,6,0,6,0,0,0,0,0,0,6,0,6,933,870,1803,20,16,36,8,3,11,961,889,1850,4,0,4,3,0,3,0,0,0,7,0,7,106,86,192,12,13,25,3,0,3,121,99,220,1043,956,1999,35,29,64,11,3,14,1089,988,2077,28,16,44,21,22,43,0,6,6,49,44,93
ILOC30801001,1840,4014,15,16,31,2240,1889,4129,3,11,14,421,344,765,7,3,10,431,358,789,9,7,16,369,272,641,9,4,13,387,283,670,3,3,6,20,11,31,0,0,0,23,14,37,157,170,327,5513,5487,11000,348,281,629,6018,5938,11956,0,4,4,19,13,32,0,0,0,19,17,36,56,46,102,1515,1423,2938,237,214,451,1808,1683,3491,213,220,433,7047,6923,13970,585,495,1080,7845,7638,15483,8,3,11,524,477,1001,272,190,462,804,670,1474
ILOC30801101,1326,2941,17,18,35,1689,1392,3081,20,18,38,351,262,613,3,0,3,374,280,654,18,9,27,408,316,724,6,3,9,432,328,760,0,0,0,3,5,8,3,0,3,6,5,11,264,265,529,4526,4420,8946,213,165,378,5003,4850,9853,0,3,3,13,10,23,0,0,0,13,13,26,25,18,43,235,189,424,36,23,59,296,230,526,289,286,575,4774,4619,9393,249,188,437,5312,5093,10405,0,0,0,31,37,68,14,0,14,45,37,82
ILOC30801201,6538,13044,57,53,110,6887,6982,13869,103,92,195,1360,1158,2518,11,11,22,1474,1261,2735,77,62,139,1073,1033,2106,8,12,20,1158,1107,2265,12,9,21,57,51,108,3,0,3,72,60,132,1893,2087,3980,25338,26846,52184,1335,1302,2637,28566,30235,58801,0,0,0,4,11,15,0,0,0,4,11,15,69,82,151,975,1245,2220,89,83,172,1133,1410,2543,1962,2169,4131,26317,28102,54419,1424,1385,2809,29703,31656,61359,58,37,95,82,129,211,5,6,11,145,172,317
ILOC30801301,8323,16645,58,71,129,8780,8870,17650,126,156,282,1747,1487,3234,24,13,37,1897,1656,3553,134,136,270,1822,1984,3806,26,37,63,1982,2157,4139,22,19,41,119,112,231,6,0,6,147,131,278,1734,1884,3618,30090,31585,61675,1710,1493,3203,33534,34962,68496,0,0,0,4,3,7,0,0,0,4,3,7,563,601,1164,7656,7840,15496,1072,861,1933,9291,9302,18593,2297,2485,4782,37750,39428,77178,2782,2354,5136,42829,44267,87096,119,128,247,1346,1053,2399,203,272,475,1668,1453,3121
ILOC30801401,721,1582,13,10,23,900,755,1655,10,4,14,218,157,375,4,0,4,232,161,393,0,7,7,209,133,342,5,0,5,214,140,354,0,0,0,7,8,15,0,3,3,7,11,18,96,98,194,2481,2348,4829,223,196,419,2800,2642,5442,0,0,0,20,17,37,0,0,0,20,17,37,0,3,3,102,66,168,12,8,20,114,77,191,96,101,197,2603,2431,5034,235,204,439,2934,2736,5670,0,0,0,0,0,0,0,0,0,0,0,0
ILOC30801402,729,1606,18,7,25,917,755,1672,8,4,12,196,141,337,3,5,8,207,150,357,6,10,16,216,118,334,4,5,9,226,133,359,0,0,0,7,7,14,0,0,0,7,7,14,74,79,153,2678,2534,5212,142,124,266,2894,2737,5631,0,0,0,3,0,3,0,0,0,3,0,3,6,10,16,181,185,366,28,23,51,215,218,433,80,89,169,2862,2719,5581,170,147,317,3112,2955,6067,331,81,412,187,54,241,6,3,9,524,138,662
ILOC30801501,750,1675,12,4,16,971,801,1772,13,13,26,212,149,361,3,0,3,228,162,390,12,12,24,274,179,453,3,5,8,289,196,485,0,0,0,19,6,25,0,0,0,19,6,25,128,144,272,2642,2433,5075,116,117,233,2886,2694,5580,3,5,8,20,14,34,8,0,8,31,19,50,19,31,50,343,268,611,28,16,44,390,315,705,150,180,330,3005,2715,5720,152,133,285,3307,3028,6335,0,3,3,45,39,84,6,0,6,51,42,93
ILOC30801502,3,9,3,0,3,17,8,25,8,3,11,3,0,3,0,0,0,11,3,14,5,9,14,0,3,3,0,0,0,5,12,17,3,0,3,0,0,0,0,0,0,3,0,3,54,51,105,14,13,27,5,3,8,73,67,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,51,105,14,13,27,5,3,8,73,67,140,0,0,0,0,0,0,0,0,0,0,0,0
ILOC30801503,201,458,0,3,3,281,220,501,3,7,10,44,37,81,0,3,3,47,47,94,12,8,20,106,87,193,3,3,6,121,98,219,0,0,0,7,9,16,0,0,0,7,9,16,85,117,202,743,661,1404,52,49,101,880,827,1707,0,0,0,4,0,4,3,0,3,7,0,7,33,29,62,128,91,219,18,7,25,179,127,306,118,146,264,875,752,1627,73,56,129,1066,954,2020,3,0,3,43,28,71,0,0,0,46,28,74
ILOC39499494,1153,2696,14,7,21,1641,1212,2853,30,23,53,468,313,781,8,3,11,506,339,845,48,17,65,418,250,668,3,4,7,469,271,740,10,0,10,37,10,47,6,0,6,53,10,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC39799797,41,112,5,0,5,79,41,120,0,0,0,10,15,25,0,0,0,10,15,25,0,0,0,12,17,29,0,0,0,12,17,29,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC40100101,500,1024,5,7,12,544,521,1065,7,6,13,170,159,329,0,0,0,177,165,342,6,7,13,150,157,307,4,4,8,160,168,328,0,0,0,43,37,80,3,0,3,46,37,83,4,10,14,1139,1090,2229,74,69,143,1217,1169,2386,0,0,0,0,0,0,0,0,0,0,0,0,34,34,68,6187,6202,12389,697,514,1211,6918,6750,13668,38,44,82,7326,7292,14618,771,583,1354,8135,7919,16054,84,22,106,1205,955,2160,163,100,263,1452,1077,2529
ILOC40100102,1161,2236,12,17,29,1098,1191,2289,6,5,11,334,393,727,3,10,13,343,408,751,3,9,12,508,704,1212,10,14,24,521,727,1248,0,3,3,64,86,150,3,3,6,67,92,159,55,72,127,9688,9975,19663,348,319,667,10091,10366,20457,0,0,0,0,0,0,0,0,0,0,0,0,19,16,35,2260,2372,4632,148,99,247,2427,2487,4914,74,88,162,11948,12347,24295,496,418,914,12518,12853,25371,4,4,8,171,316,487,9,13,22,184,333,517
ILOC40100201,2083,4299,17,10,27,2241,2106,4347,10,4,14,705,613,1318,8,7,15,723,624,1347,3,4,7,475,497,972,11,12,23,489,513,1002,0,0,0,19,24,43,3,0,3,22,24,46,81,77,158,16403,16520,32923,407,348,755,16891,16945,33836,0,0,0,7,0,7,0,0,0,7,0,7,0,3,3,240,328,568,12,17,29,252,348,600,81,80,161,16650,16848,33498,419,365,784,17150,17293,34443,0,0,0,321,324,645,15,3,18,336,327,663
ILOC40100202,2086,4209,12,21,33,2152,2124,4276,13,5,18,667,640,1307,5,9,14,685,654,1339,3,8,11,469,495,964,11,9,20,483,512,995,0,0,0,14,9,23,3,0,3,17,9,26,104,111,215,12744,13557,26301,322,337,659,13170,14005,27175,0,0,0,4,5,9,3,0,3,7,5,12,10,7,17,517,626,1143,21,11,32,548,644,1192,114,118,232,13265,14188,27453,346,348,694,13725,14654,28379,0,0,0,77,154,231,4,7,11,81,161,242
ILOC40100301,3348,6973,21,29,50,3688,3404,7092,17,20,37,1357,1076,2433,8,9,17,1382,1105,2487,19,14,33,1201,1253,2454,17,20,37,1237,1287,2524,0,0,0,39,24,63,3,4,7,42,28,70,193,186,379,18356,18124,36480,557,539,1096,19106,18849,37955,0,0,0,10,6,16,0,0,0,10,6,16,16,7,23,576,709,1285,27,31,58,619,747,1366,209,193,402,18942,18839,37781,584,570,1154,19735,19602,39337,0,0,0,106,266,372,9,10,19,115,276,391
ILOC40100401,337,694,4,4,8,371,360,731,16,11,27,147,107,254,0,3,3,163,121,284,14,10,24,197,178,375,0,4,4,211,192,403,3,0,3,22,22,44,0,0,0,25,22,47,80,91,171,1586,1583,3169,90,92,182,1756,1766,3522,0,0,0,0,0,0,0,0,0,0,0,0,3,10,13,115,134,249,4,5,9,122,149,271,83,101,184,1701,1717,3418,94,97,191,1878,1915,3793,3,0,3,29,45,74,0,0,0,32,45,77
ILOC40100402,514,1039,13,4,17,559,540,1099,15,11,26,217,200,417,4,3,7,236,214,450,7,7,14,247,253,500,5,3,8,259,263,522,3,0,3,17,16,33,0,0,0,20,16,36,115,114,229,2508,2547,5055,117,83,200,2740,2744,5484,0,0,0,5,0,5,0,0,0,5,0,5,20,20,40,243,267,510,32,22,54,295,309,604,135,134,269,2756,2814,5570,149,105,254,3040,3053,6093,0,0,0,37,50,87,0,0,0,37,50,87
ILOC40100501,2762,5187,24,47,71,2466,2828,5294,7,6,13,847,980,1827,13,13,26,867,999,1866,11,6,17,1600,1967,3567,23,27,50,1634,2000,3634,3,3,6,195,357,552,3,3,6,201,363,564,77,94,171,18917,19686,38603,530,548,1078,19524,20328,39852,0,0,0,3,0,3,0,0,0,3,0,3,20,33,53,3086,3799,6885,153,171,324,3259,4003,7262,97,127,224,22006,23485,45491,683,719,1402,22786,24331,47117,23,0,23,248,479,727,7,16,23,278,495,773
ILOC40100502,1510,2774,14,19,33,1297,1546,2843,11,9,20,489,554,1043,5,8,13,505,571,1076,4,4,8,779,1162,1941,18,20,38,801,1186,1987,3,0,3,97,199,296,3,3,6,103,202,305,35,28,63,9691,10198,19889,326,291,617,10052,10517,20569,0,0,0,0,0,0,0,0,0,0,0,0,46,39,85,5016,6032,11048,355,292,647,5417,6363,11780,81,67,148,14707,16230,30937,681,583,1264,15469,16880,32349,8,6,14,394,498,892,17,22,39,419,526,945
ILOC40100601,2363,4254,19,35,54,1927,2415,4342,5,6,11,572,723,1295,4,14,18,581,743,1324,5,10,15,646,831,1477,13,10,23,664,851,1515,0,0,0,49,63,112,3,3,6,52,66,118,46,53,99,9917,10200,20117,241,243,484,10204,10496,20700,0,0,0,0,0,0,0,0,0,0,0,0,36,59,95,3533,3955,7488,213,181,394,3782,4195,7977,82,112,194,13450,14155,27605,454,424,878,13986,14691,28677,0,0,0,87,292,379,4,4,8,91,296,387
ILOC40100602,1212,2485,8,15,23,1297,1251,2548,7,5,12,416,487,903,4,11,15,427,503,930,8,6,14,761,966,1727,18,17,35,787,989,1776,4,0,4,115,184,299,3,3,6,122,187,309,96,100,196,8179,8434,16613,317,283,600,8592,8817,17409,0,0,0,0,0,0,0,0,0,0,0,0,30,26,56,1608,1685,3293,116,103,219,1754,1814,3568,126,126,252,9787,10119,19906,433,386,819,10346,10631,20977,0,3,3,92,126,218,10,8,18,102,137,239
ILOC40100603,1642,3101,21,18,39,1506,1689,3195,8,13,21,554,658,1212,7,10,17,569,681,1250,6,9,15,978,1297,2275,19,29,48,1003,1335,2338,3,3,6,134,198,332,0,3,3,137,204,341,69,102,171,9114,9563,18677,289,293,582,9472,9958,19430,0,0,0,3,0,3,0,0,0,3,0,3,59,49,108,1754,2162,3916,76,101,177,1889,2312,4201,128,151,279,10871,11725,22596,365,394,759,11364,12270,23634,0,0,0,75,175,250,3,6,9,78,181,259
ILOC40100604,1375,2859,12,19,31,1532,1427,2959,18,10,28,540,562,1102,7,13,20,565,585,1150,12,9,21,842,1186,2028,21,22,43,875,1217,2092,0,0,0,195,293,488,3,6,9,198,299,497,177,186,363,9467,9670,19137,425,382,807,10069,10238,20307,0,0,0,0,3,3,0,0,0,0,3,3,67,64,131,2535,2639,5174,181,142,323,2783,2845,5628,244,250,494,12002,12312,24314,606,524,1130,12852,13086,25938,0,0,0,179,298,477,8,11,19,187,309,496
ILOC40100701,4358,8547,39,32,71,4274,4434,8708,14,18,32,1522,1460,2982,12,14,26,1548,1492,3040,9,14,23,1364,1309,2673,30,17,47,1403,1340,2743,4,0,4,35,42,77,3,6,9,42,48,90,219,235,454,18442,19285,37727,719,717,1436,19380,20237,39617,4,0,4,28,30,58,4,0,4,36,30,66,9,20,29,992,1259,2251,85,91,176,1086,1370,2456,232,255,487,19462,20574,40036,808,808,1616,20502,21637,42139,3,0,3,234,499,733,14,27,41,251,526,777
ILOC40100801,1915,3755,15,25,40,1874,1958,3832,9,8,17,631,671,1302,8,9,17,648,688,1336,5,10,15,571,618,1189,8,13,21,584,641,1225,0,0,0,32,33,65,3,0,3,35,33,68,129,139,268,9203,9880,19083,307,332,639,9639,10351,19990,0,0,0,0,0,0,0,0,0,0,0,0,13,20,33,750,945,1695,86,69,155,849,1034,1883,142,159,301,9953,10825,20778,393,401,794,10488,11385,21873,4,0,4,88,121,209,6,6,12,98,127,225
ILOC40100901,2498,4400,19,22,41,1930,2529,4459,3,6,9,559,691,1250,7,19,26,569,716,1285,5,9,14,554,728,1282,3,20,23,562,757,1319,3,0,3,70,71,141,3,0,3,76,71,147,34,39,73,9255,9934,19189,262,243,505,9551,10216,19767,0,0,0,0,0,0,0,0,0,0,0,0,36,40,76,4953,5916,10869,349,411,760,5338,6367,11705,70,79,149,14208,15850,30058,611,654,1265,14889,16583,31472,5,8,13,498,620,1118,59,78,137,562,706,1268
ILOC40100902,3065,5907,34,41,75,2913,3140,6053,18,15,33,942,1037,1979,12,16,28,972,1068,2040,7,15,22,1410,1900,3310,27,43,70,1444,1958,3402,3,3,6,200,359,559,3,3,6,206,365,571,166,166,332,17696,18404,36100,597,568,1165,18459,19138,37597,0,0,0,0,0,0,0,0,0,0,0,0,58,56,114,6475,6917,13392,369,344,713,6902,7317,14219,224,222,446,24171,25321,49492,966,912,1878,25361,26455,51816,5,12,17,310,590,900,19,20,39,334,622,956
ILOC40101001,866,1848,9,10,19,1007,890,1897,9,13,22,436,316,752,8,3,11,453,332,785,9,4,13,509,484,993,10,10,20,528,498,1026,3,0,3,16,24,40,3,0,3,22,24,46,85,87,172,4477,4470,8947,138,119,257,4700,4676,9376,0,0,0,10,7,17,0,0,0,10,7,17,15,15,30,252,309,561,13,18,31,280,342,622,100,102,202,4739,4786,9525,151,137,288,4990,5025,10015,3,0,3,78,112,190,3,7,10,84,119,203
ILOC40101002,712,1612,7,9,16,922,731,1653,8,5,13,377,288,665,3,5,8,388,298,686,4,3,7,402,308,710,3,6,9,409,317,726,0,0,0,7,8,15,0,0,0,7,8,15,72,64,136,3550,3308,6858,204,178,382,3826,3550,7376,0,0,0,7,0,7,3,0,3,10,0,10,5,0,5,167,143,310,23,11,34,195,154,349,77,64,141,3724,3451,7175,230,189,419,4031,3704,7735,16,0,16,171,35,206,0,5,5,187,40,227
ILOC40101101,2579,4870,22,31,53,2346,2640,4986,15,16,31,778,873,1651,6,20,26,799,909,1708,13,12,25,804,1071,1875,11,32,43,828,1115,1943,7,0,7,86,136,222,3,5,8,96,141,237,154,171,325,11861,12533,24394,388,389,777,12403,13093,25496,0,0,0,3,0,3,0,0,0,3,0,3,57,62,119,3179,3895,7074,144,198,342,3380,4155,7535,211,233,444,15043,16428,31471,532,587,1119,15786,17248,33034,0,0,0,130,283,413,9,11,20,139,294,433
